ID,Start_time,End_time,PointS_Longitude,PointS_Latitude,PointE_Longitude,PointE_Latitude,NodeS,NodeE
12885,1407594126,1407595225,104.079716,30.658097,104.044622,30.689387,20258,8146
9294,1407537138,1407538040,104.095143,30.655163,104.063771,30.639906,89967,68355
9294,1407541417,1407541986,104.038463,30.63957,104.01912,30.650703,63127,51939
4927,1407540833,1407541156,104.045405,30.668951,104.039206,30.657603,10730,13282
4927,1407544446,1407547669,104.075464,30.670303,104.074855,30.697119,67244,102981
4927,1407554077,1407568591,104.092702,30.686788,104.095503,30.623883,38082,51709
4927,1407581131,1407582877,104.019858,30.67261,104.092222,30.647174,50151,50769
4927,1407590777,1407592310,104.036226,30.669854,104.034336,30.681789,29021,6070
7705,1407543608,1407543770,104.019203,30.627563,104.023859,30.634113,2742,7837
7705,1407547455,1407548457,104.082372,30.651597,104.033175,30.670426,1767,1570
7705,1407561552,1407562113,104.090994,30.66134,104.112547,30.653085,10130,7230
7705,1407587010,1407590335,104.023286,30.69555,104.030074,30.690685,14459,6548
12881,1407555811,1407556661,104.102589,30.668268,104.07781,30.657706,6837,90208
12881,1407567694,1407567993,104.090559,30.638677,104.103298,30.647023,7116,58528
12881,1407573347,1407576143,104.093564,30.624122,104.073592,30.656024,97522,54584
12881,1407587358,1407588198,104.038177,30.664513,104.05101,30.62202,53189,38431
11099,1407549423,1407550401,104.018905,30.674467,104.072302,30.646909,38310,66672
11099,1407553335,1407553694,104.082162,30.650223,104.072395,30.646833,4205,66672
11099,1407556161,1407567319,104.046813,30.646135,104.077742,30.626638,51927,87461
11099,1407598908,1407599642,104.019018,30.675787,104.059492,30.691202,14752,12799
2406,1407569831,1407577094,104.019113,30.65053,104.05684,30.651761,74739,1706
2406,1407581074,1407581390,104.081975,30.645365,104.074178,30.655758,55831,90193
2406,1407584576,1407585193,104.051356,30.697237,104.057583,30.678277,80764,52647
2406,1407593719,1407593904,104.051319,30.671916,104.06166,30.660199,41940,8034
13551,1407555215,1407555793,104.063695,30.643919,104.047201,30.646624,68351,51926
13551,1407566785,1407567068,104.045525,30.674717,104.033325,30.685564,47334,1682
13551,1407570817,1407571289,104.067302,30.674198,104.057895,30.671577,52818,13713
13551,1407580496,1407581376,104.054283,30.665147,104.047821,30.647229,53227,75958
13551,1407588295,1407589062,104.108959,30.65483,104.076695,30.643012,44183,10231
2862,1407589494,1407589866,104.103645,30.663575,104.110447,30.672932,94925,15737
12911,1407547902,1407549142,104.045803,30.680727,104.063766,30.642101,47574,85765
12911,1407562279,1407562765,104.025118,30.673146,104.038037,30.666273,14753,63981
12911,1407574118,1407577231,104.029133,30.647872,104.064391,30.63173,48926,10735
12911,1407580465,1407582149,104.076504,30.65456,104.096528,30.632861,43590,62115
12911,1407588579,1407590217,104.038476,30.637142,104.071126,30.629633,4867,67123
3919,1407539672,1407540384,104.105299,30.695458,104.074139,30.6266,96859,303
3919,1407545752,1407546710,104.091862,30.67575,104.077496,30.656971,32793,90208
3919,1407550174,1407562758,104.070444,30.670279,104.093489,30.693747,55270,7927
4929,1407545029,1407545845,104.089449,30.669399,104.094199,30.640231,12401,15199
4929,1407557090,1407557599,104.070068,30.672656,104.091897,30.679604,13561,53733
4929,1407563828,1407564056,104.076054,30.666279,104.072842,30.65354,55273,76939
4929,1407572260,1407572767,104.055567,30.647971,104.075939,30.652368,7993,76998
4929,1407576248,1407576848,104.112458,30.653334,104.085173,30.641068,85181,98170
4929,1407581940,1407582145,104.084043,30.639342,104.081004,30.646906,67180,4202
4929,1407587847,1407589188,104.099987,30.658903,104.107019,30.653115,62516,7569
4929,1407594907,1407595093,104.073074,30.655811,104.066938,30.655498,76988,100066
7580,1407564918,1407570737,104.038547,30.654477,104.023717,30.641321,13244,65466
7580,1407578776,1407581603,104.09261,30.682666,104.045628,30.675046,80116,41941
7580,1407583933,1407584567,104.097618,30.629806,104.077501,30.637872,23600,10207
13361,1407542123,1407544110,104.112668,30.691789,104.072641,30.624649,20133,67067
13361,1407567699,1407567752,104.086017,30.661065,104.083766,30.662876,10152,10159
13361,1407579886,1407579919,104.073184,30.675311,104.073185,30.675342,42349,42349
13361,1407594914,1407595696,104.050461,30.697033,104.018932,30.668948,16662,38312
7620,1407573582,1407575310,104.028018,30.688799,104.020906,30.693446,6557,5811
7651,1407545328,1407546338,104.025586,30.674773,104.09627,30.683738,14699,32498
7651,1407553395,1407553906,104.070844,30.645509,104.06969,30.658024,10210,54587
7651,1407559547,1407560270,104.063695,30.692516,104.075331,30.667699,10466,63969
7651,1407566495,1407572560,104.109155,30.672409,104.069308,30.627305,23760,20959
7651,1407575870,1407576576,104.077805,30.657679,104.091745,30.679767,67092,53734
7651,1407580702,1407581396,104.043081,30.646425,104.063789,30.672351,51931,52846
7651,1407593356,1407593741,104.083845,30.640941,104.077608,30.62628,76996,94929
7651,1407596686,1407596939,104.069288,30.627213,104.065414,30.639757,20958,67095
7651,1407598441,1407598943,104.085294,30.66581,104.058235,30.678887,89817,52063
2470,1407552123,1407552148,104.07114,30.645828,104.071081,30.645736,66671,66671
2470,1407569907,1407570927,104.032853,30.664644,104.049151,30.647781,45636,13325
2470,1407576867,1407579860,104.035887,30.643101,104.071045,30.645799,4872,66671
2470,1407588728,1407588945,104.043103,30.656141,104.054884,30.649549,13278,7791
7639,1407542249,1407542771,104.043074,30.685444,104.049807,30.669702,28533,91709
7639,1407551761,1407554376,104.017628,30.643059,104.096295,30.670106,65504,70352
7639,1407558615,1407560267,104.025313,30.673921,104.067782,30.656692,14753,52747
7639,1407571204,1407576969,104.062629,30.627349,104.097944,30.670653,21075,47172
7639,1407584979,1407585855,104.018446,30.650433,104.064553,30.626518,4295,10733
7639,1407591817,1407593487,104.087286,30.622982,104.063892,30.690718,52660,10464
4416,1407556642,1407565534,104.061823,30.621634,104.071353,30.676165,75286,81383
4416,1407569820,1407574797,104.066346,30.662758,104.040957,30.695813,64670,80769
4416,1407585129,1407585665,104.07437,30.624297,104.067665,30.65394,23514,54575
6665,1407540701,1407542070,104.029948,30.638894,104.071035,30.697292,7829,80763
6665,1407574322,1407574930,104.018498,30.652185,104.026246,30.644002,4296,11625
6665,1407593628,1407594049,104.028705,30.671069,104.054569,30.661819,1572,53159
5603,1407543427,1407544118,104.036438,30.687044,104.051639,30.660037,14465,7972
5603,1407559595,1407560590,104.019144,30.664859,104.067252,30.654486,74735,54576
5603,1407577087,1407577694,104.036535,30.640054,104.054997,30.622955,4872,54464
5603,1407585440,1407586528,104.034536,30.68817,104.028969,30.694228,1681,14463
5603,1407590396,1407591095,104.041459,30.645459,104.066993,30.655577,40552,100066
4222,1407537464,1407538114,104.038645,30.688835,104.081131,30.685281,53242,7743
4222,1407543534,1407544686,104.053351,30.631885,104.086766,30.654642,39173,58658
4222,1407546194,1407546410,104.063295,30.670787,104.072459,30.675555,41970,42349
4222,1407553130,1407557216,104.055823,30.689922,104.023855,30.646621,71158,66882
4222,1407569117,1407570441,104.053913,30.681945,104.086896,30.641282,18165,66649
4222,1407574083,1407574727,104.04528,30.646671,104.066718,30.657369,75960,63584
4222,1407581832,1407582642,104.041476,30.645472,104.04229,30.676868,40552,9567
4222,1407584388,1407585511,104.04457,30.664724,104.08029,30.668298,45160,52813
4222,1407590243,1407590596,104.045648,30.673593,104.066239,30.66647,47334,61460
4558,1407542611,1407543989,104.020765,30.66486,104.083584,30.67803,14711,38064
4558,1407561288,1407561801,104.053904,30.672109,104.068405,30.660435,7913,52742
4558,1407565205,1407566035,104.070952,30.645551,104.089367,30.686731,66671,87160
4558,1407570820,1407573255,104.038417,30.662376,104.053633,30.658582,13175,7807
4558,1407580546,1407580793,104.025253,30.639776,104.025301,30.635896,89432,4030
4558,1407582795,1407583533,104.045956,30.672255,104.049168,30.647774,47335,13325
4558,1407586739,1407587955,104.054194,30.665229,104.090224,30.687882,53227,87161
4558,1407591230,1407591916,104.047637,30.696236,104.058116,30.661648,42308,63035
7554,1407541619,1407541740,104.059745,30.629914,104.055524,30.627785,8130,4886
7554,1407558380,1407559759,104.021645,30.630173,104.075254,30.660849,4024,33380
7554,1407573422,1407573876,104.059764,30.630449,104.051035,30.642548,80002,51927
7554,1407579454,1407581096,104.081427,30.684491,104.05373,30.631819,87072,4889
7554,1407586402,1407588226,104.070455,30.657287,104.107712,30.631478,66758,62053
6641,1407538643,1407539510,104.112348,30.645117,104.064018,30.645731,71968,67541
6641,1407550711,1407552135,104.071164,30.676241,104.0385,30.662404,81384,13208
6641,1407578613,1407579835,104.105934,30.621803,104.091707,30.643003,55178,14520
8549,1407551437,1407551963,104.111156,30.622653,104.091441,30.627661,71933,73184
8549,1407554814,1407556394,104.022988,30.631621,104.07751,30.694498,7839,79812
8549,1407560358,1407561525,104.07199,30.662627,104.04723,30.646999,63639,75959
8549,1407570519,1407570806,104.094551,30.65413,104.078258,30.641295,102555,67137
8549,1407572412,1407572588,104.060685,30.62737,104.055833,30.630028,21075,4888
8549,1407585079,1407585546,104.100334,30.68809,104.092009,30.66308,85196,32831
8549,1407592319,1407593745,104.106675,30.675174,104.038837,30.646603,22856,7885
7409,1407548765,1407549612,104.063253,30.668055,104.073996,30.629324,43787,299
7409,1407553672,1407554264,104.064972,30.659582,104.045721,30.673609,48847,47334
7409,1407565895,1407566648,104.054061,30.665299,104.065954,30.655282,7900,51947
7409,1407572637,1407573374,104.054077,30.665279,104.038532,30.662184,7900,45394
7409,1407579986,1407580479,104.023635,30.695838,104.043231,30.696128,14459,80739
7409,1407587482,1407590252,104.088717,30.658523,104.09565,30.624358,32797,9117
7409,1407596955,1407597394,104.099596,30.644058,104.06882,30.658276,6262,54588
7354,1407547863,1407549400,104.074054,30.628176,104.079124,30.682834,301,7744
7354,1407553952,1407554401,104.0565,30.653215,104.073187,30.656189,7963,1760
7354,1407556239,1407556593,104.093062,30.64134,104.096193,30.650183,64032,7560
12584,1407547834,1407548823,104.054302,30.673374,104.047236,30.647057,53211,7845
12584,1407556550,1407557692,104.020524,30.664864,104.0241,30.640657,14712,89431
12584,1407565421,1407568757,104.019064,30.665846,104.063219,30.656363,38313,69286
12584,1407586585,1407587926,104.031441,30.63265,104.034838,30.653373,18182,42240
12584,1407592849,1407593269,104.047152,30.632637,104.064159,30.628003,6950,80000
2861,1407549556,1407556343,104.0315,30.635708,104.027881,30.63259,50535,65333
2861,1407566389,1407570191,104.073894,30.671085,104.049093,30.667134,67150,30686
2861,1407574708,1407575547,104.064352,30.633371,104.07693,30.656027,58810,43591
2861,1407578074,1407580196,104.103388,30.641815,104.048246,30.633207,101687,39173
2861,1407585961,1407588984,104.082819,30.65217,104.038472,30.657487,44227,42155
2861,1407592151,1407592489,104.061118,30.672484,104.06737,30.683204,41975,43340
2861,1407597981,1407599018,104.070775,30.695454,104.047453,30.633416,43633,2795
13484,1407551583,1407553388,104.090587,30.676838,104.081888,30.684248,32795,87072
13484,1407564915,1407567598,104.028636,30.693956,104.057398,30.634501,6561,74721
13484,1407569782,1407570048,104.07124,30.664348,104.069491,30.65787,88619,54587
13484,1407581811,1407582323,104.107572,30.678161,104.107988,30.654837,7227,7570
13484,1407586436,1407586907,104.084399,30.639724,104.102526,30.625243,98382,64640
7663,1407542686,1407544242,104.069051,30.697295,104.019885,30.643071,80763,81589
7663,1407583115,1407584369,104.110154,30.669571,104.037762,30.640099,74798,4873
7663,1407590278,1407590569,104.057725,30.688336,104.071055,30.681336,6605,13169
7466,1407545393,1407546178,104.102924,30.646405,104.095593,30.623569,1230,73195
7466,1407552392,1407552593,104.033427,30.621441,104.038733,30.629682,65501,49932
7466,1407571013,1407573067,104.07762,30.622548,104.091709,30.622924,97476,9113
7466,1407579144,1407580010,104.081134,30.622398,104.096639,30.658716,18840,102728
7466,1407582689,1407582912,104.086608,30.641523,104.073465,30.646337,98170,77282
7466,1407591513,1407591805,104.068016,30.653974,104.08048,30.649813,77281,76967
8943,1407543170,1407547444,104.066748,30.674386,104.096501,30.651115,5984,7559
8943,1407560193,1407563847,104.052815,30.627401,104.02358,30.64519,54470,11624
8943,1407572880,1407573085,104.096142,30.656695,104.088608,30.652955,102730,70199
8943,1407587939,1407589717,104.094192,30.626342,104.080982,30.623199,73189,52632
8943,1407593163,1407593887,104.066357,30.675976,104.082593,30.660475,5985,20254
6734,1407580720,1407581725,104.064524,30.621848,104.078338,30.658383,67255,67092
6734,1407586719,1407590122,104.038935,30.668411,104.047314,30.624351,29016,39159
6734,1407594434,1407598194,104.051467,30.663311,104.043194,30.671525,29002,12572
9905,1407537167,1407537862,104.031819,30.677231,104.083701,30.65108,6066,1775
9905,1407543280,1407547345,104.040383,30.63871,104.020213,30.637531,54393,89424
9905,1407559319,1407559984,104.109892,30.66941,104.102893,30.684066,67282,97728
9905,1407572643,1407573072,104.066935,30.681279,104.075783,30.668176,98491,63969
9905,1407577198,1407581572,104.075893,30.655143,104.07484,30.636522,90193,10208
9905,1407591119,1407591878,104.101453,30.658381,104.079771,30.685345,102293,6277
9905,1407594726,1407598175,104.046505,30.664553,104.095193,30.655288,29009,102555
7114,1407543514,1407544438,104.017681,30.642871,104.06441,30.634399,65504,58811
7114,1407553363,1407562036,104.082366,30.657465,104.096882,30.670372,58187,47172
7114,1407563946,1407565252,104.080555,30.642293,104.018195,30.691083,67106,14147
7114,1407570691,1407570709,104.104605,30.621438,104.104754,30.621561,55196,55196
7114,1407575833,1407578294,104.104698,30.649318,104.038872,30.657766,7572,13281
7114,1407583604,1407584423,104.094902,30.642976,104.086897,30.677023,15199,38078
7114,1407590408,1407591905,104.102218,30.62528,104.033437,30.685612,64639,1683
7152,1407540763,1407541352,104.096663,30.642677,104.084095,30.661939,9095,10133
7152,1407545252,1407546204,104.031686,30.665014,104.068357,30.666275,14720,67242
7152,1407548727,1407548883,104.065009,30.682592,104.056794,30.688271,98492,6603
7152,1407562338,1407563502,104.098589,30.639502,104.062561,30.676581,62059,101198
7152,1407570405,1407570848,104.049109,30.689652,104.029078,30.683986,42303,14142
7152,1407574531,1407575324,104.068973,30.645215,104.044022,30.64148,66677,1641
7152,1407588580,1407589238,104.070664,30.657326,104.093945,30.680968,1759,18057
7152,1407594388,1407595071,104.073761,30.637883,104.104284,30.681113,77250,23627
6763,1407541667,1407542714,104.068021,30.673697,104.024973,30.665029,5984,14716
6763,1407559943,1407561569,104.096297,30.635732,104.058753,30.688433,62118,12730
6763,1407581802,1407582120,104.056262,30.653578,104.073292,30.655804,7964,1761
6763,1407584458,1407585046,104.078136,30.644859,104.093866,30.626602,94398,73188
7371,1407544861,1407545517,104.03859,30.654109,104.023473,30.636834,13367,7836
7371,1407555099,1407555755,104.05304,30.667857,104.070318,30.65726,53220,1759
7371,1407568483,1407577576,104.038756,30.668501,104.063585,30.653866,29016,37814
7371,1407582462,1407583039,104.057197,30.62725,104.02951,30.635697,21072,50535
7371,1407586436,1407590992,104.066317,30.662718,104.079646,30.658618,64670,33384
6399,1407563304,1407572544,104.026862,30.668731,104.019031,30.665824,1633,38313
6399,1407587520,1407588163,104.065665,30.675284,104.026423,30.69776,5985,28900
4347,1407542400,1407542758,104.063468,30.672791,104.064997,30.65716,52846,63584
4347,1407545813,1407560325,104.074046,30.662207,104.034194,30.695064,10139,8095
4347,1407574887,1407575759,104.01826,30.691125,104.071436,30.69062,14147,12893
4347,1407580713,1407581857,104.068766,30.653034,104.021472,30.68422,54573,6552
4347,1407587493,1407588215,104.102869,30.646402,104.055051,30.64947,1230,7792
4347,1407595605,1407596235,104.067253,30.697349,104.084245,30.684627,901,7765
4444,1407541059,1407550014,104.06308,30.627437,104.068269,30.679332,21074,52839
4444,1407555043,1407562131,104.09077,30.644431,104.095871,30.641839,91768,15200
4444,1407568458,1407569239,104.066276,30.657368,104.054124,30.665424,63584,7901
4444,1407577691,1407577824,104.048111,30.678192,104.046527,30.68033,9561,47573
4444,1407579376,1407587543,104.038372,30.660465,104.085949,30.631977,45396,67163
4444,1407595635,1407596481,104.053903,30.672383,104.050858,30.624179,53214,57592
7146,1407541884,1407542073,104.039602,30.67987,104.041253,30.675727,52954,1057
7146,1407544273,1407544724,104.087396,30.652378,104.088401,30.670021,70199,89923
7146,1407546070,1407547297,104.075008,30.667201,104.103131,30.622469,63969,64631
7146,1407551777,1407552466,104.072386,30.648807,104.049291,30.636328,90207,2793
7146,1407555212,1407556134,104.071088,30.696893,104.10115,30.671326,80743,70353
7146,1407562053,1407563907,104.020375,30.64683,104.111113,30.669805,74741,74798
7146,1407568700,1407578121,104.061296,30.632129,104.065781,30.636161,15642,52009
7146,1407581507,1407588767,104.080872,30.679981,104.082479,30.648856,38066,64709
7146,1407590929,1407591523,104.064105,30.634771,104.051915,30.648607,84367,13326
7146,1407596516,1407597925,104.095415,30.629767,104.029603,30.626315,97544,70983
4365,1407541421,1407541806,104.063774,30.690587,104.07411,30.690044,10464,12894
4365,1407549364,1407554596,104.098327,30.631611,104.029864,30.635625,50721,50535
4365,1407563102,1407568173,104.03877,30.64545,104.066884,30.681394,7883,98491
4365,1407573688,1407575243,104.038043,30.671579,104.111723,30.653099,53168,51669
4365,1407585845,1407589358,104.035028,30.646252,104.025256,30.677718,51900,10375
4365,1407594562,1407594858,104.071211,30.688264,104.061159,30.677182,29361,52714
13374,1407546942,1407549590,104.054918,30.621902,104.034297,30.695317,191,43976
13374,1407553103,1407560066,104.073282,30.690681,104.100393,30.673207,12893,70353
13374,1407590849,1407591402,104.088091,30.659745,104.097447,30.641016,54205,9094
12399,1407546554,1407547783,104.032425,30.681633,104.053821,30.635874,1686,4885
12399,1407550949,1407551383,104.057505,30.672709,104.063221,30.677169,43795,101198
12399,1407562114,1407563408,104.054918,30.698153,104.069282,30.658091,71118,54587
12399,1407569833,1407571151,104.054866,30.697207,104.085386,30.651582,71118,58661
12399,1407585079,1407585713,104.079273,30.659924,104.052544,30.663398,33384,28999
7384,1407544020,1407544115,104.087047,30.694816,104.090872,30.692175,98529,20695
7384,1407563785,1407564919,104.081329,30.680241,104.022264,30.688574,38076,14145
7384,1407571950,1407574105,104.041224,30.639829,104.07477,30.661028,7875,64653
2264,1407564846,1407566054,104.017858,30.642652,104.041564,30.640525,65504,7875
2264,1407581149,1407582338,104.074066,30.652604,104.041852,30.695566,48939,80739
2264,1407585808,1407586074,104.074174,30.665855,104.066677,30.669336,55273,51832
2264,1407589324,1407589572,104.020054,30.669711,104.02788,30.681665,14696,14746
2264,1407595428,1407596005,104.082903,30.65164,104.053931,30.665515,89436,30679
2843,1407540947,1407541289,104.100513,30.671425,104.112273,30.660305,47172,64660
2843,1407551483,1407552646,104.069823,30.697106,104.051406,30.657192,80763,52606
2843,1407562206,1407563255,104.049952,30.679192,104.072157,30.646909,56889,66672
2843,1407573308,1407573783,104.031742,30.650204,104.019279,30.662136,22815,38315
2843,1407576059,1407576888,104.047399,30.646869,104.066107,30.657108,51927,52747
2843,1407590459,1407590936,104.043702,30.696232,104.039461,30.679696,11724,6071
2775,1407571671,1407572531,104.095392,30.625138,104.072945,30.647853,51708,76926
2775,1407584146,1407594257,104.019184,30.658107,104.021817,30.688307,74736,14145
6683,1407592644,1407593036,104.019814,30.669707,104.022196,30.650365,14696,22823
6683,1407595702,1407596268,104.085405,30.641295,104.075995,30.660603,98170,42159
2821,1407552356,1407552449,104.064169,30.628152,104.063107,30.627385,84371,21075
2821,1407557569,1407559684,104.068521,30.697256,104.0715,30.696765,80763,7637
13540,1407550587,1407551054,104.05328,30.641543,104.038518,30.644217,4891,7822
13540,1407558259,1407558516,104.070059,30.66557,104.077142,30.661756,67242,10142
13540,1407560780,1407565301,104.055459,30.682341,104.072857,30.697076,18165,80763
13540,1407577882,1407578845,104.028192,30.638991,104.047305,30.646863,74745,51927
13540,1407582003,1407582855,104.019326,30.68129,104.053502,30.662429,14588,52596
13540,1407587257,1407587877,104.027017,30.628456,104.054975,30.640739,18189,4891
13540,1407592881,1407593502,104.055434,30.649166,104.070217,30.673226,7792,52818
13540,1407597228,1407597236,104.049146,30.678668,104.049118,30.67868,56889,56889
8740,1407543570,1407544457,104.038319,30.667745,104.079477,30.640865,63916,67106
8740,1407547114,1407547885,104.10096,30.669127,104.070975,30.688493,6837,43630
8740,1407551921,1407552498,104.054325,30.64409,104.058263,30.661442,2767,42512
8740,1407555374,1407555961,104.049929,30.655295,104.026954,30.660876,2908,43691
8740,1407565218,1407565605,104.052714,30.623302,104.059416,30.638571,57592,65457
8740,1407589999,1407593504,104.018335,30.68161,104.026874,30.636562,14588,7832
11189,1407539530,1407539819,104.035518,30.639749,104.058754,30.639083,37310,22397
11189,1407559244,1407559592,104.064566,30.622578,104.045045,30.627952,72328,54545
11189,1407577155,1407584120,104.051559,30.664599,104.0758,30.665459,44362,10154
11189,1407587789,1407589353,104.075079,30.653715,104.031689,30.643522,96942,59899
6836,1407547612,1407548803,104.094245,30.690566,104.050273,30.637962,56814,2792
6836,1407552304,1407552829,104.038768,30.629668,104.05765,30.635656,49932,74720
6836,1407556262,1407557326,104.092099,30.683046,104.070933,30.697263,38085,80763
6836,1407566350,1407566474,104.083251,30.662379,104.084681,30.668233,10159,85679
6836,1407574202,1407574849,104.071446,30.671773,104.050005,30.677897,63971,53180
6836,1407582364,1407583053,104.054925,30.622292,104.052691,30.627206,191,54469
6836,1407591345,1407593750,104.105206,30.641721,104.109561,30.669464,234,23623
7312,1407551909,1407552979,104.069123,30.636072,104.052376,30.664413,35343,30689
7312,1407557429,1407558028,104.058,30.646251,104.055224,30.674543,52560,7918
7312,1407562654,1407563055,104.092007,30.658216,104.081983,30.645265,32802,4126
