ID,Start_time,End_time,PointS_Longitude,PointS_Latitude,PointE_Longitude,PointE_Latitude,NodeS,NodeE
4929,1407639634,1407639796,104.08245,30.636837,104.089094,30.633491,8016,66657
4929,1407642299,1407642605,104.071523,30.64666,104.076274,30.655393,66671,1754
4929,1407652598,1407653891,104.086698,30.654156,104.044613,30.690267,58659,42276
4929,1407659173,1407659914,104.019792,30.655246,104.096089,30.689585,89711,42906
4929,1407661591,1407662546,104.079706,30.683436,104.033086,30.691893,7744,6559
4929,1407672915,1407673180,104.094092,30.626527,104.100744,30.626416,73188,1558
4929,1407680259,1407681421,104.112038,30.652936,104.09566,30.629929,23613,52826
7580,1407621612,1407626948,104.019584,30.653076,104.05185,30.651657,80779,87171
7580,1407641726,1407644122,104.080293,30.687017,104.055485,30.687943,6276,6603
7580,1407649478,1407650184,104.061911,30.67201,104.073391,30.692614,5981,28544
7580,1407653189,1407654540,104.030463,30.668048,104.01903,30.661192,14768,74735
7580,1407658284,1407658956,104.027856,30.66508,104.033671,30.644396,1635,51898
7580,1407662309,1407663685,104.055839,30.640336,104.096014,30.622294,43216,9117
7580,1407669761,1407671351,104.050769,30.672374,104.112113,30.68278,41940,13230
7580,1407673526,1407674017,104.065476,30.660871,104.050356,30.670524,40733,91708
13361,1407640076,1407641307,104.111311,30.688375,104.065044,30.659761,114,38982
13361,1407651259,1407660244,104.032558,30.691437,104.041542,30.683291,6560,52952
13361,1407678359,1407678999,104.052381,30.687396,104.016771,30.695886,47580,5811
7620,1407647572,1407648038,104.041187,30.623437,104.05206,30.634523,9077,15637
7620,1407662147,1407662765,104.05175,30.654657,104.039696,30.678025,2905,89928
7620,1407673714,1407677385,104.107151,30.678113,104.05475,30.696747,15734,16516
7651,1407637912,1407641690,104.070118,30.666067,104.080472,30.662087,67251,55232
7651,1407663751,1407675775,104.077024,30.622608,104.096637,30.645075,23711,101685
7651,1407682179,1407682815,104.111138,30.64415,104.074131,30.626915,247,303
2470,1407635651,1407636442,104.105417,30.695627,104.072913,30.687662,96859,13000
2470,1407666081,1407666665,104.057697,30.671967,104.057917,30.671625,52786,13713
7639,1407626652,1407627272,104.038712,30.646233,104.048213,30.678558,7884,47331
7639,1407646244,1407647226,104.074307,30.625706,104.022798,30.630759,23515,7840
7639,1407654712,1407655690,104.068142,30.656765,104.102948,30.688859,51954,97731
7639,1407657919,1407658440,104.073141,30.656079,104.081133,30.638681,1760,7788
7639,1407672482,1407673143,104.042874,30.687334,104.063077,30.663974,8147,8028
4416,1407628584,1407629540,104.068826,30.66055,104.073974,30.692697,52742,28544
4416,1407639490,1407640778,104.040403,30.622742,104.063784,30.694982,9077,10468
4416,1407643526,1407644023,104.069975,30.657424,104.057513,30.651673,54586,7816
4416,1407649183,1407651916,104.039761,30.667665,104.073379,30.655917,52893,54585
4416,1407667677,1407670198,104.069203,30.673218,104.104531,30.640416,52818,6248
4416,1407673433,1407674873,104.045204,30.646593,104.025179,30.696907,75959,14459
4416,1407680490,1407681179,104.038031,30.670948,104.020682,30.693469,53168,5811
6665,1407669626,1407670192,104.084771,30.640524,104.070153,30.657537,98379,1758
6665,1407679840,1407680747,104.017045,30.650421,104.021446,30.672564,4295,50260
5603,1407629532,1407630781,104.027506,30.685006,104.026938,30.669674,80771,1573
5603,1407648050,1407650434,104.030384,30.63746,104.049716,30.671499,52804,91706
5603,1407655484,1407655883,104.049222,30.688761,104.036973,30.697193,42303,43976
5603,1407671386,1407672208,104.050337,30.655912,104.07254,30.66257,2908,63231
5603,1407674035,1407674252,104.049741,30.673058,104.042648,30.670029,41940,12570
5603,1407676529,1407677015,104.068728,30.674284,104.058834,30.688329,13530,62146
5603,1407680594,1407681438,104.05694,30.656871,104.04344,30.69153,73661,43970
4222,1407630295,1407632614,104.104939,30.683383,104.093982,30.665146,70349,32834
4222,1407643139,1407644070,104.055459,30.626974,104.038356,30.669267,54466,712
4222,1407658333,1407658762,104.103312,30.646993,104.085021,30.660525,58528,10146
4222,1407664776,1407667377,104.027368,30.636598,104.043564,30.666199,7832,29012
4222,1407672756,1407673001,104.054564,30.638498,104.050204,30.632204,18159,39173
4222,1407676781,1407678329,104.024851,30.629707,104.02133,30.678415,18330,80773
4222,1407684887,1407685406,104.02034,30.646808,104.04918,30.640099,74741,6284
4558,1407648629,1407654119,104.021068,30.680776,104.063439,30.666982,14588,61461
2785,1407636005,1407636189,104.0548,30.695693,104.048848,30.692305,16516,43967
2785,1407644101,1407644806,104.049751,30.671089,104.045794,30.6935,91707,13724
2785,1407649670,1407652359,104.064346,30.649601,104.040885,30.639279,58542,54393
2785,1407654816,1407655159,104.045141,30.665203,104.039874,30.683783,29009,9551
2785,1407660903,1407661486,104.089073,30.623185,104.07402,30.631686,79558,43203
2785,1407669976,1407670683,104.110625,30.65077,104.079414,30.658813,13726,33384
2785,1407676877,1407677522,104.070109,30.65672,104.041622,30.640483,1759,7875
7554,1407627288,1407627463,104.041392,30.623716,104.041825,30.631045,9077,59882
7554,1407634253,1407634332,104.090266,30.620932,104.093451,30.624618,97484,52915
7554,1407643386,1407643889,104.054313,30.665103,104.051205,30.648739,53228,13325
7554,1407670431,1407674469,104.084552,30.664608,104.077884,30.668221,27900,55275
7554,1407683326,1407683599,104.077873,30.656892,104.08263,30.651328,67092,1768
6641,1407630020,1407630358,104.099759,30.659093,104.112638,30.655728,89777,86011
6641,1407654155,1407656208,104.095701,30.623037,104.076098,30.660541,73195,42159
6641,1407658770,1407659323,104.053152,30.661303,104.038471,30.656349,52598,42155
6641,1407677591,1407679080,104.052942,30.627245,104.092036,30.641501,54470,14519
8549,1407631780,1407632147,104.110945,30.622735,104.088144,30.623327,71933,79558
8549,1407637468,1407638399,104.090608,30.642728,104.108637,30.672015,91768,23760
8549,1407645582,1407646170,104.112582,30.645862,104.076292,30.660726,71968,33380
8549,1407652845,1407654747,104.038527,30.65632,104.065599,30.654054,13140,64696
8549,1407662876,1407663984,104.066898,30.659338,104.106104,30.67313,36979,9293
8549,1407669841,1407672233,104.09564,30.624096,104.080344,30.639328,73195,7788
8549,1407674325,1407675109,104.073002,30.623047,104.090209,30.644343,67065,91768
7409,1407637261,1407637356,104.018669,30.641754,104.020141,30.640026,81615,65467
7409,1407640290,1407641973,104.085513,30.650587,104.021571,30.697018,10161,14458
7409,1407646243,1407650685,104.025271,30.636025,104.105253,30.623553,7834,71935
7409,1407659011,1407662832,104.020822,30.693551,104.073115,30.656087,5811,1761
7409,1407665751,1407666908,104.06407,30.633496,104.102124,30.645183,84368,7626
7409,1407673739,1407675733,104.090515,30.680224,104.027412,30.633906,57829,89400
7409,1407679005,1407681949,104.022393,30.648319,104.085611,30.642482,44768,77005
7354,1407629853,1407630743,104.11222,30.643841,104.064133,30.696868,8087,10447
7354,1407647770,1407649130,104.02074,30.639663,104.018702,30.647375,65467,2948
7354,1407658764,1407659720,104.093746,30.680773,104.061939,30.658762,18056,29542
7354,1407671542,1407672256,104.07168,30.657376,104.088026,30.656909,33378,54280
7354,1407677516,1407677929,104.079641,30.660128,104.097759,30.685609,67154,17829
12584,1407626501,1407626859,104.030561,30.697437,104.054717,30.687793,8099,43032
12584,1407636203,1407636531,104.043441,30.683079,104.028565,30.685304,47577,14410
12584,1407667354,1407668541,104.019244,30.688093,104.074063,30.629989,41158,300
12584,1407672443,1407676925,104.02315,30.687775,104.064194,30.625331,14144,84397
2861,1407643193,1407646135,104.111829,30.64407,104.065457,30.669001,8087,6564
2861,1407672626,1407677099,104.067355,30.657044,104.07595,30.660656,63584,33380
13484,1407631731,1407633177,104.108201,30.655923,104.080557,30.674576,52579,67146
13484,1407639456,1407640514,104.104584,30.691903,104.078114,30.657441,13222,90208
13484,1407645778,1407646570,104.089136,30.64053,104.092134,30.690706,7123,7705
13484,1407652046,1407658056,104.017373,30.66485,104.09119,30.639017,74735,58550
13484,1407665162,1407667822,104.07729,30.660216,104.103295,30.64719,42158,1230
13484,1407680937,1407681508,104.054884,30.622153,104.02659,30.638699,191,89431
7663,1407646483,1407647136,104.027038,30.665004,104.056115,30.631917,1635,4889
7663,1407657673,1407660052,104.053179,30.676259,104.019587,30.649504,52576,94289
7663,1407665039,1407668175,104.02058,30.693233,104.079073,30.677671,5811,38064
7663,1407673502,1407673939,104.050445,30.669125,104.053437,30.681188,7906,43000
7663,1407683019,1407683167,104.084755,30.661541,104.086109,30.667533,10148,52708
7466,1407633625,1407634025,104.029725,30.653285,104.019273,30.673292,42353,80731
7466,1407641190,1407642149,104.06956,30.671142,104.09978,30.641334,63971,9093
7466,1407656252,1407657190,104.065954,30.654202,104.046859,30.646902,59700,51926
7466,1407660155,1407660848,104.045734,30.674099,104.032841,30.6921,47334,6560
7466,1407670526,1407671434,104.069313,30.655737,104.079637,30.685747,66758,6278
8943,1407642585,1407649217,104.065106,30.696862,104.073678,30.632146,84347,299
6734,1407676797,1407677418,104.047477,30.663905,104.069836,30.681936,52901,72291
6734,1407680116,1407680567,104.077638,30.625577,104.100318,30.642261,94929,7628
9905,1407667204,1407670256,104.023661,30.68005,104.02193,30.678928,14748,80733
9905,1407679288,1407679789,104.077641,30.669443,104.079966,30.686295,55276,6276
7114,1407634428,1407646313,104.083859,30.645178,104.079254,30.660004,71679,67156
7152,1407625460,1407625939,104.099434,30.662064,104.074038,30.629816,102722,299
7152,1407632381,1407632830,104.067478,30.656289,104.035736,30.63612,51952,37298
7152,1407638672,1407641393,104.041217,30.639869,104.098373,30.688168,7875,102993
7152,1407652737,1407654077,104.073812,30.655828,104.024918,30.665042,90193,14716
7152,1407659499,1407662210,104.11178,30.667129,104.034305,30.685148,67788,1682
7152,1407668932,1407669494,104.079444,30.63902,104.102908,30.623159,67114,64627
7152,1407677072,1407677832,104.102562,30.689383,104.074597,30.67447,9952,12392
7152,1407681781,1407682009,104.085809,30.686177,104.083757,30.692851,7766,28541
6763,1407626167,1407627057,104.051626,30.696914,104.072221,30.647759,80764,10168
6763,1407632095,1407632824,104.044589,30.68183,104.07577,30.696613,47575,102679
6763,1407638794,1407639574,104.021896,30.694314,104.049033,30.667494,64614,91711
6763,1407642324,1407642657,104.04642,30.646712,104.060333,30.653543,51926,7843
6763,1407646009,1407647056,104.067855,30.656948,104.108173,30.67125,51953,51650
6763,1407672104,1407672355,104.056523,30.682772,104.056685,30.67706,101260,52647
6763,1407679304,1407679624,104.054189,30.67578,104.039769,30.687842,52575,6075
7371,1407638438,1407641530,104.060657,30.672682,104.060827,30.67279,9559,17108
7371,1407650032,1407650090,104.021073,30.65035,104.02072,30.650321,22823,51938
7371,1407664416,1407664983,104.077509,30.665147,104.06074,30.67278,10128,17109
7371,1407677659,1407678897,104.053685,30.643069,104.031972,30.68758,51927,14409
6399,1407640892,1407645954,104.094809,30.665642,104.072305,30.646808,32836,66671
6399,1407652371,1407654260,104.023972,30.687302,104.034306,30.69099,6554,6559
6399,1407672068,1407672510,104.047443,30.646939,104.074942,30.66082,51926,33380
6399,1407676721,1407677118,104.025872,30.685904,104.037188,30.680686,6554,6071
6399,1407682567,1407683443,104.04857,30.665879,104.063411,30.625196,44342,167
4347,1407652061,1407652831,104.035545,30.690727,104.093079,30.680225,43743,41164
4347,1407663791,1407664610,104.10921,30.65475,104.104784,30.640299,98214,6248
4347,1407667332,1407668161,104.076397,30.654658,104.046999,30.646875,43590,51926
4347,1407671845,1407672795,104.040231,30.69329,104.079594,30.683191,42280,7744
4444,1407631479,1407637867,104.085462,30.641177,104.067904,30.665721,98379,52739
4444,1407640993,1407641219,104.05423,30.627213,104.056059,30.636251,54469,15639
4444,1407650462,1407651893,104.108291,30.662002,104.028526,30.644151,52578,51961
4444,1407656511,1407657043,104.072552,30.664721,104.078196,30.678169,67251,13164
4444,1407661689,1407662242,104.111136,30.669904,104.086989,30.68875,15738,38044
4444,1407665094,1407665721,104.053758,30.666568,104.073219,30.671253,7904,72296
4444,1407673548,1407673972,104.101668,30.684662,104.106868,30.651363,102630,7571
4444,1407679854,1407681232,104.022791,30.631345,104.082334,30.64884,7840,64700
4444,1407685437,1407686375,104.038111,30.667213,104.066747,30.627447,63979,21077
7146,1407645798,1407649002,104.095491,30.625334,104.046898,30.670675,73437,10730
7146,1407658947,1407659619,104.052124,30.648554,104.083786,30.64535,13326,89331
7146,1407672867,1407673659,104.055432,30.626924,104.082173,30.64523,54466,4200
7146,1407678241,1407678603,104.077265,30.660235,104.072846,30.644769,42159,67089
7146,1407682050,1407683238,104.050819,30.646477,104.112741,30.66522,13325,52618
4365,1407648958,1407651131,104.019301,30.657491,104.019108,30.683894,74736,14450
4365,1407659255,1407660313,104.072636,30.646458,104.042343,30.676839,26705,9567
4365,1407667093,1407667151,104.025766,30.697444,104.023194,30.695741,28900,14458
4365,1407679217,1407682232,104.023033,30.691228,104.056569,30.688109,14385,6603
13374,1407651469,1407653033,104.093714,30.637879,104.090593,30.665777,62060,32292
13374,1407656831,1407657433,104.073636,30.637511,104.064737,30.655279,298,51949
13374,1407671964,1407679353,104.082626,30.637248,104.032611,30.680056,8016,6068
12399,1407639465,1407640050,104.036523,30.696006,104.045855,30.672698,42283,10730
12399,1407648396,1407649818,104.074718,30.622409,104.104131,30.681285,23710,23627
12399,1407657893,1407658987,104.0729,30.660971,104.04703,30.646935,64655,51926
12399,1407664198,1407669013,104.100559,30.689269,104.107804,30.654639,49580,7570
12399,1407673064,1407676864,104.051738,30.676988,104.03775,30.668644,52576,52888
7384,1407646761,1407647548,104.087071,30.641045,104.068318,30.65788,66651,35120
7384,1407650483,1407652406,104.047308,30.646989,104.111979,30.652677,51926,23613
7384,1407660432,1407663402,104.07588,30.677609,104.038062,30.677591,72292,52957
7384,1407668968,1407671511,104.067305,30.69753,104.07468,30.660504,901,33380
2264,1407623082,1407623178,104.085745,30.656882,104.084394,30.650614,26704,1775
2264,1407625659,1407625971,104.042245,30.645996,104.072328,30.646855,40552,66672
2264,1407638321,1407639337,104.092061,30.630966,104.075974,30.666336,50328,55273
2264,1407646647,1407648293,104.023676,30.689969,104.044007,30.627921,14385,6941
2264,1407669497,1407670098,104.050481,30.675018,104.03426,30.691164,13711,6559
2264,1407679217,1407679494,104.075011,30.655143,104.088069,30.649198,1752,1777
2843,1407634548,1407635003,104.095564,30.625237,104.087469,30.629864,23214,66660
2843,1407652401,1407653192,104.044754,30.667831,104.027719,30.649601,12570,22827
2843,1407665589,1407666371,104.036583,30.639321,104.020506,30.629081,4873,87121
2843,1407680694,1407681650,104.040214,30.692765,104.082559,30.665087,13959,27898
2843,1407683695,1407684558,104.048401,30.629418,104.090586,30.64329,41933,91768
2775,1407637530,1407638626,104.077665,30.667627,104.026266,30.677313,55274,14753
2775,1407649336,1407650035,104.054381,30.66502,104.073202,30.656025,53229,1761
2775,1407662740,1407665637,104.052431,30.664342,104.019455,30.648973,30682,51939
6683,1407623465,1407623874,104.018953,30.675154,104.056345,30.660247,38310,7863
6683,1407658350,1407660033,104.024392,30.665627,104.029318,30.625528,14715,70983
6683,1407669724,1407671277,104.082607,30.696242,104.035089,30.647827,102686,22820
6683,1407672911,1407673316,104.078847,30.659044,104.066433,30.668744,90420,51832
6683,1407675278,1407675823,104.072433,30.657712,104.070838,30.688639,33379,43630
2821,1407636375,1407638046,104.04813,30.670268,104.091875,30.622868,10730,9112
2821,1407645471,1407652963,104.080439,30.680295,104.101591,30.638857,38069,9092
2821,1407655871,1407656839,104.065067,30.659926,104.096595,30.670215,38982,70352
2821,1407662518,1407669185,104.054356,30.675719,104.055574,30.642965,101202,43195
2821,1407673379,1407674134,104.081206,30.679818,104.054883,30.675546,38079,52575
2821,1407679840,1407682859,104.025654,30.65041,104.084255,30.639762,22826,98382
13540,1407648203,1407648695,104.049423,30.678909,104.042227,30.660628,56889,12349
8740,1407624882,1407625425,104.068299,30.665258,104.101554,30.6642,52739,52613
8740,1407632350,1407633782,104.02774,30.651269,104.019475,30.64964,22827,51939
8740,1407643970,1407645876,104.109175,30.650155,104.095754,30.651356,7571,7559
8740,1407682157,1407682571,104.054942,30.696322,104.063305,30.669793,16516,41970
11189,1407633636,1407633885,104.074108,30.627272,104.079961,30.628545,302,87460
11189,1407650099,1407652524,104.103359,30.647184,104.086095,30.694742,58528,184
11189,1407677519,1407679091,104.054005,30.67206,104.099661,30.641181,7912,9093
11189,1407680585,1407681327,104.102141,30.625174,104.108902,30.686939,64639,13227
6836,1407629107,1407629999,104.11259,30.653343,104.075051,30.687122,85181,29343
6836,1407642814,1407644613,104.109837,30.654283,104.112763,30.621936,102355,29028
6836,1407649548,1407650231,104.095102,30.633434,104.076623,30.655866,64927,43591
6836,1407677529,1407680041,104.10557,30.639816,104.095559,30.623968,6248,73195
7312,1407621613,1407622143,104.06342,30.671519,104.083047,30.653112,5981,58184
7312,1407631562,1407632030,104.054938,30.698293,104.072125,30.696918,71118,7638
7312,1407645524,1407646010,104.076188,30.666387,104.089086,30.664237,55273,52806
7312,1407649989,1407651065,104.04323,30.683306,104.054212,30.622532,47577,52999
7312,1407661185,1407673436,104.110266,30.693472,104.075745,30.660899,20133,33380
7312,1407680277,1407681747,104.023145,30.630695,104.03679,30.645772,18330,51899
11470,1407642041,1407642705,104.058229,30.673804,104.069574,30.660817,22734,53780
11470,1407652925,1407654320,104.076081,30.655237,104.028445,30.68444,1754,80735
11470,1407661549,1407662011,104.064758,30.673684,104.084823,30.664694,5983,89817
11470,1407670439,1407675258,104.081109,30.696959,104.026633,30.687639,102979,6555
7240,1407628759,1407629142,104.01915,30.627447,104.035743,30.636079,52784,37298
7240,1407677933,1407680923,104.075149,30.622637,104.077478,30.654088,23583,43589
2526,1407632395,1407632859,104.073336,30.664749,104.072338,30.646822,55273,66672
2526,1407640115,1407640435,104.085265,30.649391,104.07281,30.64767,1776,10167
2526,1407650991,1407651850,104.07624,30.66549,104.070955,30.692611,10154,28544
2526,1407660394,1407661194,104.06383,30.660955,104.050063,30.679492,53770,53182
2526,1407663696,1407664292,104.09138,30.645205,104.069851,30.662711,91769,67242
2526,1407668388,1407672670,104.087752,30.628614,104.072482,30.625869,50107,67074
2526,1407678073,1407679456,104.094797,30.674455,104.020206,30.669811,32791,38312
3002,1407633705,1407636278,104.029727,30.690809,104.074466,30.697132,6557,7633
3002,1407640318,1407641182,104.053901,30.638261,104.069311,30.675411,4883,13531
3002,1407651900,1407652266,104.043788,30.682722,104.028925,30.685604,47576,14410
3002,1407656362,1407657375,104.048277,30.69394,104.068394,30.657984,43962,1755
3002,1407660503,1407661830,104.02885,30.685468,104.036201,30.641766,14410,4872
3002,1407670810,1407671577,104.076213,30.67898,104.071039,30.651262,13165,97512
3002,1407676709,1407677070,104.103721,30.647751,104.106381,30.663966,7573,64711
3002,1407678853,1407679644,104.065357,30.675187,104.041396,30.640127,52819,7875
2933,1407630727,1407631029,104.068354,30.665741,104.080454,30.674307,52739,91650
2933,1407643952,1407644247,104.087325,30.683618,104.081883,30.670612,87152,12397
2933,1407645998,1407646803,104.071042,30.662395,104.101698,30.639831,63235,9093
2933,1407650201,1407651375,104.043562,30.646362,104.089648,30.659277,75963,32801
2933,1407658873,1407659228,104.019357,30.675792,104.030238,30.6832,14752,14142
2933,1407663264,1407664060,104.054904,30.670443,104.028648,30.668079,41938,14766
2888,1407621614,1407621817,104.06175,30.660734,104.093814,30.652069,8033,7560
2888,1407647358,1407649363,104.023209,30.656325,104.06329,30.656897,18150,69286
2888,1407658970,1407662205,104.053564,30.650018,104.039947,30.637885,13329,54393
2888,1407666618,1407667252,104.055551,30.675488,104.0727,30.662013,52647,63237
2888,1407680085,1407680585,104.020269,30.651155,104.02792,30.671328,81423,1572
4590,1407641973,1407642461,104.049615,30.67143,104.032336,30.673514,64016,6064
4590,1407647393,1407664856,104.073567,30.64004,104.095293,30.667512,43198,32840
4590,1407672586,1407673192,104.062063,30.627424,104.05102,30.621985,21075,38431
6339,1407632258,1407632611,104.105998,30.622299,104.091601,30.628199,55177,73150
6339,1407639346,1407639988,104.055009,30.622764,104.068214,30.645183,52793,10176
6339,1407645979,1407648400,104.067482,30.674029,104.083829,30.655823,5985,5996
6339,1407653793,1407654092,104.099461,30.649667,104.093182,30.657545,5478,32803
6339,1407656523,1407657307,104.10654,30.686343,104.070533,30.655505,20140,76945
6339,1407660532,1407663149,104.043112,30.662082,104.095874,30.656505,13234,102554
6339,1407669025,1407671516,104.048392,30.62917,104.055853,30.629248,41933,4887
6339,1407675255,1407676013,104.071541,30.64526,104.09625,30.656629,10210,32803
6523,1407625620,1407625849,104.069897,30.665387,104.06162,30.660225,67242,48842
6523,1407644526,1407645615,104.019529,30.648218,104.022185,30.678515,74740,10377
6523,1407648183,1407648600,104.108307,30.657574,104.101084,30.671868,52580,9934
6523,1407651128,1407652600,104.098138,30.668651,104.03765,30.627957,24300,71026
6523,1407667322,1407668026,104.026358,30.653474,104.033155,30.632469,13373,37307
6523,1407674364,1407674899,104.038431,30.657883,104.047463,30.646909,13202,51926
6523,1407676511,1407678130,104.064046,30.634948,104.107549,30.631356,84367,71949
7388,1407638105,1407638889,104.02647,30.66609,104.026425,30.641324,1634,74792
7388,1407656722,1407658099,104.019368,30.690108,104.082751,30.687846,14145,7741
7388,1407660109,1407660729,104.058976,30.673671,104.038783,30.688936,9560,6075
7388,1407670932,1407671280,104.038441,30.656706,104.02115,30.650353,42155,22823
