ID,Start_time,End_time,PointS_Longitude,PointS_Latitude,PointE_Longitude,PointE_Latitude,NodeS,NodeE
9294,1407026541,1407026543,104.068786,30.653098,104.07893,30.659033,97509,90420
9294,1407033205,1407034344,104.062659,30.654992,104.091163,30.649758,4370,53038
9294,1407038033,1407038198,104.085547,30.656157,104.075944,30.660631,20769,42159
9294,1407048785,1407049429,104.063546,30.657133,104.083973,30.684163,43669,38046
9294,1407073439,1407074747,104.01801,30.64247,104.018321,30.66476,65504,42254
4927,1407023388,1407024046,104.084028,30.678804,104.078103,30.653515,64577,63517
4927,1407038532,1407039442,104.111685,30.643963,104.071763,30.647002,247,66672
4927,1407045978,1407046868,104.071196,30.690606,104.038193,30.665522,12893,53189
4927,1407050908,1407051348,104.061488,30.647173,104.073042,30.655249,22323,76988
4927,1407060176,1407061501,104.098561,30.625852,104.062797,30.655408,1557,88085
4927,1407067514,1407068634,104.078244,30.662405,104.016364,30.692271,63768,14147
4927,1407075669,1407076147,104.066724,30.662469,104.080659,30.671776,52741,12396
4927,1407077900,1407078185,104.063654,30.655139,104.078231,30.642965,43665,67103
7705,1407036713,1407037164,104.041396,30.696521,104.048991,30.66764,13761,91711
7705,1407073699,1407074318,104.025034,30.686639,104.025758,30.675655,6554,14753
12881,1407032486,1407041488,104.034626,30.635266,104.107484,30.631359,37297,71949
12881,1407044735,1407044925,104.076547,30.650994,104.079225,30.644441,76993,94400
12881,1407056715,1407057548,104.054159,30.682024,104.023703,30.659518,56886,43688
12881,1407060190,1407060564,104.077429,30.660036,104.053695,30.665642,42157,53224
12881,1407063565,1407064368,104.071332,30.656995,104.093108,30.623757,1759,97521
12881,1407070044,1407071137,104.023233,30.695825,104.066286,30.668984,14458,51832
11099,1407033671,1407034923,104.028547,30.637812,104.034703,30.639651,7830,37310
11099,1407037301,1407037817,104.090803,30.661143,104.108265,30.678323,32798,7227
11099,1407045928,1407046926,104.075065,30.661089,104.111421,30.671704,33380,15738
11099,1407054622,1407055016,104.064212,30.636095,104.057274,30.649073,58815,2774
11099,1407067737,1407075243,104.01885,30.66839,104.077158,30.659876,38312,42159
13551,1407025054,1407025623,104.058373,30.641651,104.038819,30.655474,22397,13244
13551,1407028871,1407029392,104.038678,30.650665,104.059949,30.625523,7886,165
13551,1407038005,1407039482,104.023616,30.646626,104.023355,30.682342,66882,14749
13551,1407052176,1407053126,104.08504,30.685828,104.112475,30.667653,38046,2977
13551,1407063676,1407064336,104.068581,30.660206,104.088327,30.672815,52742,32827
13551,1407067098,1407067453,104.054351,30.66507,104.056809,30.650849,53228,4138
13551,1407075580,1407076556,104.018593,30.627147,104.063698,30.641608,52784,64678
2862,1407029871,1407030264,104.105278,30.697008,104.108119,30.671198,12207,23759
12911,1407023294,1407024102,104.070785,30.667556,104.048694,30.636061,55272,2793
12911,1407042019,1407042356,104.099129,30.661534,104.111086,30.652909,102723,84886
12911,1407046419,1407048087,104.0432,30.685412,104.04385,30.688754,28534,8116
12911,1407053046,1407053323,104.041223,30.682391,104.033703,30.688965,52995,80735
12911,1407058594,1407059125,104.073562,30.638906,104.063877,30.62753,26714,21074
12911,1407062757,1407063397,104.073167,30.656226,104.074212,30.621696,54585,23560
12911,1407070146,1407071425,104.054425,30.627345,104.104117,30.680991,4886,7223
12911,1407075143,1407075811,104.052075,30.663393,104.073488,30.659355,29001,33379
12911,1407078098,1407078607,104.055748,30.675956,104.03722,30.669327,52574,29020
3919,1407025951,1407026590,104.057334,30.683108,104.09142,30.67985,56886,53734
3919,1407035527,1407038106,104.019887,30.652629,104.016338,30.650384,81424,4295
3919,1407042710,1407043153,104.078673,30.664669,104.096318,30.657093,10156,32803
3919,1407045696,1407046321,104.080659,30.676901,104.105414,30.691145,38068,13222
3919,1407050436,1407051585,104.054307,30.644029,104.029521,30.691122,6955,6558
3919,1407055103,1407055668,104.082548,30.657459,104.103605,30.641915,21071,101687
3919,1407063175,1407064210,104.064224,30.634998,104.043458,30.69623,10738,16479
3919,1407068923,1407069382,104.091554,30.661288,104.110449,30.659685,10130,62508
4929,1407024720,1407025085,104.086008,30.65194,104.0716,30.64676,58660,66671
4929,1407032942,1407034156,104.103625,30.660245,104.051348,30.697303,62512,16662
4929,1407039362,1407039575,104.103508,30.657245,104.103277,30.647191,102365,1230
4929,1407042894,1407043360,104.08515,30.650487,104.090167,30.659061,1775,26300
4929,1407045330,1407045444,104.062716,30.623099,104.056769,30.622733,73803,28793
4929,1407053281,1407053719,104.093373,30.624075,104.071072,30.629474,97522,38979
4929,1407060854,1407062162,104.060553,30.632103,104.045789,30.672933,15642,47335
4929,1407066409,1407066860,104.070513,30.651645,104.080644,30.643973,77201,94400
7580,1407030575,1407030876,104.041643,30.624088,104.044022,30.634378,4110,4878
7580,1407037258,1407038797,104.049019,30.666803,104.081248,30.684605,30686,7744
7580,1407055973,1407056301,104.065224,30.649709,104.079565,30.652773,67320,1765
7580,1407068644,1407074116,104.072716,30.646221,104.070774,30.627578,26705,38979
7580,1407079840,1407080416,104.064493,30.622909,104.067337,30.656252,67254,51952
13361,1407037594,1407037646,104.033772,30.644397,104.031632,30.642099,51898,59898
13361,1407053598,1407054236,104.077537,30.654051,104.103362,30.647316,1754,58528
13361,1407057454,1407058290,104.082845,30.665131,104.079358,30.659724,27899,33384
13361,1407060852,1407073117,104.079235,30.660971,104.104532,30.685194,55232,70349
7620,1407024463,1407029703,104.066828,30.683561,104.078876,30.687457,43339,6277
7620,1407043163,1407045230,104.08272,30.693034,104.083446,30.694193,38142,38142
7620,1407048334,1407049127,104.024684,30.629894,104.03758,30.652343,18330,13247
7620,1407054520,1407054667,104.112199,30.643706,104.105778,30.651008,247,7572
7620,1407056570,1407057614,104.075343,30.660962,104.066121,30.622179,42159,68493
7620,1407060537,1407061582,104.077422,30.656928,104.02742,30.653574,67092,13373
7620,1407067104,1407068505,104.072785,30.627661,104.039273,30.689968,302,28514
7620,1407070787,1407072321,104.025044,30.645319,104.023396,30.625282,11625,65339
7651,1407025851,1407026876,104.111731,30.653715,104.044176,30.667227,85408,29012
7651,1407034782,1407035822,104.099061,30.635367,104.02897,30.640785,62059,7828
7651,1407054231,1407054309,104.040575,30.681386,104.049247,30.68667,52994,42185
7651,1407062578,1407062827,104.059977,30.67755,104.067934,30.667888,49867,51833
7651,1407071398,1407072402,104.054582,30.675584,104.091613,30.635555,101202,7110
7651,1407074139,1407074647,104.068219,30.662261,104.04567,30.644337,52741,40603
7651,1407080638,1407081028,104.05354,30.675984,104.053335,30.661616,52576,52597
7639,1407032163,1407032635,104.087728,30.660153,104.069453,30.660983,54205,40733
7639,1407055139,1407055840,104.081502,30.684707,104.045495,30.681337,57836,9554
7639,1407062631,1407063003,104.0517,30.663484,104.035799,30.658854,29002,43701
7639,1407069649,1407070643,104.029066,30.627449,104.080339,30.639351,18189,67114
7639,1407074054,1407074479,104.068415,30.658849,104.046069,30.638931,52744,7872
7639,1407077268,1407078084,104.055382,30.622679,104.065816,30.675469,52791,5985
4416,1407029723,1407030057,104.075334,30.655177,104.083486,30.653178,43591,44227
4416,1407048454,1407054942,104.054218,30.650623,104.073812,30.652954,13323,96941
4416,1407058468,1407058927,104.072471,30.64516,104.074144,30.655662,67089,90193
4416,1407069618,1407070872,104.071263,30.64601,104.046594,30.664523,66671,29009
6665,1407016805,1407017149,104.019353,30.667298,104.034054,30.695127,80731,43976
6665,1407029263,1407031107,104.035849,30.687318,104.108052,30.654865,14466,7570
6665,1407045929,1407046316,104.09618,30.624738,104.089622,30.62589,23213,97530
6665,1407055253,1407069620,104.102072,30.625188,104.092011,30.641577,64638,64032
5603,1407026517,1407030871,104.091994,30.683198,104.06779,30.656546,38085,51952
5603,1407038835,1407039506,104.031236,30.626538,104.070955,30.627545,18328,38979
5603,1407041434,1407041889,104.040954,30.639366,104.051615,30.648508,54393,13326
5603,1407054095,1407055703,104.081123,30.647028,104.112395,30.654561,4202,86008
5603,1407068816,1407070972,104.026498,30.650104,104.021738,30.694183,22827,5811
4222,1407038255,1407040678,104.060399,30.688559,104.09405,30.642688,12730,14520
4222,1407042504,1407043405,104.073957,30.631272,104.100805,30.645437,299,50790
4222,1407047429,1407048400,104.10116,30.686592,104.073632,30.637158,102386,298
4222,1407052279,1407052736,104.090957,30.677605,104.069442,30.66087,101864,40732
4222,1407055222,1407055565,104.086826,30.660563,104.077607,30.660427,10160,42158
4222,1407066685,1407067156,104.100155,30.664481,104.085157,30.675025,47170,87149
4222,1407072978,1407073494,104.041008,30.693196,104.031506,30.682428,13959,1685
4222,1407077975,1407078542,104.065255,30.669697,104.037078,30.669397,6565,29020
4558,1407031483,1407031776,104.023629,30.653498,104.032033,30.642603,42230,59899
4558,1407051210,1407053765,104.064259,30.634935,104.044355,30.657494,10738,13237
4558,1407062699,1407063728,104.047902,30.690422,104.068345,30.671371,42096,63972
4558,1407067993,1407068565,104.077244,30.665315,104.080253,30.639341,10155,67114
7554,1407025909,1407026474,104.057857,30.63205,104.083816,30.622561,8137,18844
7554,1407033726,1407035010,104.089337,30.659516,104.052231,30.696887,32797,80740
7554,1407049455,1407050748,104.058648,30.627319,104.07419,30.622261,21073,59294
7554,1407056794,1407058116,104.059729,30.638403,104.100103,30.641732,52043,7629
7554,1407062896,1407069786,104.102943,30.642294,104.0597,30.631427,6260,15640
7554,1407074688,1407076533,104.077227,30.661864,104.04259,30.626049,10142,54488
6641,1407031306,1407032102,104.111762,30.643872,104.090359,30.62463,5956,97542
6641,1407067129,1407067868,104.065054,30.65892,104.082692,30.640494,36534,43205
6641,1407071329,1407071748,104.089851,30.646591,104.090202,30.628259,1780,50103
6641,1407075285,1407078446,104.019205,30.640384,104.084269,30.656524,83948,58187
8549,1407025701,1407025857,104.079334,30.663035,104.070864,30.660848,10127,53782
8549,1407033739,1407034089,104.063802,30.64094,104.068619,30.627712,64678,62612
8549,1407053505,1407058167,104.049466,30.686697,104.055207,30.624046,42185,54465
8549,1407068955,1407069771,104.049058,30.647703,104.085357,30.64156,7845,71730
7409,1407039390,1407040139,104.073482,30.656187,104.050854,30.648565,1761,13325
7354,1407031994,1407032532,104.058058,30.666543,104.07472,30.666506,43781,55272
7354,1407035092,1407036845,104.098813,30.639717,104.073176,30.69712,62059,80763
7354,1407070489,1407072669,104.111264,30.671771,104.11041,30.684583,15737,13229
12584,1407026235,1407030592,104.054983,30.679941,104.071375,30.697249,43038,80763
12584,1407037036,1407037570,104.090587,30.688339,104.087997,30.667363,87162,52710
12584,1407062053,1407064057,104.029214,30.643283,104.019836,30.663421,51961,53006
12584,1407068722,1407069053,104.073924,30.631828,104.064035,30.649921,299,67322
12584,1407073638,1407075014,104.074882,30.655387,104.027677,30.64518,90193,51961
2861,1407022981,1407023500,104.026123,30.636452,104.026474,30.660819,4031,43690
2861,1407028933,1407029303,104.078821,30.668678,104.081252,30.657978,89922,20258
2861,1407035122,1407036301,104.028253,30.635553,104.053648,30.665814,42887,85344
2861,1407043340,1407044280,104.060104,30.622188,104.067502,30.664526,91578,64668
2861,1407047209,1407047801,104.032429,30.635121,104.018776,30.647516,80719,66922
2861,1407053955,1407054656,104.087775,30.630383,104.060362,30.647582,66660,22323
2861,1407058635,1407060440,104.100986,30.672026,104.038924,30.648569,9934,7885
2861,1407066668,1407067495,104.070185,30.672856,104.046149,30.631389,52816,2796
13484,1407022948,1407023898,104.033138,30.688463,104.080539,30.662139,14384,55232
13484,1407030229,1407035369,104.038564,30.668556,104.024599,30.666357,29016,14715
13484,1407045814,1407046109,104.029717,30.690875,104.023014,30.682442,6548,14751
13484,1407058240,1407058585,104.079262,30.680831,104.075064,30.667183,38066,63969
13484,1407061025,1407061869,104.071662,30.646848,104.070933,30.64569,66671,66671
13484,1407066126,1407068628,104.037991,30.689837,104.090607,30.625458,47669,97543
13484,1407070499,1407070785,104.072768,30.673957,104.051085,30.682827,12391,56739
13484,1407076978,1407079992,104.093666,30.624532,104.024175,30.630025,23595,7840
7663,1407024912,1407025858,104.067847,30.678144,104.046061,30.638926,52841,38703
7663,1407035016,1407035782,104.044238,30.646506,104.024885,30.665017,75962,1635
7663,1407044354,1407046112,104.037935,30.619323,104.057315,30.650893,4957,4136
7663,1407057138,1407058501,104.105437,30.696735,104.090341,30.624924,12210,97542
7663,1407078094,1407079027,104.070736,30.640859,104.02497,30.64919,10217,44768
7466,1407028846,1407029295,104.040785,30.622993,104.066133,30.635868,13516,52010
7466,1407045264,1407048172,104.027731,30.63604,104.074372,30.660917,7832,64655
7466,1407054896,1407056158,104.028513,30.627777,104.053752,30.696831,18306,15976
7466,1407060690,1407062490,104.052857,30.648393,104.053919,30.665621,13325,7902
7466,1407066452,1407066946,104.067756,30.657002,104.058832,30.642744,52747,65399
7466,1407077408,1407077630,104.042364,30.625154,104.055969,30.640173,63634,43216
8943,1407030070,1407034124,104.052075,30.639751,104.074405,30.650458,6953,67090
8943,1407042278,1407042904,104.106634,30.678034,104.079956,30.658561,15734,33384
8943,1407055023,1407055952,104.076048,30.697043,104.09893,30.66125,8427,102725
8943,1407068445,1407070021,104.019909,30.643687,104.099441,30.627354,81615,1542
8943,1407073999,1407074298,104.112447,30.645471,104.097121,30.634579,71968,62118
8943,1407080278,1407080598,104.03342,30.641654,104.018968,30.643442,7826,74743
6734,1407029774,1407030616,104.041727,30.624083,104.089581,30.645699,4110,73684
6734,1407041541,1407042970,104.07756,30.660292,104.052846,30.625257,42157,37518
6734,1407051444,1407053018,104.057212,30.651158,104.047262,30.646632,7817,51927
6734,1407056900,1407062649,104.060001,30.688483,104.061047,30.672458,12730,9559
9905,1407019988,1407020105,104.060851,30.638134,104.055211,30.64324,52078,43195
9905,1407036826,1407037541,104.076894,30.660293,104.069888,30.682003,42158,72291
9905,1407056783,1407058311,104.03296,30.695457,104.037663,30.692484,8097,43742
9905,1407060948,1407061300,104.056306,30.674678,104.068462,30.665864,7919,52739
9905,1407063802,1407064675,104.020846,30.664776,104.076791,30.655932,14711,67092
9905,1407071817,1407072505,104.025129,30.689715,104.056261,30.679486,14385,52761
9905,1407076057,1407076813,104.05545,30.67976,104.106164,30.655912,52646,102365
7114,1407023864,1407024762,104.096207,30.636687,104.063745,30.64177,71955,68354
7114,1407042116,1407046720,104.054991,30.649431,104.091609,30.628332,7792,73150
7114,1407051421,1407051679,104.065423,30.65512,104.05845,30.652582,51948,63553
7114,1407063933,1407067410,104.041545,30.645562,104.08987,30.669409,40552,89923
7114,1407071799,1407072410,104.074844,30.655788,104.034934,30.670204,1752,14724
7114,1407075474,1407076191,104.072764,30.646168,104.10777,30.654303,26706,7571
7152,1407021992,1407025553,104.08303,30.6669,104.05964,30.643926,41988,65402
7152,1407034526,1407034765,104.075916,30.655468,104.072097,30.646966,73632,66672
7152,1407038649,1407039292,104.059232,30.643383,104.078642,30.628096,65400,87461
7152,1407049535,1407050013,104.031848,30.646586,104.026238,30.630234,51964,87126
7152,1407052841,1407053526,104.04801,30.647255,104.073776,30.665355,7845,67151
7152,1407057126,1407058217,104.042094,30.640807,104.065297,30.674761,7875,5983
7152,1407064807,1407065095,104.112309,30.654389,104.100097,30.653756,86008,32804
7152,1407077284,1407078130,104.107847,30.672109,104.097379,30.628566,51650,87510
6763,1407027964,1407030344,104.080584,30.689816,104.076735,30.660022,7761,42159
6763,1407039958,1407044126,104.085415,30.68265,104.043052,30.696056,57834,80739
6763,1407050202,1407050380,104.044965,30.66881,104.041203,30.675843,12570,1056
6763,1407058679,1407059490,104.049209,30.643383,104.023743,30.659504,6279,43688
6763,1407070853,1407073056,104.056592,30.627373,104.086294,30.691327,4886,13432
7371,1407028609,1407029245,104.049175,30.669718,104.06186,30.650136,10730,65758
7371,1407036859,1407037236,104.068001,30.656845,104.04994,30.637244,51954,2793
7371,1407055761,1407061100,104.073565,30.635878,104.074433,30.625081,298,23713
7371,1407063015,1407063615,104.053474,30.66943,104.035525,30.663115,53219,13209
7371,1407073050,1407078865,104.044487,30.62809,104.075236,30.666771,59668,55273
6399,1407040482,1407043099,104.103056,30.683748,104.074361,30.669513,102739,67244
6399,1407055416,1407055462,104.043656,30.672377,104.044242,30.672083,10729,10729
4347,1407029649,1407030594,104.032531,30.631325,104.038338,30.669473,71001,29017
4347,1407037677,1407038394,104.057621,30.646512,104.052804,30.678158,52560,55801
4347,1407045605,1407046470,104.072248,30.657494,104.070983,30.689311,33379,43632
4347,1407050642,1407052043,104.053398,30.641557,104.029059,30.648146,4891,66888
4347,1407072959,1407075610,104.048326,30.634701,104.091225,30.683418,6951,80116
4444,1407021928,1407022480,104.08902,30.680662,104.071862,30.659181,87665,74785
4444,1407025797,1407025990,104.074395,30.624558,104.072991,30.646518,23514,66673
4444,1407065147,1407073875,104.025104,30.635757,104.03756,30.669152,7834,29019
4444,1407076549,1407077145,104.078114,30.627191,104.034785,30.639725,87461,4873
7146,1407030620,1407031216,104.047127,30.646579,104.059686,30.683994,51927,62167
7146,1407040170,1407040764,104.073198,30.660832,104.027298,30.665093,63239,14717
7146,1407061887,1407064824,104.033138,30.63231,104.04252,30.666566,71002,29013
7146,1407078392,1407079287,104.020696,30.672563,104.068324,30.651296,50151,76980
4365,1407025866,1407026688,104.028433,30.634649,104.064177,30.639644,65335,67537
4365,1407029819,1407030146,104.03843,30.663257,104.026327,30.65651,5997,18147
4365,1407032226,1407033146,104.063114,30.670968,104.067345,30.694918,41970,45273
4365,1407035707,1407036694,104.03815,30.668358,104.023663,30.628847,52889,65336
4365,1407041476,1407042159,104.043342,30.646348,104.034161,30.665361,75963,14722
4365,1407046050,1407046283,104.056072,30.627344,104.04299,30.629522,4886,50596
4365,1407056082,1407056248,104.079799,30.673802,104.075795,30.668234,67148,63969
4365,1407066834,1407067311,104.03545,30.640064,104.053689,30.627244,37310,54470
4365,1407069221,1407069666,104.049432,30.686983,104.022472,30.688974,43030,14386
4365,1407073258,1407073397,104.038354,30.668374,104.039041,30.67858,63917,52993
4365,1407074992,1407075755,104.038867,30.649312,104.082287,30.648991,7886,64709
4365,1407077580,1407078079,104.071158,30.636164,104.053166,30.625133,52006,37520
13374,1407034159,1407034866,104.058164,30.646226,104.036524,30.64706,52560,51900
13374,1407042460,1407045822,104.049662,30.671759,104.045644,30.68594,64008,52833
13374,1407048955,1407050927,104.023905,30.633135,104.022974,30.69578,89421,14459
13374,1407059256,1407059680,104.103671,30.660051,104.085702,30.656799,62511,21071
13374,1407062795,1407063107,104.108247,30.659345,104.099777,30.663099,52580,47169
13374,1407066848,1407067425,104.045044,30.646688,104.075327,30.660783,75961,33380
12399,1407019017,1407027838,104.041692,30.656195,104.053926,30.665559,13280,7902
12399,1407033402,1407034600,104.038888,30.647412,104.076304,30.656201,7885,33375
12399,1407038695,1407042978,104.035891,30.631957,104.019718,30.632722,52801,65431
12399,1407066465,1407070212,104.02721,30.677565,104.047028,30.646784,10374,75959
12399,1407074658,1407075711,104.045209,30.646616,104.048772,30.647672,75960,75958
7384,1407027056,1407043212,104.050955,30.679894,104.072799,30.64504,56889,26706
7384,1407052733,1407054188,104.04333,30.683261,104.019237,30.676405,47577,14752
7384,1407058530,1407059437,104.070702,30.693359,104.074817,30.655467,45273,43591
7384,1407068661,1407068965,104.098797,30.659615,104.087198,30.657374,102357,54280
7384,1407074663,1407075220,104.085134,30.650673,104.085921,30.641557,10161,66649
2264,1407026162,1407047423,104.085254,30.682793,104.074122,30.690017,38076,12894
2264,1407059734,1407063183,104.046604,30.646921,104.060534,30.656927,75959,33760
2264,1407070518,1407071881,104.092128,30.647426,104.10909,30.686452,1781,13227
2264,1407076376,1407077119,104.054345,30.638705,104.03621,30.678768,18159,89926
2843,1407026181,1407027106,104.110797,30.654108,104.072456,30.646872,98213,66671
2843,1407043430,1407043576,104.018534,30.64204,104.018698,30.647418,83939,2949
2843,1407061320,1407062872,104.087832,30.664663,104.019469,30.648981,52806,51939
2843,1407074339,1407074871,104.029859,30.685894,104.073118,30.690609,80735,12894
2843,1407079347,1407080517,104.076813,30.637371,104.018145,30.639565,67107,83948
6683,1407027306,1407029938,104.02078,30.639544,104.059469,30.643696,65467,65400
6683,1407038294,1407038726,104.018381,30.63737,104.033597,30.640865,2817,7827
6683,1407041555,1407042142,104.06459,30.660935,104.078104,30.661453,14016,10142
6683,1407046383,1407047082,104.046302,30.684962,104.081622,30.684401,55792,7744
2821,1407028160,1407029302,104.024815,30.686781,104.081849,30.684309,6553,57836
2821,1407032645,1407033332,104.040264,30.66745,104.047278,30.646959,52893,51926
2821,1407071651,1407074782,104.018936,30.665364,104.018872,30.665731,38313,80731
13540,1407023798,1407024396,104.044341,30.646476,104.027061,30.660967,75962,43693
13540,1407034171,1407035137,104.052361,30.642037,104.076476,30.655512,2791,33375
13540,1407045759,1407045853,104.082622,30.665393,104.080186,30.664479,41988,10128
13540,1407052633,1407053217,104.046816,30.64463,104.024926,30.635866,6279,7835
13540,1407064571,1407077714,104.043772,30.691208,104.054447,30.64813,43970,7993
8740,1407019676,1407020557,104.019093,30.654325,104.068796,30.682121,42961,43342
8740,1407027053,1407027199,104.02617,30.636433,104.030874,30.636289,4031,50535
8740,1407034322,1407034645,104.091352,30.639112,104.078648,30.65104,58550,77025
8740,1407049940,1407050430,104.050434,30.65616,104.050493,30.638224,52608,2792
8740,1407053106,1407053346,104.079301,30.672868,104.079087,30.680881,12395,38069
8740,1407061062,1407062142,104.1049,30.641318,104.111947,30.679208,233,21758
8740,1407065424,1407070655,104.057752,30.677005,104.035406,30.639846,5992,4873
8740,1407073825,1407074351,104.086966,30.64123,104.10012,30.641897,66649,7629
8740,1407076005,1407076007,104.06953,30.660939,104.076656,30.66007,40732,42159
8740,1407080576,1407080817,104.017642,30.642925,104.022652,30.631268,65504,7839
11189,1407027851,1407028219,104.105413,30.696886,104.111205,30.679325,63289,21758
11189,1407034884,1407053035,104.074386,30.623833,104.06473,30.632105,23514,58809
11189,1407061646,1407061971,104.097237,30.641133,104.092036,30.633604,9094,72389
11189,1407079517,1407080140,104.10383,30.677033,104.071662,30.684597,7227,12997
6836,1407028668,1407029073,104.101237,30.671116,104.093404,30.680617,94924,41162
6836,1407031969,1407032314,104.074306,30.665905,104.075358,30.653854,55273,90194
6836,1407047920,1407050095,104.113074,30.666125,104.073897,30.687215,67526,12999
6836,1407069660,1407071716,104.09579,30.624805,104.07485,30.632559,23213,43203
7312,1407036184,1407037069,104.038369,30.689171,104.074698,30.660937,53241,33379
