ID,Start_time,End_time,PointS_Longitude,PointS_Latitude,PointE_Longitude,PointE_Latitude,NodeS,NodeE
5035,1407305665,1407306232,104.065078,30.660037,104.078081,30.661345,38982,10142
7512,1407277481,1407289263,104.10644,30.696115,104.091836,30.634972,9229,7108
7512,1407302613,1407303645,104.042676,30.645986,104.075735,30.649368,40552,67091
7512,1407310736,1407311749,104.044972,30.67548,104.088377,30.664343,89927,27904
7512,1407321607,1407321698,104.027491,30.692243,104.027563,30.693046,6548,14463
7512,1407331247,1407331968,104.054888,30.697018,104.048465,30.678942,16662,47572
7512,1407338687,1407340262,104.067145,30.665761,104.039196,30.672626,52739,1055
12885,1407298760,1407299195,104.084699,30.664688,104.092177,30.650366,27900,96300
12885,1407308412,1407309733,104.07261,30.662115,104.045805,30.66763,10136,10730
12885,1407316799,1407318226,104.057842,30.640466,104.096249,30.650991,22397,7560
12885,1407324516,1407325403,104.103786,30.647832,104.087491,30.683884,7572,87151
12885,1407333246,1407334397,104.065963,30.669532,104.103815,30.642575,51832,6260
9294,1407278732,1407279154,104.019596,30.676606,104.033721,30.694451,10233,8096
9294,1407288408,1407295974,104.028895,30.685376,104.082774,30.640324,14410,43205
9294,1407305994,1407307287,104.058446,30.646096,104.112442,30.653081,52560,7230
4927,1407277651,1407278073,104.085782,30.665592,104.068257,30.666176,27904,67242
4927,1407280715,1407281212,104.086101,30.667452,104.109513,30.690054,52709,113
4927,1407297112,1407299488,104.038304,30.662307,104.045974,30.686116,13175,42058
4927,1407305535,1407306788,104.053156,30.650526,104.087804,30.695667,87171,98529
4927,1407309069,1407310702,104.074473,30.665906,104.09979,30.641334,55272,7629
4927,1407316650,1407317346,104.103911,30.657156,104.091652,30.675906,67535,32793
4927,1407328490,1407329052,104.045382,30.675208,104.081116,30.674765,89927,67146
4927,1407330632,1407333638,104.095494,30.637103,104.072147,30.624042,62060,67157
7705,1407298514,1407299459,104.025931,30.648047,104.045392,30.680859,66887,52966
7705,1407310515,1407312529,104.057762,30.676,104.019479,30.648605,52085,51939
12881,1407304052,1407304922,104.053844,30.627238,104.10558,30.643923,54470,6261
12881,1407308821,1407313054,104.076981,30.660045,104.05304,30.63726,42159,4884
12881,1407328829,1407332540,104.02908,30.689946,104.097128,30.639446,6556,9093
12881,1407340632,1407340711,104.052422,30.632054,104.047951,30.630732,40574,40553
11099,1407298310,1407299858,104.066161,30.659552,104.022194,30.649388,36981,22824
11099,1407311042,1407311326,104.09571,30.623488,104.101439,30.624525,73195,64620
11099,1407337358,1407337963,104.05495,30.622159,104.053319,30.655496,191,1722
2406,1407292699,1407293195,104.060741,30.672808,104.074474,30.660762,9559,63239
2406,1407306270,1407306808,104.025356,30.635945,104.043741,30.628248,4030,14506
2406,1407311211,1407317553,104.074249,30.623771,104.054027,30.663347,23558,53234
2406,1407324343,1407324636,104.089063,30.659474,104.087376,30.666463,32797,52710
2406,1407338481,1407338715,104.05482,30.661842,104.047844,30.673917,92199,13674
13551,1407293142,1407293861,104.058929,30.649938,104.089163,30.654239,65762,7565
2862,1407286375,1407286890,104.060993,30.677164,104.063668,30.690744,49867,10464
2862,1407292276,1407293443,104.076855,30.686212,104.020388,30.693318,29360,5811
2862,1407297588,1407300487,104.05342,30.676089,104.060618,30.693502,52576,55793
2862,1407304694,1407306016,104.094106,30.625128,104.031967,30.689955,52978,7975
2862,1407311501,1407311808,104.019325,30.641093,104.020562,30.647506,83939,2950
2862,1407319186,1407320297,104.087745,30.667058,104.068963,30.639727,12401,67099
2862,1407329843,1407330169,104.087353,30.66692,104.079154,30.664482,12401,10156
12911,1407287807,1407288075,104.06395,30.645655,104.072227,30.646866,84363,66672
12911,1407298395,1407301025,104.06175,30.661358,104.073256,30.642963,53777,26709
12911,1407308006,1407308951,104.027662,30.636053,104.021264,30.672546,48851,50260
12911,1407314808,1407320937,104.070056,30.657743,104.069817,30.684723,54586,29333
12911,1407327365,1407328016,104.041635,30.676347,104.025518,30.679801,1056,14356
12911,1407330602,1407331335,104.053896,30.675899,104.03883,30.657775,101202,13282
3919,1407285422,1407286344,104.109176,30.677852,104.06107,30.696857,15734,80742
3919,1407292288,1407292676,104.075319,30.675668,104.076943,30.663039,26627,10127
3919,1407295814,1407296356,104.06434,30.625916,104.111498,30.65195,67245,7228
3919,1407302197,1407303331,104.037941,30.674914,104.027278,30.63407,53166,42887
3919,1407316929,1407319016,104.095888,30.62197,104.025119,30.625785,9116,18309
4929,1407279851,1407280868,104.109594,30.644878,104.058955,30.645813,248,52560
4929,1407286152,1407289871,104.028095,30.639771,104.060993,30.636,80720,84838
4929,1407301049,1407301473,104.064624,30.622554,104.024178,30.64373,68498,11625
4929,1407306849,1407307372,104.051205,30.642416,104.063763,30.641899,1649,68354
4929,1407312156,1407312356,104.022364,30.688828,104.034569,30.693604,14145,43922
4929,1407327878,1407328096,104.051925,30.634653,104.047389,30.623955,15637,39160
4929,1407331743,1407332467,104.070814,30.696717,104.108203,30.662878,43634,52578
4929,1407339506,1407340146,104.063162,30.65686,104.081293,30.644131,69286,77003
7580,1407289033,1407289412,104.018991,30.690333,104.026909,30.685407,14145,14143
7580,1407304984,1407305710,104.065108,30.622074,104.080173,30.661365,52116,55232
7580,1407313439,1407313638,104.03655,30.639209,104.030769,30.650278,4874,22815
7580,1407322634,1407325987,104.030473,30.63927,104.109003,30.671051,7827,23623
7580,1407327825,1407328013,104.111382,30.653639,104.103405,30.647234,102355,58528
7580,1407336127,1407336897,104.088392,30.644339,104.038169,30.619273,10117,4957
13361,1407286436,1407287248,104.058239,30.663459,104.068235,30.671666,63067,52734
13361,1407319092,1407319111,104.068496,30.680086,104.069511,30.679909,98490,5990
7620,1407294780,1407296931,104.025059,30.647614,104.076145,30.662833,66882,10141
7620,1407300997,1407302737,104.018888,30.664882,104.045724,30.680884,74735,47574
7620,1407311474,1407311756,104.081624,30.675112,104.095744,30.675291,64022,6609
7620,1407318585,1407330105,104.044325,30.68189,104.021354,30.664278,52964,14757
7651,1407292093,1407297527,104.026798,30.63447,104.079342,30.646323,89400,4201
7651,1407317240,1407317682,104.105209,30.697145,104.08224,30.684577,12207,87072
7651,1407335692,1407336228,104.111248,30.644092,104.066947,30.655494,247,51944
2470,1407290823,1407291275,104.059501,30.6559,104.07686,30.660582,4845,42159
2470,1407294611,1407296584,104.096047,30.620127,104.040948,30.639253,9116,7875
2470,1407300920,1407322582,104.042466,30.645916,104.053597,30.693856,40552,70632
4416,1407284220,1407285459,104.030299,30.685988,104.059718,30.682865,80735,56885
4416,1407300095,1407301125,104.091924,30.663025,104.059017,30.656927,32831,73662
4416,1407313125,1407313758,104.094546,30.664642,104.085406,30.66984,52611,41982
4416,1407316296,1407317222,104.062402,30.676474,104.095588,30.669988,52750,32841
4416,1407320576,1407321426,104.100945,30.631034,104.103624,30.661915,72686,94925
4416,1407338142,1407338748,104.064082,30.639596,104.074345,30.663043,84360,10139
6665,1407279671,1407294041,104.106961,30.673113,104.044759,30.646528,25835,75959
6665,1407306758,1407310608,104.024769,30.650322,104.069316,30.657889,22827,1757
6665,1407329772,1407330677,104.096039,30.622899,104.063826,30.650253,9117,37812
5603,1407281754,1407283499,104.034621,30.687924,104.063858,30.641366,1681,68354
5603,1407297442,1407297694,104.032939,30.640295,104.031069,30.647251,59893,22829
5603,1407299702,1407300190,104.038882,30.644966,104.025719,30.636307,7821,7833
5603,1407310938,1407313262,104.087742,30.668646,104.112562,30.654348,12401,86008
5603,1407318743,1407318888,104.039999,30.687509,104.041944,30.684839,47668,53247
5603,1407329661,1407330001,104.071871,30.680983,104.078373,30.690827,13169,7760
5603,1407337236,1407337581,104.043801,30.682624,104.033385,30.670363,47576,1570
4222,1407292908,1407293271,104.077573,30.656809,104.08872,30.649933,67092,10161
4222,1407308444,1407308640,104.078832,30.668896,104.085201,30.665661,55276,67155
4222,1407314688,1407316176,104.068677,30.656557,104.027475,30.645251,51954,51961
4222,1407319106,1407319923,104.076216,30.678149,104.107178,30.689136,72292,13225
4558,1407278855,1407295248,104.064142,30.650975,104.057977,30.67784,49927,52081
4558,1407298201,1407298712,104.065951,30.654935,104.066088,30.654223,91780,59700
4558,1407321788,1407325821,104.06109,30.655083,104.063823,30.67311,43804,45539
4558,1407336318,1407336865,104.054058,30.665303,104.069458,30.666184,7900,52738
4558,1407340035,1407340506,104.063352,30.650485,104.083675,30.645304,68202,71680
2785,1407287666,1407289115,104.063665,30.691065,104.063842,30.642761,10466,64678
2785,1407303109,1407303445,104.052946,30.649621,104.046301,30.638791,13328,6287
2785,1407320623,1407323761,104.024477,30.687008,104.089358,30.64581,6554,73684
2785,1407329233,1407329523,104.06601,30.675545,104.071486,30.67242,5984,72295
2785,1407331569,1407331768,104.070925,30.672329,104.082037,30.667157,13561,89935
2785,1407335298,1407335678,104.02894,30.653512,104.054749,30.649545,42234,7791
7554,1407284455,1407285553,104.108644,30.674621,104.077552,30.660162,16513,42157
7554,1407289169,1407291541,104.073817,30.633101,104.075918,30.668267,298,55275
6641,1407281375,1407282630,104.074219,30.622309,104.048382,30.694144,59294,42312
6641,1407294133,1407311535,104.0613,30.622358,104.080843,30.658469,53002,33384
6641,1407322188,1407322356,104.032895,30.644118,104.028794,30.643897,54561,83938
6641,1407327929,1407328446,104.046669,30.646833,104.038623,30.660625,75959,13175
8549,1407281643,1407287624,104.102774,30.630414,104.064381,30.655012,72685,51948
8549,1407300132,1407300506,104.02658,30.666522,104.027462,30.684245,1634,14411
7409,1407279132,1407279550,104.075788,30.649455,104.063752,30.641864,67091,68354
7409,1407290763,1407293984,104.023827,30.63319,104.034723,30.652257,89421,42239
7409,1407304817,1407305438,104.066447,30.688277,104.094986,30.676318,62148,44223
7409,1407319914,1407320650,104.111727,30.664083,104.0907,30.662713,23619,89965
7409,1407330675,1407330972,104.096954,30.636967,104.086476,30.641756,9093,66649
7354,1407286229,1407290849,104.07292,30.643965,104.07149,30.664666,26707,88619
7354,1407294011,1407294400,104.069884,30.666071,104.084096,30.663583,67251,27900
7354,1407303977,1407304384,104.078655,30.628245,104.064589,30.626366,87461,41090
7354,1407312603,1407316952,104.043006,30.636196,104.077743,30.671365,37418,52704
7354,1407325209,1407325985,104.076583,30.651909,104.082055,30.627561,63517,66667
12584,1407293137,1407293945,104.04077,30.622748,104.057526,30.651548,9077,1707
12584,1407312543,1407312746,104.085031,30.656207,104.08317,30.65913,58187,10145
2861,1407282165,1407283162,104.022159,30.645487,104.045828,30.685926,74791,52833
2861,1407293464,1407294434,104.078148,30.657405,104.069955,30.681979,67092,13169
2861,1407307107,1407307983,104.054144,30.639097,104.080894,30.662088,4881,26702
2861,1407320833,1407323792,104.036448,30.639921,104.06417,30.635486,37310,58811
2861,1407330086,1407333235,104.06842,30.65439,104.107568,30.631358,77281,71949
13484,1407282779,1407283474,104.025052,30.672283,104.059393,30.67307,14699,22734
13484,1407288634,1407288793,104.085051,30.629449,104.094035,30.62645,66663,73439
13484,1407302006,1407303903,104.026629,30.665315,104.08196,30.676198,1635,38064
13484,1407313542,1407313812,104.061966,30.627432,104.060079,30.620852,21074,91578
13484,1407334197,1407338645,104.07001,30.657658,104.02582,30.647175,54586,11626
7663,1407282027,1407282593,104.05239,30.663387,104.051757,30.674371,29000,13671
7663,1407284256,1407287141,104.079341,30.672353,104.043946,30.645778,12394,51927
7663,1407291930,1407293456,104.043827,30.654473,104.06094,30.62735,13243,21075
7663,1407298862,1407299324,104.088678,30.674478,104.066856,30.655015,32480,51944
7663,1407302440,1407304238,104.06437,30.657167,104.083067,30.640583,43669,43205
7663,1407310179,1407311101,104.041718,30.624207,104.019488,30.649313,4110,51939
7663,1407316418,1407316607,104.053609,30.627373,104.048292,30.63311,54469,6951
7663,1407323811,1407324543,104.045506,30.64674,104.100684,30.642868,75960,7629
7663,1407328475,1407328733,104.082999,30.65214,104.076447,30.655881,44227,73632
7663,1407334207,1407335181,104.026215,30.683096,104.037695,30.634503,14411,4867
7466,1407283897,1407284633,104.038033,30.672195,104.029216,30.691275,12574,6558
7466,1407312686,1407313438,104.074851,30.661235,104.07842,30.663257,102718,10127
7466,1407324617,1407324923,104.088608,30.644567,104.094318,30.625973,10116,73190
7466,1407337774,1407338601,104.040319,30.638828,104.025827,30.676112,54393,14753
8943,1407285496,1407286042,104.103951,30.624498,104.079534,30.629023,11500,87460
8943,1407293759,1407295246,104.076976,30.669597,104.033996,30.664593,55276,13210
8943,1407304757,1407306483,104.086024,30.650034,104.031,30.650261,10161,22815
8943,1407309091,1407309581,104.067088,30.627526,104.074596,30.646053,62612,77282
8943,1407314909,1407315257,104.038313,30.667325,104.047196,30.690249,5998,42096
8943,1407323604,1407324448,104.06375,30.657338,104.084692,30.673084,43670,89920
8943,1407331142,1407331804,104.102912,30.647949,104.106213,30.677942,7558,23626
8943,1407337556,1407339694,104.044744,30.656908,104.079154,30.62904,13237,87461
6734,1407279170,1407279596,104.038483,30.657827,104.060977,30.672474,42155,17109
6734,1407301244,1407301444,104.07596,30.637166,104.091145,30.647723,10207,1780
6734,1407310452,1407311107,104.038643,30.655115,104.069023,30.688407,13244,29364
6734,1407325073,1407325738,104.074012,30.655716,104.047752,30.647171,1752,75958
6734,1407336577,1407336651,104.043074,30.685136,104.045061,30.684995,52830,55791
9905,1407305250,1407306049,104.097258,30.650475,104.072514,30.647185,7560,91562
9905,1407310696,1407313809,104.071854,30.645309,104.073038,30.697261,67089,80763
9905,1407329443,1407330126,104.074866,30.622601,104.108569,30.650448,23711,87817
7114,1407289790,1407290869,104.095927,30.623672,104.085452,30.661143,9117,10147
7114,1407295297,1407295663,104.096666,30.636467,104.076828,30.648186,64926,4396
7114,1407297836,1407298064,104.059475,30.627307,104.062868,30.621594,21073,75291
7114,1407305126,1407305136,104.024667,30.686219,104.024233,30.68593,6554,6554
7114,1407314249,1407316617,104.054212,30.663682,104.111629,30.651882,7895,7228
7114,1407323727,1407329689,104.083855,30.656904,104.068668,30.667855,21071,64718
7114,1407338824,1407339130,104.09483,30.637346,104.073537,30.635621,62059,298
7152,1407286485,1407286984,104.099548,30.680221,104.09078,30.677218,10203,38167
7152,1407290559,1407291429,104.068637,30.658368,104.026856,30.660905,54588,43693
7152,1407299354,1407299585,104.108311,30.657995,104.102742,30.64828,52579,5478
7152,1407305579,1407305984,104.06403,30.643725,104.067068,30.654532,67540,51951
7152,1407315157,1407317245,104.084965,30.650552,104.100606,30.643147,1775,7628
7152,1407323297,1407323958,104.05158,30.664493,104.022455,30.654923,44362,89718
7152,1407326903,1407327714,104.057588,30.659312,104.078674,30.641228,7866,67138
7152,1407334185,1407335170,104.081884,30.679484,104.090956,30.626672,38069,97530
6763,1407278907,1407279131,104.043215,30.688516,104.038189,30.669527,8109,63918
6763,1407284143,1407285574,104.090352,30.625001,104.081791,30.667494,97530,52810
6763,1407290979,1407293502,104.064038,30.634143,104.090996,30.647749,84367,1781
6763,1407302325,1407308139,104.04347,30.655593,104.043448,30.655655,13243,13243
6763,1407316152,1407316838,104.048319,30.665479,104.06164,30.660418,44363,8034
6763,1407319572,1407321446,104.07325,30.671383,104.04694,30.646886,52815,51926
6763,1407328925,1407329831,104.057859,30.672531,104.057464,30.630276,52786,8134
6763,1407336794,1407337394,104.049294,30.668647,104.07117,30.645946,55808,10210
7371,1407276478,1407282548,104.018202,30.647426,104.059357,30.652135,4291,63552
7371,1407286506,1407287852,104.075306,30.663792,104.075276,30.696846,10154,102678
7371,1407314588,1407318447,104.078232,30.691237,104.020589,30.641444,7757,83939
6399,1407293815,1407294389,104.062963,30.671207,104.070337,30.65737,22735,1758
6399,1407303371,1407303990,104.038272,30.670855,104.063817,30.696727,744,10469
6399,1407306639,1407309818,104.029592,30.627323,104.067202,30.622855,18328,73600
6399,1407314448,1407314908,104.110291,30.669609,104.10357,30.640303,74798,6258
6399,1407318911,1407320353,104.053693,30.666555,104.019381,30.647535,7904,66922
6399,1407329170,1407330031,104.04548,30.693308,104.022691,30.650382,13724,22825
6399,1407335591,1407335911,104.093806,30.682179,104.077691,30.67115,80115,55816
4347,1407283561,1407292402,104.024991,30.629725,104.034231,30.666199,18329,14723
4347,1407299646,1407299861,104.067309,30.697163,104.063878,30.694936,901,13463
4347,1407301966,1407302558,104.075014,30.667138,104.039672,30.661049,63969,13233
4444,1407283029,1407284032,104.079986,30.689291,104.047029,30.679959,7760,47573
4444,1407289877,1407290810,104.044581,30.685868,104.068149,30.671842,42059,52734
4444,1407293519,1407293522,104.037254,30.631072,104.032242,30.635479,80714,80719
4444,1407293851,1407297720,104.02911,30.63469,104.056371,30.688893,18182,71159
4444,1407302197,1407302734,104.059143,30.677925,104.049074,30.667584,52749,91711
4444,1407309089,1407309289,104.06738,30.677509,104.080096,30.674119,5987,67148
4444,1407315394,1407315614,104.097152,30.670387,104.10662,30.667458,70352,9280
4444,1407319557,1407320520,104.063403,30.655849,104.072168,30.646967,69286,66672
4444,1407326680,1407327542,104.112041,30.653299,104.072164,30.697115,84893,80763
4444,1407332130,1407332483,104.079119,30.659313,104.091879,30.679641,33384,53733
4444,1407334491,1407335238,104.087617,30.623404,104.033293,30.640179,50314,37310
7146,1407290432,1407290850,104.074327,30.625411,104.072522,30.647249,23515,10168
7146,1407298830,1407299052,104.068877,30.648924,104.056955,30.648303,2827,2775
7146,1407310620,1407311579,104.094314,30.681385,104.061757,30.672484,18058,41975
7146,1407320897,1407325749,104.029928,30.686117,104.099206,30.626275,14409,55404
7146,1407332236,1407333684,104.086553,30.642625,104.091788,30.658358,10126,32802
7146,1407336497,1407337362,104.039272,30.63699,104.063966,30.643826,54393,84363
4365,1407288175,1407291822,104.040247,30.69469,104.054757,30.649487,43742,7791
4365,1407306192,1407306472,104.047417,30.677552,104.05836,30.673706,9561,22734
4365,1407312113,1407312934,104.068305,30.664892,104.068812,30.654978,52739,77281
4365,1407316903,1407317238,104.05798,30.656407,104.056046,30.646911,8010,7892
4365,1407319956,1407321050,104.079939,30.646125,104.07395,30.627794,4201,38980
4365,1407327563,1407328778,104.063779,30.651655,104.022077,30.688677,37814,14386
4365,1407334728,1407337586,104.07319,30.641725,104.081889,30.69187,26710,38142
13374,1407287122,1407287807,104.038236,30.667567,104.063035,30.675957,5998,17106
13374,1407290833,1407291961,104.063777,30.641506,104.045582,30.68604,68354,42059
13374,1407298816,1407299618,104.043006,30.636187,104.07451,30.660797,4877,33380
13374,1407304235,1407305084,104.077417,30.660125,104.103288,30.684509,42157,97727
13374,1407325891,1407327023,104.052205,30.623647,104.087435,30.683749,53145,87152
13374,1407328954,1407329230,104.094665,30.659599,104.088293,30.649483,10131,10161
13374,1407335492,1407336020,104.100796,30.642876,104.112796,30.665225,101686,52618
12399,1407303149,1407303824,104.038561,30.658531,104.073252,30.68738,13282,12999
12399,1407313459,1407314502,104.062852,30.672469,104.021297,30.694136,41975,64615
12399,1407322545,1407322935,104.09506,30.655005,104.099744,30.641268,102555,9093
12399,1407333790,1407334605,104.081017,30.623128,104.098883,30.660673,9125,102578
7384,1407281580,1407283712,104.08726,30.695042,104.04476,30.692914,98529,13718
7384,1407289016,1407289447,104.054273,30.663519,104.060869,30.677128,7894,49867
7384,1407304392,1407310454,104.112379,30.659729,104.054863,30.692971,57314,6574
7384,1407315329,1407316115,104.068072,30.667988,104.073603,30.656062,51833,33375
2264,1407281817,1407282931,104.046029,30.63095,104.077987,30.66112,6949,10143
2264,1407288821,1407291542,104.051425,30.63623,104.020481,30.646716,15638,94298
2264,1407297452,1407297648,104.047811,30.629792,104.0551,30.624541,40874,54465
2264,1407303123,1407303427,104.070911,30.657134,104.088011,30.64173,1759,72369
2264,1407314899,1407324265,104.075896,30.66829,104.035524,30.687442,67150,1681
2264,1407331646,1407332463,104.053335,30.67095,104.022774,30.650493,7911,22824
2264,1407336639,1407337208,104.069271,30.680789,104.066711,30.655223,7803,100066
2843,1407284096,1407291761,104.056186,30.688199,104.047794,30.663989,43032,29007
2843,1407302651,1407303636,104.078765,30.685462,104.053673,30.665491,6277,30680
2843,1407311398,1407312589,104.030243,30.642284,104.074432,30.655479,51961,33375
2843,1407314802,1407315477,104.057989,30.666667,104.076342,30.650593,43781,63517
2843,1407330696,1407330725,104.075827,30.660917,104.074973,30.661082,42159,42159
2843,1407338739,1407338860,104.042619,30.63103,104.040332,30.62265,4879,13516
2775,1407290875,1407291676,104.074163,30.628796,104.073513,30.655997,301,54584
2775,1407296429,1407305466,104.077693,30.680552,104.066245,30.667712,38066,61460
2775,1407320895,1407324744,104.043897,30.68565,104.084891,30.691236,42059,7737
2775,1407333180,1407333724,104.036188,30.639914,104.062712,30.637373,4873,52079
2775,1407335883,1407336653,104.077324,30.660016,104.056394,30.635653,42157,74720
6683,1407281318,1407283244,104.040581,30.639077,104.044763,30.646584,7875,75961
6683,1407294213,1407294650,104.094188,30.631827,104.104145,30.624417,62118,29059
6683,1407302178,1407302684,104.069571,30.660907,104.08973,30.659885,40732,32797
6683,1407308844,1407310956,104.041882,30.623695,104.090109,30.664901,4110,32292
6683,1407320663,1407321500,104.017498,30.64298,104.050827,30.627996,65504,39176
6683,1407327207,1407328548,104.028982,30.685763,104.047349,30.646854,14410,51926
6683,1407330733,1407331358,104.048771,30.633099,104.022993,30.650403,39173,22825
2821,1407287770,1407290483,104.0537,30.650338,104.0526,30.652676,7789,84
2821,1407292837,1407293654,104.105004,30.664126,104.06677,30.686377,52615,29331
2821,1407305414,1407305933,104.030318,30.673929,104.024422,30.685907,6064,6554
2821,1407317916,1407319724,104.021463,30.650473,104.083947,30.684258,22822,38046
2821,1407328835,1407329101,104.098728,30.639721,104.10706,30.631718,62059,62054
2821,1407335416,1407340289,104.067258,30.697219,104.076414,30.648119,901,4395
13540,1407319350,1407320085,104.075248,30.696891,104.098792,30.667246,26757,47171
8740,1407282450,1407283259,104.058199,30.685322,104.05226,30.658356,12738,52604
8740,1407297385,1407298142,104.087152,30.654807,104.053972,30.643699,58657,51927
8740,1407308284,1407308945,104.06351,30.65103,104.089657,30.646306,68201,1780
8740,1407325841,1407327215,104.073268,30.656051,104.099412,30.626147,54585,55403
8740,1407331078,1407331663,104.074043,30.63021,104.050773,30.624232,299,57592
8740,1407338001,1407338682,104.048245,30.647359,104.055893,30.635693,75958,4885
11189,1407285028,1407294391,104.03003,30.635637,104.107506,30.691489,50535,112
11189,1407309842,1407316000,104.0297,30.627163,104.100284,30.659394,18189,62513
11189,1407324940,1407328748,104.02127,30.685695,104.030001,30.635747,6552,50535
11189,1407333029,1407334672,104.093137,30.627278,104.023389,30.650349,73441,22825
11189,1407338946,1407339348,104.054227,30.626829,104.074674,30.625843,54469,23515
6836,1407283608,1407288175,104.093601,30.627064,104.104702,30.649209,73440,7572
6836,1407296776,1407297372,104.081952,30.671122,104.077315,30.65703,12396,90208
6836,1407301277,1407301854,104.04677,30.655833,104.058827,30.639036,13239,52043
6836,1407303719,1407304403,104.103648,30.632819,104.0732,30.646481,97539,77282
6836,1407311527,1407314079,104.111683,30.652134,104.084092,30.68445,7228,7765
