DriverID,Start_time,NodeS
184, 2014/08/10 07:35:36,55177
185, 2014/08/10 07:57:57,14147
186, 2014/08/10 08:15:00,191
187, 2014/08/10 09:31:40,57313
188, 2014/08/10 07:53:49,9117
189, 2014/08/10 06:00:03,6558
190, 2014/08/10 08:06:24,55177
191, 2014/08/10 06:00:07,6574
192, 2014/08/10 06:10:08,21758
193, 2014/08/10 07:18:21,2948
194, 2014/08/10 06:00:05,27904
195, 2014/08/10 08:03:02,4295
196, 2014/08/10 09:23:40,4110
197, 2014/08/10 06:00:09,64622
198, 2014/08/10 08:24:08,42961
199, 2014/08/10 09:18:22,81470
200, 2014/08/10 06:00:09,27181
201, 2014/08/10 07:57:16,23583
202, 2014/08/10 07:44:38,67255
203, 2014/08/10 06:00:09,38979
204, 2014/08/10 09:06:23,13346
205, 2014/08/10 09:54:58,2948
206, 2014/08/10 06:00:04,22814
207, 2014/08/10 06:15:04,58800
208, 2014/08/10 10:47:58,14364
209, 2014/08/10 08:02:40,74735
210, 2014/08/10 08:11:23,72681
211, 2014/08/10 10:28:03,98529
212, 2014/08/10 06:45:14,4291
213, 2014/08/10 07:36:31,9228
214, 2014/08/10 07:29:14,83090
215, 2014/08/10 06:00:00,77282
216, 2014/08/10 06:11:00,8087
217, 2014/08/10 06:39:47,14710
218, 2014/08/10 07:10:07,13761
219, 2014/08/10 06:59:01,62380
220, 2014/08/10 06:03:28,7639
221, 2014/08/10 06:00:00,48940
222, 2014/08/10 17:37:24,14147
223, 2014/08/10 07:24:35,191
224, 2014/08/10 07:05:05,9117
225, 2014/08/10 09:49:19,13761
226, 2014/08/10 08:03:13,71118
227, 2014/08/10 07:45:27,14145
228, 2014/08/10 06:00:04,1681
229, 2014/08/10 06:13:32,191
230, 2014/08/10 10:55:09,14147
231, 2014/08/10 06:00:06,52006
232, 2014/08/10 07:46:20,4110
233, 2014/08/10 11:18:53,23514
234, 2014/08/10 06:00:04,14384
235, 2014/08/10 06:00:07,77250
236, 2014/08/10 06:00:09,8150
237, 2014/08/10 06:00:03,42156
238, 2014/08/10 07:52:08,13761
239, 2014/08/10 11:24:59,12210
240, 2014/08/10 06:00:10,49927
241, 2014/08/10 09:13:32,42254
242, 2014/08/10 07:57:33,13346
244, 2014/08/10 06:00:04,33087
245, 2014/08/10 06:07:16,5811
246, 2014/08/10 06:07:45,85180
247, 2014/08/10 06:19:45,12216
248, 2014/08/10 06:00:07,94816
249, 2014/08/10 06:00:04,20133
250, 2014/08/10 06:22:02,12207
251, 2014/08/10 06:14:28,9117
252, 2014/08/10 08:26:58,42961
253, 2014/08/10 06:00:01,26624
254, 2014/08/10 06:00:05,52579
256, 2014/08/10 08:52:25,52793
257, 2014/08/10 06:00:07,43930
258, 2014/08/10 06:00:01,55232
259, 2014/08/10 10:44:45,33087
260, 2014/08/10 07:37:33,74735
261, 2014/08/10 06:00:09,97728
262, 2014/08/10 06:00:09,10376
263, 2014/08/10 07:06:48,71118
264, 2014/08/10 08:51:00,28900
265, 2014/08/10 06:00:06,47331
266, 2014/08/10 10:05:18,38312
267, 2014/08/10 07:39:28,55177
268, 2014/08/10 10:27:51,89720
269, 2014/08/10 06:00:06,41941
270, 2014/08/10 06:29:17,65504
271, 2014/08/10 07:21:50,13230
272, 2014/08/10 08:31:11,13346
273, 2014/08/10 07:51:52,52618
274, 2014/08/10 09:42:58,63289
275, 2014/08/10 06:00:01,73677
276, 2014/08/10 08:33:05,58919
277, 2014/08/10 06:00:08,14519
278, 2014/08/10 06:00:05,95735
279, 2014/08/10 06:39:15,67785
280, 2014/08/10 08:23:12,2948
281, 2014/08/10 06:00:00,43337
282, 2014/08/10 06:19:31,38312
283, 2014/08/10 07:16:58,71118
284, 2014/08/10 06:00:08,114
285, 2014/08/10 06:00:08,80001
286, 2014/08/10 06:45:59,50151
287, 2014/08/10 08:02:24,9117
288, 2014/08/10 06:00:05,51900
289, 2014/08/10 09:42:52,8427
290, 2014/08/10 08:25:20,8087
291, 2014/08/10 06:00:03,16662
292, 2014/08/10 07:23:46,97484
293, 2014/08/10 08:35:53,85180
294, 2014/08/10 06:25:49,10448
295, 2014/08/10 09:06:39,2948
296, 2014/08/10 07:42:03,81615
297, 2014/08/10 06:51:17,42961
298, 2014/08/10 11:39:01,9130
299, 2014/08/10 09:05:53,9077
300, 2014/08/10 06:00:06,70349
301, 2014/08/10 07:43:17,89720
302, 2014/08/10 06:00:07,6545
303, 2014/08/10 08:09:58,4957
304, 2014/08/10 06:00:07,43642
305, 2014/08/10 06:00:01,41981
306, 2014/08/10 08:49:01,9117
307, 2014/08/10 08:57:34,13346
308, 2014/08/10 06:00:07,29749
309, 2014/08/10 06:15:37,98529
310, 2014/08/10 07:29:56,81466
311, 2014/08/10 06:00:07,52897
312, 2014/08/10 06:52:52,42254
313, 2014/08/10 06:00:05,13432
314, 2014/08/10 08:07:24,89456
315, 2014/08/10 09:59:20,12211
316, 2014/08/10 08:08:12,98529
317, 2014/08/10 06:38:19,14711
319, 2014/08/10 08:31:05,85181
320, 2014/08/10 06:59:03,50151
321, 2014/08/10 08:09:03,16662
322, 2014/08/10 06:06:09,14146
323, 2014/08/10 06:00:05,37813
324, 2014/08/10 09:44:11,71968
325, 2014/08/10 10:18:55,8087
326, 2014/08/10 06:18:36,13516
327, 2014/08/10 06:29:12,7721
328, 2014/08/10 06:00:09,13762
329, 2014/08/10 06:43:23,52784
330, 2014/08/10 07:40:20,67255
331, 2014/08/10 09:48:45,85180
333, 2014/08/10 09:39:56,52784
334, 2014/08/10 08:35:47,13346
335, 2014/08/10 06:00:04,1779
336, 2014/08/10 06:00:01,47173
337, 2014/08/10 06:38:41,81615
338, 2014/08/10 07:48:46,14364
339, 2014/08/10 06:01:36,8427
340, 2014/08/10 07:25:55,74735
341, 2014/08/10 07:27:54,98529
342, 2014/08/10 06:00:10,51656
343, 2014/08/10 07:27:15,14588
344, 2014/08/10 06:00:03,7560
345, 2014/08/10 10:06:10,185
346, 2014/08/10 08:50:21,247
347, 2014/08/10 06:00:05,7765
348, 2014/08/10 08:51:18,98529
349, 2014/08/10 08:41:52,23514
350, 2014/08/10 06:02:01,247
351, 2014/08/10 06:00:07,44337
352, 2014/08/10 06:10:31,38312
353, 2014/08/10 08:39:02,52784
354, 2014/08/10 06:00:04,62112
355, 2014/08/10 08:29:30,67785
356, 2014/08/10 06:00:08,48933
357, 2014/08/10 06:57:34,10471
358, 2014/08/10 17:07:40,4291
359, 2014/08/10 09:15:03,13346
362, 2014/08/10 06:17:59,4110
365, 2014/08/10 06:00:02,1682
368, 2014/08/10 08:24:57,5956
369, 2014/08/10 06:00:04,87665
370, 2014/08/10 08:09:27,52784
371, 2014/08/10 07:45:07,65504
372, 2014/08/10 11:13:06,98529
373, 2014/08/10 06:38:44,67248
375, 2014/08/10 06:00:06,96855
377, 2014/08/10 06:00:07,42303
378, 2014/08/10 06:16:08,23514
379, 2014/08/10 07:36:20,9228
381, 2014/08/10 09:28:39,13761
382, 2014/08/10 07:45:00,97484
388, 2014/08/10 08:37:49,23711
389, 2014/08/10 08:50:33,13761
390, 2014/08/10 11:17:49,67257
391, 2014/08/10 09:01:11,53209
397, 2014/08/10 06:00:01,54470
398, 2014/08/10 06:33:11,61511
399, 2014/08/10 08:51:44,6550
403, 2014/08/10 08:53:39,98529
404, 2014/08/10 08:39:06,98529
406, 2014/08/10 10:42:07,247
407, 2014/08/10 06:00:07,6067
408, 2014/08/10 08:54:16,85181
410, 2014/08/10 08:21:53,12210
417, 2014/08/10 06:07:39,16658
423, 2014/08/10 06:48:46,71118
424, 2014/08/10 06:03:04,6253
425, 2014/08/10 06:00:02,13230
430, 2014/08/10 09:58:55,185
434, 2014/08/10 08:31:51,9117
435, 2014/08/10 06:00:01,53038
437, 2014/08/10 14:33:37,8087
439, 2014/08/10 07:01:22,86005
442, 2014/08/10 07:20:33,9221
443, 2014/08/10 08:02:04,28900
445, 2014/08/10 06:16:20,70630
449, 2014/08/10 09:28:17,85180
451, 2014/08/10 06:49:28,14145
452, 2014/08/10 09:38:59,14364
453, 2014/08/10 09:26:56,13346
459, 2014/08/10 08:06:50,28900
460, 2014/08/10 06:50:10,98529
461, 2014/08/10 06:00:02,1681
464, 2014/08/10 08:08:51,9229
466, 2014/08/10 10:12:33,58919
468, 2014/08/10 07:32:07,23710
469, 2014/08/10 09:15:25,71118
471, 2014/08/10 07:46:39,12211
472, 2014/08/10 12:56:41,13346
474, 2014/08/10 06:33:23,96858
476, 2014/08/10 06:00:08,21643
489, 2014/08/10 07:30:48,98529
497, 2014/08/10 06:00:00,7909
503, 2014/08/10 08:26:27,9077
504, 2014/08/10 06:00:01,71157
510, 2014/08/10 06:00:31,53860
516, 2014/08/10 06:00:09,6277
520, 2014/08/10 06:00:02,57314
522, 2014/08/10 06:24:17,67248
523, 2014/08/10 07:31:12,67255
531, 2014/08/10 06:23:05,50151
532, 2014/08/10 09:51:54,98529
534, 2014/08/10 06:00:01,10374
537, 2014/08/10 08:21:19,16516
539, 2014/08/10 06:00:20,67121
540, 2014/08/10 06:00:05,27898
542, 2014/08/10 06:23:28,12210
544, 2014/08/10 06:00:09,98529
551, 2014/08/10 06:00:09,87665
555, 2014/08/10 06:00:09,14722
562, 2014/08/10 08:43:38,38312
567, 2014/08/10 06:03:25,16516
581, 2014/08/10 08:34:11,9077
584, 2014/08/10 06:00:00,13735
590, 2014/08/10 08:54:01,38312
599, 2014/08/10 06:00:06,10377
617, 2014/08/10 06:00:05,80770
619, 2014/08/10 09:07:35,16516
622, 2014/08/10 06:00:08,43633
638, 2014/08/10 06:00:01,10730
659, 2014/08/10 06:00:08,77004
663, 2014/08/10 06:00:01,6556
676, 2014/08/10 08:01:02,18871
686, 2014/08/10 06:00:04,7570
696, 2014/08/10 06:00:01,6548
703, 2014/08/10 09:27:11,42254
719, 2014/08/10 06:00:02,52579
722, 2014/08/10 06:22:27,23514
729, 2014/08/10 18:28:43,89720
745, 2014/08/10 10:35:31,4110
753, 2014/08/10 06:00:02,6548
755, 2014/08/10 06:01:13,14147
765, 2014/08/10 07:43:48,71118
780, 2014/08/10 06:00:12,14363
793, 2014/08/10 09:21:26,97484
800, 2014/08/10 06:00:01,52710
805, 2014/08/10 07:34:55,16662
815, 2014/08/10 06:05:01,20133
832, 2014/08/10 06:00:02,41941
837, 2014/08/10 06:00:01,42276
853, 2014/08/10 06:00:33,43641
856, 2014/08/10 06:00:31,6072
859, 2014/08/10 06:07:21,55177
868, 2014/08/10 06:12:19,247
876, 2014/08/10 06:00:49,52618
887, 2014/08/10 10:27:59,42020
907, 2014/08/10 06:00:00,14145
909, 2014/08/10 06:00:38,8097
916, 2014/08/10 06:00:34,67783
921, 2014/08/10 06:01:13,67255
935, 2014/08/10 06:00:06,27181
959, 2014/08/10 06:00:02,62513
978, 2014/08/10 06:00:36,13761
983, 2014/08/10 06:00:01,1681
985, 2014/08/10 06:00:19,13346
986, 2014/08/10 08:06:53,81468
1004, 2014/08/10 06:00:49,7976
1010, 2014/08/10 06:05:21,192
1011, 2014/08/10 06:00:02,2797
1023, 2014/08/10 06:00:51,80731
1043, 2014/08/10 06:00:03,55808
1055, 2014/08/10 06:00:01,42289
1059, 2014/08/10 06:00:10,47170
1074, 2014/08/10 06:00:04,6952
1082, 2014/08/10 06:38:22,74735
1096, 2014/08/10 06:29:44,13346
1111, 2014/08/10 07:24:10,38311
1114, 2014/08/10 06:00:00,13736
1127, 2014/08/10 06:00:03,33384
1162, 2014/08/10 06:00:47,43976
1166, 2014/08/10 06:24:44,67257
1177, 2014/08/10 06:05:27,247
1179, 2014/08/10 06:00:05,6075
1193, 2014/08/10 06:12:45,14588
1197, 2014/08/10 06:00:00,1682
1229, 2014/08/10 06:00:04,6065
1232, 2014/08/10 06:00:00,42289
1242, 2014/08/10 06:00:05,10374
1423, 2014/08/10 06:24:13,21758
1504, 2014/08/10 06:00:01,52578
1538, 2014/08/10 07:29:06,84893
1824, 2014/08/10 07:08:34,84894
2234, 2014/08/10 06:00:04,7571
2238, 2014/08/10 06:00:09,23514
2284, 2014/08/10 06:00:07,52614
2296, 2014/08/10 06:00:36,7559
