DriverID,Start_time,NodeS
108, 2014/08/09 06:00:02,87665
109, 2014/08/09 08:18:04,14147
110, 2014/08/09 11:30:05,4957
111, 2014/08/09 09:43:25,4291
112, 2014/08/09 08:11:00,29342
113, 2014/08/09 08:10:48,13762
114, 2014/08/09 09:51:52,9117
115, 2014/08/09 06:27:21,63634
116, 2014/08/09 09:33:23,12210
117, 2014/08/09 06:00:04,67091
118, 2014/08/09 12:00:26,58919
119, 2014/08/09 08:43:10,43719
120, 2014/08/09 09:41:27,51655
121, 2014/08/09 06:00:09,52578
122, 2014/08/09 06:00:04,52006
123, 2014/08/09 09:45:41,185
124, 2014/08/09 06:00:09,43590
125, 2014/08/09 09:49:50,3947
126, 2014/08/09 06:28:14,191
127, 2014/08/09 06:25:51,4295
128, 2014/08/09 07:14:56,14147
129, 2014/08/09 10:16:58,53002
130, 2014/08/09 06:00:06,3749
131, 2014/08/09 06:00:01,10236
132, 2014/08/09 06:17:05,42254
133, 2014/08/09 08:24:49,8088
134, 2014/08/09 07:02:21,2949
135, 2014/08/09 06:26:56,81615
136, 2014/08/09 06:00:06,43955
137, 2014/08/09 06:00:34,74743
138, 2014/08/09 07:38:04,13346
139, 2014/08/09 06:00:05,42304
140, 2014/08/09 06:00:08,76968
141, 2014/08/09 08:59:00,84894
142, 2014/08/09 06:35:42,8088
143, 2014/08/09 07:33:00,9117
144, 2014/08/09 08:57:42,65504
145, 2014/08/09 07:29:38,52784
146, 2014/08/09 09:45:50,4110
147, 2014/08/09 07:51:51,67283
148, 2014/08/09 07:39:12,16516
149, 2014/08/09 10:09:50,28900
150, 2014/08/09 10:56:06,98529
151, 2014/08/09 06:00:00,52628
152, 2014/08/09 07:35:39,81420
153, 2014/08/09 06:28:03,81615
154, 2014/08/09 06:43:42,247
156, 2014/08/09 08:55:19,4110
157, 2014/08/09 09:38:28,4110
158, 2014/08/09 07:30:15,8087
159, 2014/08/09 06:57:13,12216
160, 2014/08/09 06:00:03,15737
161, 2014/08/09 06:11:35,23712
162, 2014/08/09 06:55:53,4022
163, 2014/08/09 07:47:49,16662
164, 2014/08/09 06:28:37,67781
165, 2014/08/09 06:00:06,21071
166, 2014/08/09 06:00:08,48927
167, 2014/08/09 09:49:27,50151
168, 2014/08/09 06:00:05,6548
169, 2014/08/09 07:48:38,14710
170, 2014/08/09 06:14:53,5811
171, 2014/08/09 07:05:33,96854
172, 2014/08/09 06:00:06,80748
173, 2014/08/09 08:03:02,42961
174, 2014/08/09 06:00:08,17723
175, 2014/08/09 09:10:00,67788
176, 2014/08/09 06:00:01,102555
177, 2014/08/09 09:20:24,38312
178, 2014/08/09 07:52:52,23514
179, 2014/08/09 06:00:02,52579
180, 2014/08/09 06:00:05,16516
181, 2014/08/09 06:00:09,32840
182, 2014/08/09 06:00:08,4885
183, 2014/08/09 06:30:31,52618
184, 2014/08/09 08:44:56,72328
185, 2014/08/09 06:50:59,98529
186, 2014/08/09 06:49:51,20133
187, 2014/08/09 08:03:30,90936
188, 2014/08/09 08:46:11,20956
189, 2014/08/09 06:00:08,6558
190, 2014/08/09 06:00:08,4874
191, 2014/08/09 06:00:08,6574
192, 2014/08/09 09:02:45,55177
193, 2014/08/09 08:10:09,4291
194, 2014/08/09 06:29:00,81615
195, 2014/08/09 07:20:01,14711
196, 2014/08/09 08:01:03,13346
197, 2014/08/09 06:00:00,6836
198, 2014/08/09 06:00:04,2814
199, 2014/08/09 09:23:12,81473
200, 2014/08/09 06:00:02,6070
201, 2014/08/09 06:23:18,4957
202, 2014/08/09 06:00:07,7565
203, 2014/08/09 09:00:18,53002
204, 2014/08/09 09:09:39,71118
205, 2014/08/09 07:46:27,18842
206, 2014/08/09 08:14:02,96289
207, 2014/08/09 06:07:55,41490
208, 2014/08/09 09:50:45,227
209, 2014/08/09 07:13:42,50151
210, 2014/08/09 08:20:01,20133
211, 2014/08/09 08:13:13,13761
212, 2014/08/09 06:00:08,21074
213, 2014/08/09 09:01:22,185
214, 2014/08/09 06:00:07,101591
215, 2014/08/09 06:00:08,15637
216, 2014/08/09 07:34:23,247
217, 2014/08/09 07:00:37,81615
218, 2014/08/09 08:18:51,71118
219, 2014/08/09 09:08:01,83948
220, 2014/08/09 06:41:04,17356
221, 2014/08/09 06:00:05,67091
222, 2014/08/09 10:22:51,98529
223, 2014/08/09 06:51:31,52784
224, 2014/08/09 08:56:53,67257
225, 2014/08/09 07:16:06,71118
226, 2014/08/09 07:28:08,191
227, 2014/08/09 09:22:16,8099
228, 2014/08/09 06:00:00,1681
229, 2014/08/09 08:04:46,71933
230, 2014/08/09 10:07:18,12210
231, 2014/08/09 06:00:03,52009
232, 2014/08/09 06:00:06,33762
233, 2014/08/09 07:25:07,29028
234, 2014/08/09 07:23:06,50151
235, 2014/08/09 09:13:17,71118
236, 2014/08/09 06:00:05,1682
237, 2014/08/09 06:00:04,5478
238, 2014/08/09 10:36:05,71118
239, 2014/08/09 09:17:14,12211
240, 2014/08/09 06:00:05,38078
241, 2014/08/09 08:36:50,74735
242, 2014/08/09 07:17:05,14147
243, 2014/08/09 08:56:03,8099
244, 2014/08/09 06:15:16,64622
245, 2014/08/09 07:01:50,41490
246, 2014/08/09 14:44:07,23514
247, 2014/08/09 07:12:19,85408
248, 2014/08/09 06:00:06,64700
249, 2014/08/09 06:00:09,52795
250, 2014/08/09 06:00:00,14752
251, 2014/08/09 06:00:07,10168
252, 2014/08/09 06:00:09,52710
253, 2014/08/09 06:00:05,14462
254, 2014/08/09 08:43:06,94408
256, 2014/08/09 06:00:01,7911
257, 2014/08/09 06:12:22,14147
258, 2014/08/09 07:14:42,63632
259, 2014/08/09 06:17:31,42962
260, 2014/08/09 06:41:22,50151
261, 2014/08/09 06:00:02,102739
262, 2014/08/09 06:00:07,22820
263, 2014/08/09 09:50:55,71118
264, 2014/08/09 11:05:31,72328
265, 2014/08/09 10:24:18,65432
266, 2014/08/09 08:30:17,50151
267, 2014/08/09 06:01:07,80763
268, 2014/08/09 06:53:07,6550
269, 2014/08/09 06:00:09,67100
270, 2014/08/09 06:00:09,2804
271, 2014/08/09 07:12:56,9117
272, 2014/08/09 07:04:52,50151
273, 2014/08/09 08:52:49,67788
274, 2014/08/09 09:42:56,12207
275, 2014/08/09 06:09:58,29028
276, 2014/08/09 06:43:29,247
277, 2014/08/09 06:00:09,14519
278, 2014/08/09 06:02:08,9077
279, 2014/08/09 06:35:11,21758
280, 2014/08/09 06:04:25,81615
281, 2014/08/09 08:28:49,185
282, 2014/08/09 07:49:20,38312
283, 2014/08/09 13:31:52,12210
284, 2014/08/09 07:22:49,57314
285, 2014/08/09 06:00:06,67096
286, 2014/08/09 06:00:08,1056
287, 2014/08/09 06:12:07,85182
288, 2014/08/09 06:00:03,51900
289, 2014/08/09 06:00:08,20769
290, 2014/08/09 10:09:35,29028
291, 2014/08/09 06:00:09,62381
292, 2014/08/09 10:59:41,29028
293, 2014/08/09 06:00:01,52579
294, 2014/08/09 07:39:53,10448
295, 2014/08/09 08:24:07,28900
296, 2014/08/09 12:41:03,2948
297, 2014/08/09 06:00:02,7766
298, 2014/08/09 07:46:40,23514
299, 2014/08/09 08:20:05,70630
300, 2014/08/09 07:24:22,9228
301, 2014/08/09 07:30:31,4022
302, 2014/08/09 06:00:05,6545
303, 2014/08/09 06:00:03,14519
304, 2014/08/09 08:33:35,71118
305, 2014/08/09 06:03:16,14145
306, 2014/08/09 08:46:56,247
307, 2014/08/09 13:34:58,13761
308, 2014/08/09 06:02:36,80763
309, 2014/08/09 08:15:21,12000
310, 2014/08/09 08:32:22,14147
311, 2014/08/09 06:16:47,8088
312, 2014/08/09 07:43:18,20956
313, 2014/08/09 07:58:51,13516
314, 2014/08/09 08:07:07,97484
315, 2014/08/09 08:04:44,13346
316, 2014/08/09 09:01:31,12212
317, 2014/08/09 08:19:04,81615
319, 2014/08/09 06:16:11,10471
320, 2014/08/09 06:00:08,32791
321, 2014/08/09 09:37:33,29028
322, 2014/08/09 08:34:29,98529
323, 2014/08/09 06:00:09,9559
324, 2014/08/09 06:00:09,43560
325, 2014/08/09 18:14:58,72681
326, 2014/08/09 06:14:20,9077
327, 2014/08/09 06:00:09,28889
328, 2014/08/09 06:00:08,13763
329, 2014/08/09 08:20:24,4957
330, 2014/08/09 06:44:33,9077
331, 2014/08/09 06:00:09,1554
332, 2014/08/09 06:00:15,30970
333, 2014/08/09 11:04:45,98529
334, 2014/08/09 10:15:25,50262
335, 2014/08/09 08:27:26,14364
336, 2014/08/09 06:00:01,18189
337, 2014/08/09 07:34:16,81615
338, 2014/08/09 06:00:05,52580
339, 2014/08/09 06:22:04,98529
340, 2014/08/09 06:46:14,74735
341, 2014/08/09 08:50:57,13346
342, 2014/08/09 06:00:00,52579
343, 2014/08/09 06:46:47,50151
344, 2014/08/09 07:20:47,23514
345, 2014/08/09 07:35:44,16516
346, 2014/08/09 08:09:35,2742
347, 2014/08/09 07:04:32,13348
348, 2014/08/09 07:40:59,7636
349, 2014/08/09 09:17:48,23583
350, 2014/08/09 06:00:02,1572
351, 2014/08/09 06:00:05,98941
352, 2014/08/09 06:00:08,98414
353, 2014/08/09 06:00:03,7637
354, 2014/08/09 09:58:09,114
355, 2014/08/09 08:48:24,83090
357, 2014/08/09 09:46:49,98529
359, 2014/08/09 06:46:40,98529
362, 2014/08/09 06:18:23,38309
365, 2014/08/09 06:00:09,6072
368, 2014/08/09 10:45:14,72328
369, 2014/08/09 06:00:10,64666
370, 2014/08/09 06:00:01,23619
371, 2014/08/09 06:00:04,89711
372, 2014/08/09 08:35:54,71118
373, 2014/08/09 07:08:19,67248
375, 2014/08/09 06:07:29,13230
377, 2014/08/09 07:45:24,191
378, 2014/08/09 08:06:00,90936
379, 2014/08/09 10:37:35,70916
381, 2014/08/09 10:20:34,98529
382, 2014/08/09 08:17:01,67288
388, 2014/08/09 07:32:20,64661
389, 2014/08/09 10:01:36,71118
390, 2014/08/09 07:37:22,9117
391, 2014/08/09 06:00:07,29019
397, 2014/08/09 06:00:01,54470
398, 2014/08/09 06:00:02,13228
399, 2014/08/09 06:00:05,67151
403, 2014/08/09 09:27:01,185
404, 2014/08/09 09:22:38,98529
406, 2014/08/09 09:55:11,42020
407, 2014/08/09 06:00:03,59890
408, 2014/08/09 10:29:57,8087
410, 2014/08/09 09:24:41,98529
417, 2014/08/09 06:00:04,41941
423, 2014/08/09 09:16:22,8427
424, 2014/08/09 06:00:06,10730
425, 2014/08/09 06:00:06,87665
430, 2014/08/09 08:10:03,15976
434, 2014/08/09 06:00:04,7787
435, 2014/08/09 06:11:48,67782
437, 2014/08/09 14:47:40,23514
439, 2014/08/09 06:14:06,9117
442, 2014/08/09 06:00:08,68202
443, 2014/08/09 06:40:16,28900
445, 2014/08/09 06:00:04,45636
449, 2014/08/09 10:21:40,23612
451, 2014/08/09 06:43:24,2948
452, 2014/08/09 06:08:04,40552
453, 2014/08/09 06:00:07,10462
454, 2014/08/09 08:52:36,71118
459, 2014/08/09 08:18:39,13346
460, 2014/08/09 08:50:28,98529
461, 2014/08/09 06:00:02,6071
464, 2014/08/09 06:17:25,14654
466, 2014/08/09 09:10:58,18840
468, 2014/08/09 06:00:05,32480
469, 2014/08/09 08:03:04,14588
471, 2014/08/09 07:29:32,16662
472, 2014/08/09 09:57:18,43960
474, 2014/08/09 08:01:59,98529
476, 2014/08/09 06:00:03,6835
489, 2014/08/09 10:10:22,71118
497, 2014/08/09 06:00:00,52739
503, 2014/08/09 06:00:07,32489
504, 2014/08/09 08:12:58,71118
510, 2014/08/09 06:00:19,21758
516, 2014/08/09 06:00:04,1230
520, 2014/08/09 06:49:07,57314
522, 2014/08/09 06:00:04,43788
523, 2014/08/09 06:54:03,14752
531, 2014/08/09 12:13:47,12208
532, 2014/08/09 09:06:16,14147
534, 2014/08/09 06:00:05,42305
537, 2014/08/09 07:18:41,71118
539, 2014/08/09 09:35:22,96856
540, 2014/08/09 06:00:08,52795
542, 2014/08/09 06:00:01,53861
544, 2014/08/09 07:52:44,98529
551, 2014/08/09 06:00:05,38159
562, 2014/08/09 06:00:01,12571
567, 2014/08/09 06:00:09,13762
581, 2014/08/09 06:00:10,6557
584, 2014/08/09 06:00:08,13736
590, 2014/08/09 06:40:38,42020
599, 2014/08/09 06:00:07,10236
617, 2014/08/09 07:32:32,81466
619, 2014/08/09 07:31:01,17356
622, 2014/08/09 06:00:10,52735
638, 2014/08/09 06:00:00,10730
659, 2014/08/09 06:00:04,7565
663, 2014/08/09 06:00:03,43641
676, 2014/08/09 06:00:09,6547
686, 2014/08/09 06:00:05,96855
696, 2014/08/09 06:00:05,6558
703, 2014/08/09 06:00:06,43967
719, 2014/08/09 11:34:11,58800
722, 2014/08/09 06:00:23,1703
729, 2014/08/09 07:27:20,14145
745, 2014/08/09 08:32:55,50151
753, 2014/08/09 07:32:04,71118
755, 2014/08/09 07:36:14,80770
765, 2014/08/09 08:45:22,13346
780, 2014/08/09 06:00:10,16480
793, 2014/08/09 07:45:34,50151
800, 2014/08/09 06:11:44,85182
805, 2014/08/09 07:30:07,16516
815, 2014/08/09 06:03:24,20133
832, 2014/08/09 06:00:10,38312
837, 2014/08/09 06:00:01,43970
853, 2014/08/09 06:55:46,10471
856, 2014/08/09 06:00:38,6065
859, 2014/08/09 06:00:02,7952
868, 2014/08/09 10:55:46,13346
876, 2014/08/09 06:00:04,67282
887, 2014/08/09 07:57:00,4295
907, 2014/08/09 06:00:41,6555
909, 2014/08/09 06:00:43,1681
916, 2014/08/09 06:00:07,7827
921, 2014/08/09 06:00:35,43968
935, 2014/08/09 07:44:56,28900
959, 2014/08/09 06:00:27,52579
978, 2014/08/09 06:45:24,14450
983, 2014/08/09 06:00:05,14465
985, 2014/08/09 06:00:46,8099
986, 2014/08/09 06:00:02,14588
1004, 2014/08/09 06:02:29,81615
1010, 2014/08/09 06:22:30,63633
1011, 2014/08/09 06:00:04,43628
1023, 2014/08/09 06:48:07,89459
1043, 2014/08/09 06:00:08,7906
1055, 2014/08/09 06:00:02,6066
1059, 2014/08/09 06:00:23,52613
1073, 2014/08/09 06:00:06,7571
1074, 2014/08/09 06:00:03,20158
1082, 2014/08/09 06:46:17,13346
1096, 2014/08/09 06:00:09,53771
1111, 2014/08/09 07:11:59,71968
1114, 2014/08/09 08:18:55,10233
1127, 2014/08/09 06:33:30,13516
1162, 2014/08/09 06:01:25,14654
1166, 2014/08/09 06:00:09,5811
1177, 2014/08/09 06:00:07,13239
1179, 2014/08/09 06:00:03,53242
1193, 2014/08/09 06:04:51,98529
1197, 2014/08/09 06:00:07,6071
1229, 2014/08/09 06:00:00,6065
1232, 2014/08/09 07:46:12,14145
1423, 2014/08/09 06:02:09,86009
1504, 2014/08/09 06:00:16,52579
1538, 2014/08/09 06:00:00,50722
1824, 2014/08/09 06:00:02,74797
2234, 2014/08/09 06:27:59,23514
2238, 2014/08/09 06:00:57,74797
2284, 2014/08/09 06:00:48,52613
