DriverID,Start_time,NodeS
162, 2014/08/03 21:26:54,81615
163, 2014/08/03 06:00:07,42428
164, 2014/08/03 06:00:01,13230
165, 2014/08/03 07:42:18,13230
166, 2014/08/03 06:00:06,22827
167, 2014/08/03 11:21:17,58800
168, 2014/08/03 06:00:04,6548
169, 2014/08/03 08:48:49,80740
170, 2014/08/03 06:00:00,67543
171, 2014/08/03 07:01:48,43719
172, 2014/08/03 06:00:02,20695
173, 2014/08/03 07:19:41,81467
174, 2014/08/03 06:00:02,17723
175, 2014/08/03 09:56:30,67283
176, 2014/08/03 06:00:09,7560
177, 2014/08/03 10:26:01,42253
178, 2014/08/03 08:23:19,30757
179, 2014/08/03 12:35:37,52784
180, 2014/08/03 06:00:09,16516
181, 2014/08/03 06:00:02,32840
182, 2014/08/03 06:00:04,6951
183, 2014/08/03 06:41:36,21758
184, 2014/08/03 08:26:11,309
185, 2014/08/03 06:49:15,74735
186, 2014/08/03 06:00:19,81424
187, 2014/08/03 07:56:06,83090
188, 2014/08/03 06:10:46,23514
189, 2014/08/03 06:00:07,6558
190, 2014/08/03 06:00:06,64666
191, 2014/08/03 06:00:05,6574
192, 2014/08/03 07:14:51,9117
193, 2014/08/03 07:26:50,14147
194, 2014/08/03 06:04:10,65504
195, 2014/08/03 07:29:18,42254
196, 2014/08/03 17:41:32,13516
197, 2014/08/03 06:20:32,23514
198, 2014/08/03 06:00:06,2813
199, 2014/08/03 10:15:58,81615
200, 2014/08/03 06:00:07,68350
201, 2014/08/03 07:14:01,52784
202, 2014/08/03 06:04:39,98529
203, 2014/08/03 06:00:00,39076
204, 2014/08/03 07:59:37,16662
205, 2014/08/03 08:21:19,14147
206, 2014/08/03 07:14:57,58919
207, 2014/08/03 08:27:28,29028
208, 2014/08/03 21:06:42,8087
209, 2014/08/03 06:41:28,2948
210, 2014/08/03 07:50:40,247
211, 2014/08/03 08:29:10,74735
212, 2014/08/03 06:00:07,42354
213, 2014/08/03 08:19:23,98529
214, 2014/08/03 06:24:48,4110
215, 2014/08/03 06:00:00,4879
216, 2014/08/03 07:14:52,72681
217, 2014/08/03 07:45:52,53147
218, 2014/08/03 08:28:24,71118
219, 2014/08/03 08:19:51,52784
220, 2014/08/03 09:40:36,5956
221, 2014/08/03 06:00:02,48941
222, 2014/08/03 09:56:52,16795
223, 2014/08/03 07:32:05,52784
224, 2014/08/03 08:54:58,67255
225, 2014/08/03 07:31:05,9079
226, 2014/08/03 06:00:03,13463
227, 2014/08/03 08:37:01,71118
228, 2014/08/03 06:00:08,1681
229, 2014/08/03 06:00:05,6952
230, 2014/08/03 10:12:03,12209
231, 2014/08/03 06:00:09,52009
232, 2014/08/03 06:00:00,7638
233, 2014/08/03 06:54:56,29028
234, 2014/08/03 08:06:32,65469
235, 2014/08/03 06:00:05,49927
236, 2014/08/03 06:00:05,7636
237, 2014/08/03 06:00:06,12394
238, 2014/08/03 11:32:19,10448
239, 2014/08/03 09:02:06,98529
240, 2014/08/03 06:00:03,38078
241, 2014/08/03 08:38:06,42020
242, 2014/08/03 10:10:32,7765
243, 2014/08/03 07:39:14,4296
244, 2014/08/03 06:00:04,33087
245, 2014/08/03 06:06:16,14458
246, 2014/08/03 11:18:05,81615
247, 2014/08/03 08:05:09,70631
248, 2014/08/03 06:00:09,41940
249, 2014/08/03 06:00:51,7639
250, 2014/08/03 06:01:22,89455
251, 2014/08/03 06:00:09,10168
252, 2014/08/03 07:47:11,67255
253, 2014/08/03 06:00:04,41986
254, 2014/08/03 06:58:33,15738
255, 2014/08/03 10:05:07,52784
256, 2014/08/03 06:03:07,13463
257, 2014/08/03 08:57:55,13761
258, 2014/08/03 07:35:37,89455
259, 2014/08/03 06:32:16,55177
260, 2014/08/03 07:16:17,14752
261, 2014/08/03 06:00:00,7223
262, 2014/08/03 06:00:04,22820
263, 2014/08/03 08:19:36,71118
264, 2014/08/03 06:49:23,4110
265, 2014/08/03 09:19:25,83948
266, 2014/08/03 11:42:28,14588
267, 2014/08/03 06:00:03,52658
268, 2014/08/03 06:12:53,14588
269, 2014/08/03 06:00:06,77282
270, 2014/08/03 06:02:08,56888
271, 2014/08/03 06:58:33,23514
272, 2014/08/03 08:49:09,50151
273, 2014/08/03 06:29:30,20956
274, 2014/08/03 09:18:01,12211
275, 2014/08/03 06:09:29,29028
276, 2014/08/03 06:00:02,52645
277, 2014/08/03 06:00:06,14519
278, 2014/08/03 06:18:03,23560
279, 2014/08/03 06:52:35,13230
280, 2014/08/03 08:11:35,4022
281, 2014/08/03 08:28:18,98529
282, 2014/08/03 10:30:53,38312
283, 2014/08/03 09:34:03,70916
284, 2014/08/03 08:16:46,57314
285, 2014/08/03 06:00:01,64675
286, 2014/08/03 06:00:06,1056
287, 2014/08/03 06:39:50,85182
288, 2014/08/03 06:00:04,51900
289, 2014/08/03 10:06:54,8427
290, 2014/08/03 10:57:30,85182
291, 2014/08/03 06:00:06,32798
292, 2014/08/03 10:04:19,12209
293, 2014/08/03 06:00:04,52578
294, 2014/08/03 09:20:21,10471
295, 2014/08/03 08:59:15,14450
296, 2014/08/03 06:39:01,80723
297, 2014/08/03 06:00:03,6064
298, 2014/08/03 07:00:02,29028
299, 2014/08/03 07:49:11,4110
300, 2014/08/03 06:00:02,38044
301, 2014/08/03 08:21:37,309
302, 2014/08/03 06:00:00,6544
303, 2014/08/03 10:20:07,4110
304, 2014/08/03 10:04:29,70916
305, 2014/08/03 06:28:49,41490
306, 2014/08/03 09:01:00,8088
307, 2014/08/03 14:06:31,29028
308, 2014/08/03 06:00:05,56738
309, 2014/08/03 08:31:22,98529
310, 2014/08/03 07:14:27,55177
311, 2014/08/03 06:00:07,102365
312, 2014/08/03 06:46:33,9077
313, 2014/08/03 07:30:59,89459
314, 2014/08/03 07:49:41,9117
315, 2014/08/03 08:26:16,28900
316, 2014/08/03 09:30:16,42020
317, 2014/08/03 07:59:29,3945
318, 2014/08/03 06:16:45,71118
319, 2014/08/03 07:56:00,63289
320, 2014/08/03 06:00:08,62512
321, 2014/08/03 08:44:52,70916
322, 2014/08/03 07:55:45,13761
323, 2014/08/03 06:15:33,89459
324, 2014/08/03 06:00:07,43560
325, 2014/08/03 08:40:17,8087
326, 2014/08/03 06:30:33,58919
327, 2014/08/03 06:00:02,102979
328, 2014/08/03 06:00:09,13763
329, 2014/08/03 06:00:06,37817
330, 2014/08/03 06:44:45,72251
331, 2014/08/03 06:00:09,1540
332, 2014/08/03 09:09:54,81473
333, 2014/08/03 09:06:18,13346
334, 2014/08/03 11:27:13,14145
335, 2014/08/03 08:14:34,14364
336, 2014/08/03 06:00:07,89433
337, 2014/08/03 07:43:32,2817
338, 2014/08/03 06:19:49,52579
339, 2014/08/03 06:51:59,98529
340, 2014/08/03 07:44:40,7842
341, 2014/08/03 08:53:12,85180
342, 2014/08/03 06:00:00,52579
343, 2014/08/03 07:46:55,94809
344, 2014/08/03 06:00:08,66663
345, 2014/08/03 07:22:10,71968
346, 2014/08/03 08:09:12,83948
347, 2014/08/03 07:17:32,13346
348, 2014/08/03 07:05:51,28900
349, 2014/08/03 08:59:27,62380
350, 2014/08/03 06:03:55,9077
351, 2014/08/03 06:00:02,98930
352, 2014/08/03 06:00:06,56315
353, 2014/08/03 18:38:39,52784
354, 2014/08/03 08:47:14,29028
355, 2014/08/03 06:00:07,57314
356, 2014/08/03 06:00:03,48934
357, 2014/08/03 07:30:35,16516
359, 2014/08/03 15:03:25,9113
362, 2014/08/03 06:15:58,14147
365, 2014/08/03 06:00:02,6072
368, 2014/08/03 10:38:19,55177
369, 2014/08/03 06:00:04,64666
370, 2014/08/03 06:00:08,298
371, 2014/08/03 06:00:07,89695
372, 2014/08/03 09:13:20,71118
373, 2014/08/03 06:00:04,13348
375, 2014/08/03 06:00:00,13230
377, 2014/08/03 07:18:14,8099
378, 2014/08/03 08:18:55,30757
379, 2014/08/03 08:38:35,98529
381, 2014/08/03 09:52:29,12209
382, 2014/08/03 08:28:04,52784
388, 2014/08/03 12:55:09,55177
389, 2014/08/03 06:02:27,901
390, 2014/08/03 07:56:43,9117
391, 2014/08/03 07:56:47,90936
397, 2014/08/03 06:00:00,54470
398, 2014/08/03 06:10:43,67255
399, 2014/08/03 06:00:01,6066
403, 2014/08/03 08:02:40,98529
404, 2014/08/03 07:23:35,98529
406, 2014/08/03 06:00:09,6548
407, 2014/08/03 06:00:07,28514
408, 2014/08/03 09:58:58,247
410, 2014/08/03 08:05:51,98529
417, 2014/08/03 06:00:07,56738
423, 2014/08/03 10:35:13,96856
424, 2014/08/03 06:47:43,13383
425, 2014/08/03 06:00:07,87665
430, 2014/08/03 06:00:05,6072
434, 2014/08/03 06:00:00,64927
435, 2014/08/03 06:06:03,96857
437, 2014/08/03 09:02:54,5956
439, 2014/08/03 06:22:01,8087
442, 2014/08/03 06:00:07,62510
443, 2014/08/03 06:25:42,13346
445, 2014/08/03 06:04:41,14147
449, 2014/08/03 10:34:44,87193
451, 2014/08/03 06:00:01,28541
452, 2014/08/03 06:00:00,67535
453, 2014/08/03 06:00:03,13724
454, 2014/08/03 08:19:10,62691
459, 2014/08/03 08:59:40,28900
460, 2014/08/03 06:14:06,67258
461, 2014/08/03 06:00:05,1682
464, 2014/08/03 06:00:01,13464
466, 2014/08/03 10:26:15,29028
468, 2014/08/03 06:02:19,68493
469, 2014/08/03 07:56:50,14146
471, 2014/08/03 07:07:27,71118
472, 2014/08/03 08:50:15,51655
474, 2014/08/03 06:10:49,901
476, 2014/08/03 22:11:02,23585
489, 2014/08/03 07:30:30,42961
497, 2014/08/03 06:18:07,9077
503, 2014/08/03 06:00:00,32489
504, 2014/08/03 07:40:06,98529
510, 2014/08/03 06:00:37,87665
516, 2014/08/03 06:26:07,67258
520, 2014/08/03 06:00:05,67535
522, 2014/08/03 09:51:13,59896
523, 2014/08/03 07:12:11,50151
531, 2014/08/03 11:02:36,98529
532, 2014/08/03 09:35:54,13764
534, 2014/08/03 06:00:00,42305
537, 2014/08/03 09:27:36,71118
539, 2014/08/03 09:36:40,98529
540, 2014/08/03 06:00:01,97524
542, 2014/08/03 06:00:07,53862
543, 2014/08/03 06:54:49,247
562, 2014/08/03 06:00:02,12570
567, 2014/08/03 06:09:15,16516
584, 2014/08/03 06:00:06,13736
590, 2014/08/03 06:48:42,83948
598, 2014/08/03 06:00:08,5988
599, 2014/08/03 06:00:07,10234
617, 2014/08/03 20:30:08,4291
619, 2014/08/03 12:38:52,28900
622, 2014/08/03 07:33:15,14147
638, 2014/08/03 06:00:06,10730
659, 2014/08/03 06:00:00,77003
663, 2014/08/03 06:00:00,47170
676, 2014/08/03 06:00:06,6558
686, 2014/08/03 06:00:03,10374
696, 2014/08/03 06:00:04,8097
703, 2014/08/03 07:56:04,52784
719, 2014/08/03 06:00:03,52578
722, 2014/08/03 06:00:06,84365
729, 2014/08/03 09:05:17,14147
745, 2014/08/03 06:23:35,13346
753, 2014/08/03 09:41:44,13761
755, 2014/08/03 07:08:16,42283
765, 2014/08/03 08:56:08,14458
780, 2014/08/03 06:00:01,52913
793, 2014/08/03 07:38:04,5811
800, 2014/08/03 06:00:21,13761
805, 2014/08/03 08:55:11,42961
815, 2014/08/03 06:00:05,29364
832, 2014/08/03 06:00:09,42467
837, 2014/08/03 06:00:08,43971
853, 2014/08/03 06:27:25,84346
856, 2014/08/03 06:00:22,6066
859, 2014/08/03 06:02:38,9077
868, 2014/08/03 10:40:51,14458
876, 2014/08/03 06:24:28,10736
887, 2014/08/03 06:43:51,67258
907, 2014/08/03 06:00:59,6557
909, 2014/08/03 06:00:54,1681
915, 2014/08/03 06:16:27,8099
916, 2014/08/03 06:13:25,68502
921, 2014/08/03 06:24:25,192
935, 2014/08/03 06:00:05,42022
959, 2014/08/03 06:00:53,52579
978, 2014/08/03 06:05:05,23711
985, 2014/08/03 06:00:17,8099
986, 2014/08/03 06:00:01,14587
1004, 2014/08/03 06:00:41,6557
1010, 2014/08/03 06:00:09,64577
1011, 2014/08/03 06:00:54,56885
1023, 2014/08/03 06:01:23,42254
1043, 2014/08/03 06:00:08,7906
1055, 2014/08/03 06:00:00,4356
1059, 2014/08/03 06:00:06,52614
1073, 2014/08/03 06:00:09,87817
1074, 2014/08/03 06:13:04,63634
1082, 2014/08/03 06:51:37,4957
1096, 2014/08/03 06:03:21,10233
1111, 2014/08/03 07:16:03,70915
1114, 2014/08/03 07:27:15,50151
1127, 2014/08/03 06:33:10,4110
1162, 2014/08/03 06:07:32,43976
1163, 2014/08/03 06:00:09,6557
1166, 2014/08/03 06:13:27,67257
1177, 2014/08/03 06:00:09,14723
1193, 2014/08/03 06:00:39,38312
1197, 2014/08/03 06:00:26,6560
1229, 2014/08/03 06:00:01,55806
1423, 2014/08/03 06:14:08,90936
1504, 2014/08/03 06:00:59,52615
1538, 2014/08/03 06:00:05,97545
1824, 2014/08/03 06:00:09,47171
2234, 2014/08/03 06:00:27,47334
2238, 2014/08/03 06:00:51,74797
2284, 2014/08/03 06:00:54,52613
