DriverID,Start_time,NodeS
117, 2014/08/05 06:00:08,67090
118, 2014/08/05 11:40:15,20133
119, 2014/08/05 08:50:39,12216
120, 2014/08/05 13:14:23,83091
121, 2014/08/05 06:00:02,52578
122, 2014/08/05 06:00:07,10229
123, 2014/08/05 08:16:03,102980
124, 2014/08/05 06:00:06,5982
125, 2014/08/05 07:32:15,52784
126, 2014/08/05 06:00:05,80730
127, 2014/08/05 06:00:06,42961
128, 2014/08/05 07:57:01,13761
129, 2014/08/05 08:17:45,191
130, 2014/08/05 06:00:04,1752
131, 2014/08/05 06:00:08,10374
132, 2014/08/05 06:14:49,81615
133, 2014/08/05 08:01:02,5956
134, 2014/08/05 06:26:48,42961
135, 2014/08/05 06:00:03,63984
136, 2014/08/05 06:00:02,96855
137, 2014/08/05 06:43:15,74743
138, 2014/08/05 08:14:17,14145
139, 2014/08/05 06:06:59,902
140, 2014/08/05 06:00:08,302
141, 2014/08/05 07:27:42,85180
142, 2014/08/05 08:08:23,63289
143, 2014/08/05 06:49:24,23514
144, 2014/08/05 07:09:22,104385
145, 2014/08/05 07:16:25,52784
146, 2014/08/05 09:29:51,9077
147, 2014/08/05 09:59:07,67255
148, 2014/08/05 08:23:01,17356
149, 2014/08/05 09:33:35,28900
150, 2014/08/05 08:17:29,14752
151, 2014/08/05 06:00:08,64927
152, 2014/08/05 06:00:03,57592
153, 2014/08/05 06:00:08,4876
154, 2014/08/05 06:00:05,51649
155, 2014/08/05 08:05:35,18840
156, 2014/08/05 07:33:59,13761
157, 2014/08/05 07:11:04,23712
158, 2014/08/05 06:58:35,9077
159, 2014/08/05 06:57:25,96854
160, 2014/08/05 06:14:15,13230
161, 2014/08/05 06:00:03,10210
162, 2014/08/05 06:27:20,74735
163, 2014/08/05 07:37:56,13761
164, 2014/08/05 06:00:06,13230
165, 2014/08/05 07:52:29,20133
166, 2014/08/05 06:00:08,48927
167, 2014/08/05 09:58:23,70630
168, 2014/08/05 06:00:00,6548
169, 2014/08/05 07:41:19,50151
170, 2014/08/05 07:11:09,70628
171, 2014/08/05 07:05:27,63289
172, 2014/08/05 06:00:08,20695
173, 2014/08/05 07:18:35,4034
174, 2014/08/05 06:00:01,2913
175, 2014/08/05 09:17:03,86011
176, 2014/08/05 06:00:07,7559
177, 2014/08/05 07:57:04,4291
178, 2014/08/05 08:26:56,23712
179, 2014/08/05 06:00:00,52580
180, 2014/08/05 06:00:00,16516
181, 2014/08/05 06:00:02,36143
182, 2014/08/05 06:00:03,15637
183, 2014/08/05 06:36:05,67788
184, 2014/08/05 07:43:45,75298
185, 2014/08/05 06:49:15,98529
186, 2014/08/05 06:00:06,9559
187, 2014/08/05 08:40:55,247
188, 2014/08/05 06:42:56,23514
189, 2014/08/05 06:00:01,7976
190, 2014/08/05 06:00:06,64666
191, 2014/08/05 06:00:04,6574
192, 2014/08/05 07:22:33,247
193, 2014/08/05 06:46:51,2948
194, 2014/08/05 06:15:41,81615
195, 2014/08/05 06:26:06,42254
196, 2014/08/05 09:09:59,13516
197, 2014/08/05 06:48:26,38431
198, 2014/08/05 06:00:00,74745
199, 2014/08/05 08:47:07,81466
200, 2014/08/05 06:22:11,80742
201, 2014/08/05 06:02:45,4957
202, 2014/08/05 06:27:13,23514
203, 2014/08/05 06:34:10,53002
204, 2014/08/05 07:44:28,16662
205, 2014/08/05 06:58:29,42961
206, 2014/08/05 07:33:20,58919
207, 2014/08/05 06:00:26,54464
208, 2014/08/05 08:34:20,248
209, 2014/08/05 06:45:32,52784
210, 2014/08/05 08:16:40,20133
211, 2014/08/05 06:32:24,10468
212, 2014/08/05 06:00:05,42182
213, 2014/08/05 07:43:48,98529
214, 2014/08/05 06:00:09,13516
215, 2014/08/05 06:00:04,4879
216, 2014/08/05 06:55:47,247
217, 2014/08/05 06:03:29,42962
218, 2014/08/05 07:42:13,98529
219, 2014/08/05 07:17:29,52784
220, 2014/08/05 06:54:36,7830
221, 2014/08/05 06:00:05,67090
222, 2014/08/05 06:16:26,67254
223, 2014/08/05 07:01:48,52784
224, 2014/08/05 07:25:41,51709
225, 2014/08/05 07:03:22,80764
226, 2014/08/05 06:00:04,84349
227, 2014/08/05 07:42:33,71118
228, 2014/08/05 06:00:05,1681
229, 2014/08/05 08:40:33,67288
230, 2014/08/05 07:20:21,98529
231, 2014/08/05 06:00:07,52007
232, 2014/08/05 06:00:09,67243
233, 2014/08/05 07:06:11,71933
234, 2014/08/05 07:05:53,65504
235, 2014/08/05 09:29:59,13761
236, 2014/08/05 06:00:10,13561
237, 2014/08/05 06:10:04,53209
238, 2014/08/05 11:01:04,81141
239, 2014/08/05 08:14:48,71118
240, 2014/08/05 06:00:02,87665
241, 2014/08/05 08:38:19,14752
242, 2014/08/05 07:09:44,14147
243, 2014/08/05 07:40:43,80731
244, 2014/08/05 06:14:06,33087
245, 2014/08/05 06:00:00,14143
246, 2014/08/05 19:40:20,70631
247, 2014/08/05 07:34:35,191
248, 2014/08/05 06:00:08,67133
249, 2014/08/05 06:05:12,20133
250, 2014/08/05 06:26:52,4957
251, 2014/08/05 06:00:02,22334
252, 2014/08/05 06:36:29,4295
253, 2014/08/05 06:00:04,12401
254, 2014/08/05 06:34:02,67781
256, 2014/08/05 06:00:09,62175
257, 2014/08/05 07:03:07,50151
258, 2014/08/05 06:00:02,14142
259, 2014/08/05 06:00:22,84349
260, 2014/08/05 07:14:26,14588
261, 2014/08/05 06:00:07,10203
262, 2014/08/05 06:00:02,22820
263, 2014/08/05 07:56:50,16662
264, 2014/08/05 06:00:01,10234
265, 2014/08/05 09:29:04,97484
266, 2014/08/05 12:16:49,23514
267, 2014/08/05 07:35:27,55177
268, 2014/08/05 06:35:54,50151
269, 2014/08/05 06:00:07,67100
270, 2014/08/05 09:17:12,52784
271, 2014/08/05 07:06:09,97484
272, 2014/08/05 08:14:05,38312
273, 2014/08/05 09:24:56,23514
274, 2014/08/05 08:50:08,185
275, 2014/08/05 06:00:03,4204
276, 2014/08/05 06:27:18,248
277, 2014/08/05 06:00:03,14519
278, 2014/08/05 09:21:38,22391
279, 2014/08/05 06:33:10,21758
280, 2014/08/05 08:17:38,81615
281, 2014/08/05 07:30:17,11998
282, 2014/08/05 06:56:34,10233
283, 2014/08/05 09:39:01,71118
284, 2014/08/05 07:37:30,57314
285, 2014/08/05 06:00:09,67097
286, 2014/08/05 06:00:09,1056
287, 2014/08/05 06:39:56,30757
288, 2014/08/05 06:00:00,13516
289, 2014/08/05 06:00:08,7787
290, 2014/08/05 07:07:35,29028
291, 2014/08/05 06:00:04,4361
292, 2014/08/05 09:53:13,67254
293, 2014/08/05 06:00:09,52578
294, 2014/08/05 06:52:11,80742
295, 2014/08/05 08:40:19,50151
297, 2014/08/05 06:24:57,23514
298, 2014/08/05 06:59:01,9077
299, 2014/08/05 09:20:14,70631
300, 2014/08/05 06:00:04,13431
301, 2014/08/05 07:23:16,42961
302, 2014/08/05 06:06:23,14145
303, 2014/08/05 06:00:01,14519
304, 2014/08/05 08:38:43,13346
305, 2014/08/05 06:23:55,4110
306, 2014/08/05 07:40:47,8087
307, 2014/08/05 07:28:09,13761
308, 2014/08/05 06:20:41,8427
309, 2014/08/05 08:14:12,12211
310, 2014/08/05 06:57:06,81615
311, 2014/08/05 06:00:01,54469
312, 2014/08/05 07:24:51,9077
313, 2014/08/05 06:19:42,191
314, 2014/08/05 08:53:48,97484
315, 2014/08/05 08:27:43,16795
316, 2014/08/05 08:39:38,952
317, 2014/08/05 06:39:10,42962
318, 2014/08/05 06:16:16,52784
319, 2014/08/05 06:02:45,42961
320, 2014/08/05 06:00:02,62512
321, 2014/08/05 09:02:37,9077
322, 2014/08/05 07:49:45,5811
323, 2014/08/05 07:36:42,28900
324, 2014/08/05 06:00:01,43560
325, 2014/08/05 08:21:01,247
326, 2014/08/05 06:00:05,15645
327, 2014/08/05 06:00:01,183
328, 2014/08/05 06:07:45,4110
329, 2014/08/05 06:00:04,52966
330, 2014/08/05 07:05:08,194
331, 2014/08/05 06:00:01,1554
332, 2014/08/05 08:01:39,20133
333, 2014/08/05 08:17:02,74738
334, 2014/08/05 08:54:39,13346
335, 2014/08/05 09:16:23,87193
336, 2014/08/05 06:00:01,89433
337, 2014/08/05 06:00:04,33379
338, 2014/08/05 06:00:06,52580
339, 2014/08/05 06:00:07,5985
340, 2014/08/05 07:07:26,14147
341, 2014/08/05 09:48:15,98529
342, 2014/08/05 06:00:04,52578
343, 2014/08/05 07:36:43,10471
344, 2014/08/05 06:00:04,1783
345, 2014/08/05 07:30:21,12216
346, 2014/08/05 07:52:14,74738
347, 2014/08/05 07:28:56,70916
348, 2014/08/05 08:44:05,8087
349, 2014/08/05 06:59:53,9117
350, 2014/08/05 06:00:01,10161
351, 2014/08/05 06:00:08,44337
352, 2014/08/05 06:00:02,62612
353, 2014/08/05 18:53:05,83948
354, 2014/08/05 07:36:01,29028
355, 2014/08/05 07:11:39,57313
356, 2014/08/05 06:00:02,22819
357, 2014/08/05 06:00:02,10463
358, 2014/08/05 08:49:56,4110
359, 2014/08/05 07:45:10,185
360, 2014/08/05 06:00:05,51949
361, 2014/08/05 06:09:02,91209
362, 2014/08/05 07:10:47,9077
365, 2014/08/05 06:00:06,1681
368, 2014/08/05 10:46:07,28900
369, 2014/08/05 06:00:09,64666
370, 2014/08/05 06:00:05,97541
371, 2014/08/05 06:00:08,89695
372, 2014/08/05 08:23:44,247
373, 2014/08/05 07:35:27,11576
375, 2014/08/05 06:21:48,13230
377, 2014/08/05 10:59:27,28900
378, 2014/08/05 07:45:03,84894
379, 2014/08/05 08:05:37,98529
381, 2014/08/05 11:09:22,98529
382, 2014/08/05 07:10:06,96291
388, 2014/08/05 06:00:07,67065
389, 2014/08/05 10:58:03,71119
390, 2014/08/05 07:43:33,97484
391, 2014/08/05 08:53:31,12216
397, 2014/08/05 06:00:09,54469
398, 2014/08/05 06:00:01,70346
399, 2014/08/05 06:00:02,6065
403, 2014/08/05 06:00:05,62115
404, 2014/08/05 07:23:05,98529
406, 2014/08/05 16:32:54,80731
407, 2014/08/05 06:00:00,63981
408, 2014/08/05 09:31:07,248
410, 2014/08/05 07:08:22,43960
417, 2014/08/05 06:00:06,9561
423, 2014/08/05 06:05:43,71119
424, 2014/08/05 11:08:43,191
425, 2014/08/05 06:00:03,87665
430, 2014/08/05 08:55:53,68495
434, 2014/08/05 06:00:01,29008
435, 2014/08/05 06:00:01,51650
437, 2014/08/05 07:48:46,247
439, 2014/08/05 06:19:32,18840
442, 2014/08/05 06:00:01,62510
443, 2014/08/05 07:04:15,14711
445, 2014/08/05 16:28:26,952
449, 2014/08/05 08:58:08,5957
451, 2014/08/05 06:00:00,22734
452, 2014/08/05 06:00:10,67535
453, 2014/08/05 06:00:07,43970
454, 2014/08/05 08:07:47,185
459, 2014/08/05 09:54:32,71118
460, 2014/08/05 08:15:25,12211
461, 2014/08/05 06:00:05,1681
464, 2014/08/05 08:33:58,50165
466, 2014/08/05 09:49:29,23710
468, 2014/08/05 06:19:14,23711
469, 2014/08/05 08:00:25,14588
471, 2014/08/05 07:19:24,71118
472, 2014/08/05 09:27:23,52618
474, 2014/08/05 06:00:11,248
476, 2014/08/05 06:00:00,21643
489, 2014/08/05 06:50:43,98529
497, 2014/08/05 07:14:50,17829
503, 2014/08/05 06:00:03,21758
504, 2014/08/05 07:32:02,71118
510, 2014/08/05 06:00:56,87665
516, 2014/08/05 06:06:16,58802
520, 2014/08/05 06:06:10,57314
522, 2014/08/05 06:52:54,13346
523, 2014/08/05 06:28:19,50151
531, 2014/08/05 11:01:19,98529
532, 2014/08/05 09:09:29,42020
534, 2014/08/05 06:00:06,52833
537, 2014/08/05 08:02:49,98529
539, 2014/08/05 10:16:22,185
540, 2014/08/05 06:00:07,52794
542, 2014/08/05 06:00:02,53862
543, 2014/08/05 06:11:08,247
562, 2014/08/05 06:00:01,12570
567, 2014/08/05 06:00:01,42313
584, 2014/08/05 06:00:00,13736
590, 2014/08/05 07:34:25,2817
598, 2014/08/05 06:00:07,26756
599, 2014/08/05 06:00:04,10234
617, 2014/08/05 08:18:19,14458
619, 2014/08/05 06:45:11,10471
622, 2014/08/05 06:00:06,14146
638, 2014/08/05 06:00:03,12570
659, 2014/08/05 07:08:56,72328
663, 2014/08/05 06:00:07,43641
676, 2014/08/05 06:00:04,6547
686, 2014/08/05 06:00:01,1776
696, 2014/08/05 06:00:06,8097
703, 2014/08/05 06:00:04,6577
719, 2014/08/05 10:06:20,85180
722, 2014/08/05 06:00:03,7741
729, 2014/08/05 08:55:37,65504
745, 2014/08/05 06:00:02,14142
753, 2014/08/05 07:39:07,13761
755, 2014/08/05 07:09:25,98529
765, 2014/08/05 09:11:50,23514
780, 2014/08/05 06:00:10,52900
793, 2014/08/05 06:16:12,10448
800, 2014/08/05 06:00:01,73683
805, 2014/08/05 07:12:36,71118
815, 2014/08/05 06:00:03,44770
832, 2014/08/05 06:00:25,80731
837, 2014/08/05 06:00:00,43970
853, 2014/08/05 06:40:23,10471
856, 2014/08/05 06:08:09,247
859, 2014/08/05 06:03:49,71118
868, 2014/08/05 06:00:03,13516
876, 2014/08/05 06:00:05,63239
887, 2014/08/05 06:44:06,41490
907, 2014/08/05 06:00:20,6557
909, 2014/08/05 06:01:01,14464
915, 2014/08/05 06:51:45,8099
916, 2014/08/05 06:12:58,89456
921, 2014/08/05 06:07:24,9077
935, 2014/08/05 06:00:34,50151
959, 2014/08/05 06:00:22,52579
978, 2014/08/05 06:50:50,14450
985, 2014/08/05 06:00:53,8099
986, 2014/08/05 06:00:06,14587
1004, 2014/08/05 06:00:47,6548
1010, 2014/08/05 06:54:59,38309
1011, 2014/08/05 06:00:02,13561
1023, 2014/08/05 06:00:04,80731
1043, 2014/08/05 06:00:08,7906
1055, 2014/08/05 06:41:38,4110
1059, 2014/08/05 06:00:31,52613
1073, 2014/08/05 06:00:03,7571
1074, 2014/08/05 06:00:16,10233
1082, 2014/08/05 13:26:30,50151
1096, 2014/08/05 06:06:24,5811
1111, 2014/08/05 06:18:31,14145
1127, 2014/08/05 06:01:47,4110
1162, 2014/08/05 06:00:08,1056
1163, 2014/08/05 06:00:03,6548
1166, 2014/08/05 06:00:04,38046
1177, 2014/08/05 06:00:07,52895
1193, 2014/08/05 06:00:01,52735
1197, 2014/08/05 06:00:04,14411
1229, 2014/08/05 06:00:07,6066
1232, 2014/08/05 07:48:12,42020
1423, 2014/08/05 06:37:22,9221
1504, 2014/08/05 06:00:10,52578
1538, 2014/08/05 06:00:00,52826
1824, 2014/08/05 06:00:09,52614
2234, 2014/08/05 06:24:59,44345
2238, 2014/08/05 06:00:28,53036
2284, 2014/08/05 06:00:59,52613
