ID,Start_time,End_time,PointS_Longitude,PointS_Latitude,PointE_Longitude,PointE_Latitude,NodeS,NodeE
12813,1407154663,1407155347,104.020208,30.649062,104.0257,30.679813,81422,14357
12813,1407158767,1407161286,104.105643,30.683723,104.068442,30.635924,70349,35343
2831,1407110199,1407110612,104.061712,30.662582,104.060848,30.672448,8030,9559
2831,1407116314,1407119377,104.091548,30.628202,104.092693,30.646968,50327,1781
2831,1407128844,1407129443,104.073239,30.663649,104.085641,30.65021,63639,1775
2831,1407137767,1407138405,104.069409,30.627575,104.08217,30.641709,38979,76994
2831,1407144680,1407147245,104.076088,30.668578,104.08481,30.641655,63969,71730
2831,1407153547,1407153923,104.054947,30.622226,104.063972,30.630925,191,15643
2831,1407158125,1407158723,104.048229,30.634578,104.063247,30.669624,6951,41970
2831,1407161684,1407162373,104.051685,30.663308,104.04927,30.69684,29002,80765
2831,1407165795,1407167294,104.07655,30.65432,104.09858,30.639386,1754,7629
2902,1407132993,1407135197,104.096799,30.660481,104.07835,30.667041,102361,10129
2902,1407145666,1407147028,104.048212,30.686512,104.055145,30.649358,42184,7792
2902,1407151899,1407152929,104.095747,30.624354,104.094442,30.652024,9117,7558
2902,1407157593,1407158990,104.039204,30.654107,104.10662,30.651411,13248,87817
2902,1407161944,1407162924,104.066683,30.669453,104.108765,30.647993,51832,5779
2902,1407166267,1407166921,104.049758,30.687271,104.043652,30.696827,42303,16051
7553,1407127075,1407132746,104.064492,30.622901,104.053686,30.6701,67254,7910
7553,1407135916,1407137136,104.050109,30.675167,104.076152,30.655182,13670,73632
4421,1407120872,1407121758,104.105826,30.62248,104.091686,30.659037,55177,26300
4421,1407125770,1407139651,104.029316,30.645236,104.032835,30.663109,51962,5967
4421,1407143246,1407144400,104.05734,30.627361,104.093393,30.627252,4886,73440
4421,1407151964,1407152157,104.074153,30.655528,104.058975,30.650949,1752,2807
4421,1407155110,1407155680,104.051703,30.636012,104.085616,30.642756,15638,77005
4421,1407158168,1407159025,104.051879,30.631744,104.08236,30.648861,39173,64709
4421,1407162017,1407162303,104.048328,30.679033,104.040081,30.683529,47572,9552
3937,1407105765,1407106808,104.039487,30.621134,104.072099,30.647689,4957,10168
3937,1407116262,1407117112,104.063898,30.646046,104.055379,30.674864,84364,7919
3937,1407124825,1407125930,104.095285,30.655379,104.055808,30.629114,102555,4887
3937,1407134634,1407135339,104.040325,30.645045,104.020579,30.637058,40552,83960
3937,1407148146,1407150831,104.111106,30.659701,104.026871,30.638493,32216,89431
2178,1407118299,1407123361,104.031739,30.695637,104.044784,30.639246,8097,7873
2178,1407127609,1407130321,104.046895,30.655749,104.072031,30.646902,13163,10210
2178,1407135545,1407136054,104.038317,30.66949,104.059122,30.672344,63918,9557
2178,1407138887,1407140201,104.069116,30.645155,104.034875,30.669245,66678,14722
2178,1407150952,1407151155,104.03155,30.644902,104.024815,30.648315,54560,83937
2178,1407153922,1407154631,104.074926,30.660923,104.090746,30.643106,33380,91768
2178,1407163622,1407165119,104.018533,30.639901,104.108179,30.678307,83948,7227
5035,1407107730,1407107767,104.03384,30.639235,104.032863,30.640561,59891,59893
5035,1407115530,1407116246,104.064918,30.660306,104.047088,30.646936,48847,51926
5035,1407123403,1407123977,104.054883,30.680148,104.074604,30.660892,43038,33380
5035,1407129462,1407129937,104.039017,30.678966,104.026827,30.660938,52955,43691
5035,1407143497,1407144210,104.038389,30.670257,104.07089,30.688718,63919,43630
5035,1407150890,1407151017,104.103188,30.684451,104.098038,30.686494,97728,18867
5035,1407153704,1407158365,104.021105,30.664857,104.08888,30.646723,14712,61596
5035,1407163657,1407164562,104.040446,30.622577,104.111538,30.671273,9077,15738
7512,1407122007,1407133747,104.098779,30.627927,104.053186,30.641469,1548,6954
7512,1407140577,1407141160,104.111564,30.671251,104.105386,30.683565,15737,70349
7512,1407149428,1407150559,104.074024,30.687144,104.105323,30.688741,12999,13224
7512,1407157377,1407157791,104.081347,30.648614,104.084721,30.664573,4203,27900
7512,1407163652,1407167230,104.077367,30.669357,104.074383,30.624719,55276,23514
12885,1407114386,1407116045,104.032185,30.653374,104.052924,30.648266,22828,13325
12885,1407118922,1407119440,104.069861,30.627582,104.046315,30.630704,38979,17385
12885,1407121296,1407122211,104.090333,30.621519,104.020322,30.650278,97484,51938
12885,1407132929,1407133045,104.095592,30.669912,104.092503,30.66404,47172,32831
12885,1407137342,1407138598,104.067309,30.656065,104.109308,30.690119,51944,20135
12885,1407146935,1407147645,104.086725,30.682581,104.096376,30.664516,57834,52588
12885,1407149316,1407150404,104.05397,30.67232,104.079124,30.664349,7914,10156
12885,1407155392,1407156149,104.111315,30.644329,104.10809,30.683981,8088,20141
9294,1407105483,1407106317,104.018774,30.627205,104.063729,30.641604,52784,68354
9294,1407128866,1407129875,104.071428,30.697254,104.050401,30.642825,80763,6279
9294,1407141351,1407142582,104.072391,30.662241,104.044107,30.62256,63231,39162
9294,1407159350,1407160031,104.064542,30.622836,104.067509,30.666057,67254,63984
4927,1407105652,1407105787,104.058042,30.667203,104.059919,30.655528,43782,4845
4927,1407108851,1407109124,104.056905,30.683177,104.06597,30.675471,56885,5984
4927,1407111400,1407114327,104.074117,30.690267,104.016776,30.664884,12894,74735
4927,1407118484,1407120989,104.073806,30.632186,104.094164,30.664557,67132,52611
4927,1407127921,1407128339,104.069115,30.679667,104.080111,30.689094,5988,7760
4927,1407132617,1407134129,104.094599,30.642624,104.053663,30.637078,9096,4884
4927,1407137947,1407139033,104.038436,30.629258,104.017261,30.676661,49932,14654
4927,1407143193,1407149532,104.100634,30.659839,104.104686,30.632787,62512,62055
4927,1407155505,1407156076,104.082071,30.667318,104.061875,30.658897,41988,29542
4927,1407159875,1407159913,104.093578,30.66473,104.095222,30.666199,32834,32836
4927,1407163442,1407165720,104.065089,30.660877,104.03878,30.686949,38983,6073
7705,1407114655,1407115309,104.059799,30.668807,104.078081,30.661548,41971,10142
7705,1407134685,1407135538,104.063017,30.650182,104.026955,30.66093,65765,43693
7705,1407140252,1407140541,104.079139,30.659093,104.085847,30.6501,33384,1776
7705,1407156979,1407163490,104.095905,30.624716,104.090668,30.660944,55402,10130
12881,1407154649,1407155043,104.064569,30.621472,104.082589,30.624499,67255,50117
12881,1407157273,1407157476,104.041783,30.676555,104.050204,30.679497,1057,53182
11099,1407111434,1407111889,104.041089,30.623299,104.03618,30.635856,9077,4870
11099,1407130238,1407131193,104.063547,30.648353,104.038402,30.666138,68349,5998
11099,1407138056,1407138753,104.027015,30.68413,104.037426,30.648615,14142,7886
11099,1407150131,1407161467,104.091906,30.623546,104.023752,30.629111,79555,65336
2406,1407122771,1407124027,104.106237,30.676322,104.055586,30.675254,7227,52574
2406,1407125812,1407126134,104.071075,30.65122,104.073412,30.656138,64343,54585
2406,1407132572,1407132996,104.063236,30.676067,104.06721,30.686522,52750,29331
2406,1407137870,1407139225,104.092925,30.652804,104.057919,30.668195,7561,43780
2406,1407141530,1407142766,104.041821,30.624202,104.073887,30.631583,4110,299
2406,1407147708,1407149296,104.072404,30.687933,104.094328,30.626447,13000,73439
2406,1407151043,1407151685,104.070664,30.641062,104.046185,30.676136,10216,41941
13551,1407110353,1407110879,104.018518,30.627118,104.039373,30.644403,52784,7821
13551,1407116241,1407116694,104.019654,30.662111,104.03829,30.669117,53005,711
13551,1407133700,1407136153,104.046894,30.646827,104.064187,30.639057,51926,67536
2862,1407113928,1407114142,104.080387,30.642496,104.089096,30.633407,67106,10181
2862,1407120675,1407121160,104.090269,30.62354,104.104663,30.640349,97541,80711
2862,1407124794,1407126164,104.05781,30.670785,104.112597,30.681538,43784,13230
2862,1407133946,1407134156,104.069472,30.681071,104.078496,30.677997,72303,26619
2862,1407140576,1407141638,104.064141,30.630215,104.073016,30.655771,84393,76988
2862,1407144520,1407145328,104.053889,30.652583,104.020611,30.668101,4147,74719
2862,1407149955,1407150732,104.019955,30.653118,104.037318,30.689406,81424,89726
2862,1407152945,1407155481,104.053339,30.687677,104.025729,30.63633,18164,7834
2862,1407166933,1407167117,104.03864,30.644927,104.028856,30.634493,7821,65335
12911,1407116602,1407117047,104.035955,30.635852,104.048403,30.629331,4870,41933
12911,1407122897,1407123463,104.076862,30.626332,104.064691,30.63615,94929,84856
12911,1407130195,1407133447,104.029521,30.685575,104.038594,30.688867,14142,6075
12911,1407135823,1407136356,104.072112,30.656523,104.091987,30.658239,1760,26300
12911,1407139580,1407139843,104.047223,30.646948,104.040532,30.63892,51926,54393
3919,1407121368,1407122003,104.105359,30.659669,104.075981,30.660625,62510,42159
3919,1407124889,1407125459,104.033372,30.633599,104.053656,30.6483,18181,13327
3919,1407127642,1407140461,104.016927,30.67693,104.019833,30.656305,14752,53005
3919,1407142557,1407149388,104.052496,30.641921,104.112172,30.657243,2791,43560
3919,1407152552,1407153144,104.082899,30.643073,104.095028,30.625552,96358,73192
3919,1407158888,1407162720,104.070687,30.641219,104.098401,30.639399,10216,7629
4929,1407109437,1407110254,104.065944,30.654136,104.10064,30.642914,64696,7629
4929,1407115029,1407115896,104.021732,30.692127,104.093462,30.680734,5811,41162
4929,1407117635,1407118774,104.076944,30.667717,104.047048,30.647005,55275,51926
4929,1407124832,1407125445,104.109625,30.675679,104.105703,30.672883,15736,9293
4929,1407125481,1407125484,104.107325,30.673409,104.104325,30.672585,25836,9293
4929,1407125573,1407125576,104.105397,30.670453,104.107325,30.673409,6683,25835
4929,1407129724,1407129813,104.038228,30.664685,104.038092,30.668979,53189,63978
4929,1407134610,1407138313,104.082828,30.657218,104.03815,30.665881,58187,53189
4929,1407141472,1407141519,104.106643,30.672751,104.108133,30.672685,25835,25836
4929,1407143274,1407143680,104.106699,30.667415,104.104223,30.648735,9280,7571
4929,1407146659,1407154534,104.039614,30.629527,104.105034,30.640752,80799,58921
4929,1407166235,1407167169,104.031399,30.682512,104.069112,30.630491,1686,39077
7580,1407112225,1407114596,104.086541,30.682554,104.079661,30.668424,87151,55276
7580,1407119514,1407121387,104.06901,30.655183,104.056297,30.627268,66758,4886
7580,1407128065,1407130580,104.038257,30.632926,104.030587,30.641447,59889,59898
7580,1407135823,1407136081,104.068695,30.658718,104.07638,30.655536,52765,43591
7580,1407139881,1407140626,104.056326,30.637732,104.077292,30.638002,18158,67107
7580,1407145914,1407147761,104.041399,30.640187,104.101631,30.644247,54393,7626
7580,1407158667,1407159897,104.064581,30.622379,104.018966,30.668203,67257,38312
7580,1407166515,1407166849,104.066706,30.655184,104.059196,30.640642,100067,22397
13361,1407111158,1407111983,104.105684,30.690925,104.079121,30.682512,13224,38066
13361,1407126075,1407126522,104.063235,30.67195,104.05878,30.652342,52846,63552
13361,1407136911,1407140518,104.06053,30.632141,104.08788,30.652031,15642,70200
13361,1407146178,1407147675,104.104819,30.641185,104.074509,30.624126,233,23514
13361,1407160472,1407161112,104.054646,30.680547,104.020392,30.689838,101197,14146
7620,1407118288,1407132292,104.018222,30.691188,104.083766,30.64535,14147,64664
7651,1407117865,1407118770,104.105492,30.696225,104.019712,30.657787,43719,53005
2470,1407122506,1407123001,104.096962,30.684794,104.081143,30.690708,17828,7761
2470,1407128980,1407129125,104.063546,30.686667,104.05478,30.692885,62172,43641
4416,1407110922,1407111833,104.040648,30.622671,104.047489,30.644235,9077,6279
4416,1407115127,1407115883,104.047948,30.647213,104.06399,30.634307,7845,84389
4416,1407123216,1407124378,104.052034,30.654195,104.038104,30.628753,2906,49933
4416,1407137583,1407139538,104.066997,30.652079,104.018179,30.64687,76904,2948
4416,1407149173,1407149371,104.059826,30.627278,104.055144,30.623989,21074,4886
4416,1407157286,1407157807,104.061233,30.647203,104.083417,30.65321,22323,5996
4416,1407161167,1407162272,104.085975,30.666838,104.065138,30.631742,52709,67126
6665,1407106029,1407109144,104.018917,30.627311,104.112967,30.684769,52784,21639
6665,1407125767,1407126317,104.076396,30.637464,104.076645,30.656142,67107,73632
6665,1407133931,1407134445,104.069391,30.62758,104.090309,30.624515,20959,97541
6665,1407151384,1407152044,104.019192,30.640355,104.043676,30.625831,83948,57582
6665,1407158384,1407158770,104.055586,30.62864,104.070376,30.636009,4887,52008
6665,1407164900,1407165668,104.047553,30.626423,104.097958,30.6593,17380,103065
5603,1407118923,1407132709,104.08655,30.665231,104.094156,30.674265,27904,32791
5603,1407141302,1407141304,104.054289,30.670956,104.05831,30.669346,7911,41937
5603,1407143914,1407146676,104.038563,30.67198,104.017013,30.66552,12574,74735
5603,1407150915,1407151085,104.060729,30.672492,104.062876,30.670874,17109,22735
5603,1407157663,1407158035,104.017914,30.647467,104.038473,30.654032,4291,42241
5603,1407163486,1407164042,104.042451,30.640459,104.088616,30.644332,7875,73682
5603,1407165582,1407167805,104.058957,30.656109,104.050601,30.645909,4845,75958
4222,1407112204,1407112870,104.087961,30.659812,104.100729,30.643062,54205,101685
4222,1407122685,1407125745,104.06372,30.6461,104.058001,30.656284,22327,8010
4222,1407139414,1407139673,104.046126,30.626646,104.037703,30.623087,6930,4956
4222,1407142192,1407144542,104.090632,30.622908,104.078711,30.63865,9113,7788
4222,1407152018,1407152276,104.055553,30.638145,104.050664,30.628087,18158,39176
4222,1407158495,1407159396,104.070486,30.645142,104.098738,30.651519,66679,7559
4558,1407114305,1407131347,104.086116,30.67404,104.092027,30.622123,38065,9113
4558,1407144925,1407153254,104.055666,30.627238,104.055709,30.628411,4886,4887
4558,1407158474,1407158821,104.090123,30.669775,104.081459,30.680303,89923,38069
2785,1407108246,1407108832,104.021559,30.646154,104.053041,30.660326,80723,67354
2785,1407113774,1407114391,104.078492,30.652116,104.058724,30.658876,64675,85392
2785,1407130770,1407132526,104.025316,30.631337,104.066147,30.66835,18330,61460
2785,1407136624,1407136935,104.075003,30.666843,104.083733,30.663322,55273,10158
2785,1407142483,1407145088,104.038257,30.635158,104.092011,30.679704,4867,53733
2785,1407157541,1407157678,104.099157,30.666502,104.100283,30.671378,90237,70353
2785,1407160955,1407161316,104.076487,30.637432,104.076034,30.655,10207,43590
7554,1407108200,1407108914,104.070398,30.69724,104.078304,30.671905,77125,12395
7554,1407123684,1407123996,104.084372,30.66418,104.094675,30.681756,27899,18058
7554,1407141352,1407143416,104.055495,30.661309,104.06742,30.66566,42181,52739
6641,1407111481,1407113027,104.018618,30.62715,104.06434,30.657252,52784,43669
6641,1407119674,1407120333,104.025446,30.664909,104.039371,30.67881,1635,52993
6641,1407136572,1407137368,104.034261,30.666116,104.072107,30.646997,14723,66672
6641,1407152153,1407155945,104.10084,30.671702,104.084204,30.639518,9934,98381
6641,1407161287,1407161297,104.106625,30.673069,104.108488,30.66918,25835,67282
6641,1407165885,1407165889,104.075745,30.654693,104.084048,30.661867,1754,10159
6641,1407165926,1407165929,104.075745,30.654693,104.084906,30.661545,1754,10133
8549,1407106978,1407109057,104.064759,30.622138,104.064131,30.641797,58800,67538
8549,1407111970,1407112659,104.053377,30.655961,104.069979,30.647833,28967,10169
8549,1407115149,1407116478,104.10649,30.651538,104.072159,30.646957,87817,66672
8549,1407128909,1407131280,104.038685,30.654225,104.040934,30.681741,13244,52995
8549,1407151161,1407151371,104.021406,30.697179,104.03035,30.692349,14458,6546
8549,1407155235,1407155532,104.083421,30.666616,104.076638,30.660527,41988,42158
7409,1407108345,1407117760,104.051955,30.658076,104.072734,30.646731,52604,66673
7409,1407126530,1407127042,104.078147,30.65946,104.076974,30.641609,42158,67138
7409,1407134748,1407139347,104.076585,30.655842,104.028427,30.671115,33375,1572
7409,1407143569,1407143916,104.067782,30.63981,104.075876,30.649877,67098,67091
7409,1407159595,1407160140,104.053911,30.662481,104.067341,30.65443,53159,54575
7354,1407111446,1407112284,104.084839,30.648425,104.091828,30.662865,87908,102362
7354,1407116347,1407117619,104.097371,30.658847,104.075322,30.667721,102728,63969
7354,1407121810,1407136064,104.082262,30.684523,104.064414,30.658818,57836,36533
7354,1407142246,1407143018,104.07018,30.657686,104.09808,30.670441,1758,47172
7354,1407156864,1407157900,104.047603,30.647013,104.096204,30.656569,7845,102576
7354,1407161897,1407162297,104.093622,30.625023,104.069305,30.626363,73190,20959
12584,1407106696,1407107316,104.049837,30.678769,104.056,30.646759,56889,7892
12584,1407154318,1407156567,104.01768,30.69098,104.035384,30.683039,14147,6072
2861,1407114067,1407115132,104.082585,30.684274,104.057951,30.650602,87072,2772
2861,1407158699,1407158965,104.086889,30.641255,104.091406,30.627908,66649,50327
13484,1407108106,1407108474,104.019018,30.675808,104.021236,30.664924,14752,74718
13484,1407135161,1407135546,104.047534,30.646972,104.054234,30.663424,51926,7894
13484,1407145298,1407145322,104.018186,30.650397,104.018622,30.650398,4295,4295
13484,1407156777,1407159676,104.078486,30.646938,104.03738,30.661847,4360,13210
7663,1407107997,1407108665,104.042522,30.640518,104.021615,30.664861,7874,14713
7663,1407118274,1407118649,104.071101,30.657183,104.071752,30.646927,33378,66672
7663,1407126214,1407127231,104.086358,30.681976,104.110689,30.684366,64577,13229
7663,1407131168,1407137249,104.100486,30.672919,104.038519,30.662844,70353,13175
7663,1407150597,1407154193,104.016932,30.691802,104.048988,30.632925,14147,6951
7663,1407162404,1407162791,104.074226,30.627107,104.092823,30.623263,302,97520
7663,1407165999,1407166057,104.047358,30.676586,104.04571,30.673403,47331,41941
7663,1407167549,1407167555,104.019303,30.664496,104.019157,30.674997,14710,38310
7466,1407108829,1407114011,104.058859,30.627438,104.084899,30.649511,21073,64667
7466,1407116935,1407123315,104.022369,30.645909,104.064337,30.669563,81629,6565
7466,1407132085,1407134602,104.059178,30.651752,104.036095,30.642196,2770,4872
7466,1407137031,1407138173,104.103055,30.689034,104.053371,30.643016,97730,51927
7466,1407157847,1407158126,104.029788,30.642538,104.024389,30.652778,83938,83934
7466,1407167213,1407167493,104.054202,30.663727,104.054716,30.644949,7894,2767
8943,1407113531,1407116003,104.075199,30.655197,104.068331,30.668461,1752,51833
8943,1407122926,1407126228,104.099468,30.640913,104.053509,30.662272,7629,52596
8943,1407129969,1407131068,104.086218,30.685246,104.036247,30.687141,7766,14465
8943,1407135903,1407136580,104.059149,30.627425,104.038704,30.655559,21074,13141
8943,1407143377,1407143742,104.048797,30.629062,104.063212,30.6321,41933,15643
8943,1407162005,1407164562,104.0423,30.631011,104.046774,30.679815,4879,52967
6734,1407107879,1407110369,104.052701,30.676491,104.019683,30.664758,52576,14711
6734,1407116838,1407117697,104.032012,30.662051,104.058317,30.6737,5971,22734
6734,1407121996,1407123567,104.065056,30.653873,104.107989,30.671527,49927,51650
6734,1407136694,1407139656,104.098505,30.667921,104.096934,30.667906,7536,24300
6734,1407149814,1407152950,104.045008,30.646647,104.087443,30.681521,75959,87663
6734,1407159234,1407159320,104.091618,30.662873,104.093768,30.664722,32830,32834
9905,1407113314,1407114000,104.017625,30.643229,104.035928,30.63598,65504,37298
9905,1407131102,1407131378,104.034391,30.666853,104.050996,30.663168,14722,52907
9905,1407156463,1407156677,104.018255,30.691128,104.024549,30.697529,14147,28900
9905,1407166450,1407166788,104.062602,30.635903,104.042906,30.63606,57838,37418
7114,1407138012,1407138877,104.082561,30.645209,104.056033,30.664045,71680,7897
7114,1407146770,1407147193,104.094931,30.633287,104.076205,30.650497,62117,76993
7114,1407152387,1407152779,104.090505,30.638632,104.071076,30.628091,58551,38979
7114,1407162716,1407163025,104.10697,30.674144,104.095762,30.656117,16512,32803
7152,1407106093,1407111951,104.076075,30.660511,104.032539,30.654756,42159,18137
7152,1407116384,1407117679,104.064593,30.622273,104.067114,30.669387,67257,51833
7152,1407126504,1407127010,104.058354,30.657202,104.034486,30.680451,86934,89926
7152,1407133216,1407137071,104.025427,30.686388,104.023542,30.636672,6555,65433
7152,1407150840,1407151847,104.032061,30.64399,104.062369,30.627367,54560,21074
7152,1407156171,1407156577,104.075435,30.654545,104.073644,30.62776,1753,76756
7152,1407162113,1407162659,104.032199,30.641541,104.048869,30.632758,59897,6951
6763,1407107527,1407113354,104.041963,30.690131,104.038613,30.653369,8106,13367
6763,1407122084,1407130301,104.052602,30.681823,104.032838,30.681426,56738,6070
6763,1407152524,1407155000,104.094097,30.661796,104.10781,30.631306,52592,62053
6763,1407164401,1407164914,104.090863,30.642765,104.076081,30.654881,14519,43590
7371,1407141334,1407153592,104.105399,30.683595,104.036977,30.633246,70349,54392
6399,1407125124,1407126845,104.091548,30.628247,104.073303,30.625999,73150,67073
6399,1407130187,1407130913,104.10583,30.622497,104.09146,30.627821,55177,50327
6399,1407136164,1407137046,104.050845,30.648468,104.070295,30.657391,75958,1758
6399,1407152283,1407160850,104.083232,30.678825,104.046835,30.644377,38069,51927
4347,1407113029,1407113362,104.064543,30.622231,104.063955,30.642074,67255,64679
4347,1407119189,1407119821,104.073368,30.659177,104.052382,30.664407,33380,30682
4444,1407109925,1407110149,104.077603,30.64493,104.084091,30.65081,94398,1775
4444,1407119292,1407119789,104.076981,30.678527,104.071795,30.675751,13164,42349
4444,1407134432,1407135240,104.018454,30.65429,104.038413,30.666078,74738,5997
4444,1407149073,1407150022,104.041634,30.640535,104.054992,30.622848,54393,54464
4444,1407153860,1407154744,104.091404,30.649168,104.111011,30.679153,53038,15734
4444,1407159319,1407160310,104.079272,30.664332,104.068451,30.653368,10128,54574
7146,1407131262,1407132552,104.051724,30.677465,104.07665,30.656077,55800,33375
7146,1407139472,1407141546,104.023917,30.629113,104.077319,30.660083,18330,42158
7146,1407155745,1407156341,104.078086,30.63834,104.052538,30.658607,67114,67351
7146,1407159144,1407166932,104.039462,30.688096,104.042386,30.670156,6075,12572
4365,1407115213,1407115978,104.05529,30.625151,104.036562,30.636144,54465,4868
4365,1407124010,1407126226,104.077599,30.65392,104.06368,30.693041,1754,10468
4365,1407130085,1407130395,104.076152,30.655386,104.073613,30.633847,73632,298
4365,1407137105,1407138102,104.054352,30.664927,104.074086,30.655776,53229,1752
4365,1407145266,1407147529,104.077005,30.644173,104.054532,30.675654,10231,52575
4365,1407157340,1407158229,104.087146,30.649932,104.053658,30.665703,10161,53225
4365,1407161100,1407162942,104.071084,30.627701,104.084926,30.680025,67123,38078
13374,1407117393,1407119499,104.026134,30.668249,104.0473,30.624831,1633,39159
13374,1407137119,1407137565,104.087338,30.666271,104.096801,30.657893,52710,102729
12399,1407104732,1407115396,104.0194,30.690045,104.038679,30.649625,14145,7886
12399,1407118187,1407119820,104.076172,30.66907,104.025647,30.636329,67150,7833
12399,1407128453,1407128691,104.060066,30.660924,104.05789,30.672936,14018,43795
12399,1407134892,1407135107,104.07349,30.651515,104.090472,30.658897,96940,26300
12399,1407140030,1407141190,104.074498,30.661109,104.056956,30.651011,63239,4137
12399,1407144707,1407145515,104.063564,30.658596,104.046156,30.631475,88103,2796
12399,1407165124,1407166604,104.054977,30.697204,104.037713,30.692526,71118,43742
7384,1407113020,1407117646,104.067228,30.665863,104.04799,30.696717,63984,80740
7384,1407129309,1407131642,104.023492,30.687635,104.074774,30.660886,14144,33380
7384,1407135480,1407136106,104.067508,30.657043,104.082264,30.659397,63584,20257
7384,1407146342,1407147556,104.081914,30.684499,104.102187,30.689322,38046,9952
7384,1407150312,1407150852,104.045344,30.686025,104.036542,30.648699,42059,22821
7384,1407165250,1407166430,104.038901,30.661179,104.079995,30.670201,13233,52704
2264,1407110165,1407111640,104.01835,30.62697,104.097764,30.63601,52784,62059
2264,1407123484,1407123494,104.050781,30.648403,104.050786,30.648407,75958,75958
2264,1407133119,1407134282,104.02418,30.650372,104.05749,30.634403,22826,8137
2264,1407138110,1407138404,104.047145,30.646676,104.039683,30.637565,51926,54393
2264,1407142099,1407143375,104.073052,30.66223,104.060034,30.662182,10136,26612
2264,1407149036,1407149491,104.103458,30.647777,104.078559,30.658175,5478,67092
2264,1407155697,1407155997,104.036573,30.659382,104.031486,30.670752,13200,1571
2264,1407161635,1407161948,104.056766,30.648114,104.041371,30.64013,2775,54393
2264,1407164297,1407164405,104.068503,30.660566,104.067708,30.656228,52742,98486
2843,1407112267,1407113128,104.018039,30.690963,104.047633,30.693957,14147,61092
2843,1407119163,1407121046,104.063656,30.689197,104.04381,30.663447,10463,52898
2843,1407125506,1407126401,104.070849,30.645242,104.03871,30.647714,66671,7886
2843,1407133139,1407133315,104.046116,30.676087,104.04275,30.670719,9561,55809
2843,1407141354,1407142556,104.036962,30.639968,104.061415,30.637893,4873,52078
2843,1407151558,1407152104,104.032714,30.646841,104.044357,30.657414,51964,13237
2843,1407156451,1407156595,104.039358,30.66791,104.043642,30.665967,52893,29011
2775,1407109103,1407110348,104.102589,30.623421,104.057989,30.671485,64628,43794
2775,1407114455,1407118039,104.028345,30.627904,104.078932,30.672871,18189,12394
2775,1407126415,1407130271,104.078544,30.65446,104.108754,30.677845,67115,15735
2775,1407145536,1407147964,104.095417,30.626636,104.078686,30.628082,52979,87461
2775,1407157940,1407158852,104.073879,30.62765,104.102936,30.688083,38980,97730
2775,1407164063,1407164468,104.07904,30.659916,104.077918,30.678226,10144,13164
6683,1407109741,1407109930,104.017749,30.647521,104.026763,30.64105,4291,74792
6683,1407122761,1407123943,104.050278,30.685411,104.056178,30.647197,56740,2776
6683,1407135325,1407136037,104.063755,30.642053,104.039161,30.643535,64678,7879
6683,1407140473,1407140877,104.040024,30.667556,104.04916,30.673346,52893,13673
6683,1407153321,1407153437,104.035266,30.683194,104.035211,30.682551,6072,6072
6683,1407163577,1407163823,104.075218,30.62293,104.070762,30.645237,9129,10210
2821,1407111454,1407113502,104.020277,30.681112,104.082216,30.684381,14588,57836
